function,method,rule,seed,evals,n_optima,n_reported,pr_1e-1,pr_1e-2,pr_1e-3,pr_1e-4,pr_1e-5
N13-CF3-2D,Restart-Lander,current,0,200000,6,100,0.6667,0.6667,0.6667,0.6667,0.6667
N13-CF3-2D,Restart-Lander,current,1,200000,6,100,0.6667,0.6667,0.6667,0.6667,0.6667
N13-CF3-2D,Restart-Lander,current,2,200000,6,100,0.6667,0.6667,0.6667,0.6667,0.6667
