function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f,reported_uncapped,distinct_uncapped,n_reported_pts_uncapped
N09-Vincent3D,216,0.1,0,400000,432,216,43,-1,-1,58,15,226,675,675,675,675,0.0,43,58,226
N09-Vincent3D,216,0.1,1,400000,432,216,53,-1,-1,54,1,226,701,701,701,701,0.0,53,54,226
N09-Vincent3D,216,0.001,0,400000,432,74,39,-1,-1,58,19,226,675,675,675,668,0.0,39,58,226
N09-Vincent3D,216,0.001,1,400000,432,86,42,-1,-1,54,12,226,701,701,701,685,0.0,42,54,226
N09-Vincent3D,216,1e-05,0,400000,432,68,39,-1,-1,58,19,226,675,675,675,641,0.0,39,58,226
N09-Vincent3D,216,1e-05,1,400000,432,77,42,-1,-1,54,12,226,701,701,701,652,0.0,42,54,226
