function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f,reported_uncapped,distinct_uncapped,n_reported_pts_uncapped
N07-Vincent2D,36,0.1,5,200000,100,36,12,-1,-1,12,0,100,441,441,441,441,0.0,18,27,226
N07-Vincent2D,36,0.1,6,200000,100,36,13,-1,-1,13,0,100,413,413,413,413,0.0,20,20,226
N07-Vincent2D,36,0.1,7,200000,100,36,14,-1,-1,14,0,100,367,367,367,367,0.0,19,19,226
N07-Vincent2D,36,0.1,8,200000,100,36,15,-1,-1,15,0,100,466,466,466,466,0.0,24,29,226
N07-Vincent2D,36,0.1,9,200000,100,36,13,-1,-1,13,0,100,384,384,384,384,0.0,20,20,226
N07-Vincent2D,36,0.001,5,200000,100,27,12,-1,-1,12,0,100,441,441,441,441,0.0,18,27,226
N07-Vincent2D,36,0.001,6,200000,100,23,13,-1,-1,13,0,100,413,413,413,413,0.0,19,20,226
N07-Vincent2D,36,0.001,7,200000,100,24,14,-1,-1,14,0,100,367,367,367,367,0.0,18,19,226
N07-Vincent2D,36,0.001,8,200000,100,26,15,-1,-1,15,0,100,466,466,466,466,0.0,20,29,226
N07-Vincent2D,36,0.001,9,200000,100,23,13,-1,-1,13,0,100,384,384,384,384,0.0,20,20,226
N07-Vincent2D,36,1e-05,5,200000,100,19,12,-1,-1,12,0,100,441,441,441,439,0.0,17,27,226
N07-Vincent2D,36,1e-05,6,200000,100,19,13,-1,-1,13,0,100,413,413,413,412,0.0,19,20,226
N07-Vincent2D,36,1e-05,7,200000,100,19,14,-1,-1,14,0,100,367,367,367,364,0.0,17,19,226
N07-Vincent2D,36,1e-05,8,200000,100,20,15,-1,-1,15,0,100,466,466,466,466,0.0,20,29,226
N07-Vincent2D,36,1e-05,9,200000,100,19,13,-1,-1,13,0,100,384,384,384,382,0.0,19,20,226
