descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,,0,16,7.21993e-09,taboo,-3.19352085474,-2.90232024467,3.09410954534,-3.26800780534,3.3080566657,3.5250804715,-0.560363989926,0.97889899254,-0.492667193007,1.2124227906
1,,0,0,2.81911e-09,taboo,2.08851425453,-2.41025586052,-0.43789124385,3.38261286376,2.25052030721,2.15113715293,1.52202741518,1.02065656966,0.678930548211,-1.54829970542
2,,0,10,9.93237e-09,taboo,0.417630924729,-0.666660090488,-1.12094741355,3.70230091369,1.81710704135,-0.757614672962,-1.74747125172,-0.427674576604,1.51766359163,2.25444078551
3,,0,8,4.49634e-09,taboo,0.610663643187,1.05517910532,-2.13748022371,-0.801122949208,2.68339976825,1.8011299363,0.258867299949,3.56367681149,2.65696650813,2.4275287923
4,,0,7,2.82921e-09,taboo,4.07290214674,0.0463622204859,-0.110331585434,0.432345884289,4.27704868644,-2.85863100876,-1.45418604769,2.2392958411,-1.08087120333,-0.10089108159
5,,0,19,2.83677e-09,taboo,2.58278664279,-0.936022847933,-2.92782550274,1.91418202322,3.76458674892,0.403326552981,-2.70819980811,3.28578459971,0.353624940999,1.0460426601
6,,0,11,3.9483e-09,taboo,-1.36535934455,2.09226536903,-2.20502855685,1.23287340105,2.03843400551,-1.82124815006,0.646419896132,1.54990126682,1.15703650233,-1.97523372985
7,,0,9,8.2622e-09,taboo,2.0660328657,-2.83210349899,0.106471667866,-1.01715880663,4.39245752492,2.49270539751,-2.65462418672,-2.02706274723,3.72273924083,-1.04989774684
8,,0,18,1.05666e-08,taboo,0.988084103591,1.76025416071,-3.35511061573,0.342784064378,0.812430676022,-0.734993224164,-3.9019681331,1.38011584998,-0.110815249032,1.7165942204
9,,0,14,3.16041e-09,taboo,3.23163562323,-3.51586119511,2.5991530363,-1.33264191072,1.46857233953,-2.52403867843,1.76268142325,0.979371272063,2.61779850892,-2.80829096386
10,,0,5,4.91538e-09,taboo,1.26206802995,-0.405018324606,3.24744831917,-2.5653855187,-2.25657218384,3.03070967357,-4.03272554992,-0.75488013463,3.96193294404,3.78647293455
11,,0,12,6.01669e-09,taboo,3.17045985853,0.376986925687,-3.04933902525,1.17563315574,-1.32572436613,1.94852209811,2.49715782899,-2.36964395581,-3.33479448695,0.718571940622
12,,0,13,9.65215e-09,taboo,-0.774893257037,1.85355678736,1.97325256968,-4.479856211,-3.48311196254,4.13887570796,-1.0963061088,1.37178751879,1.08049548927,-3.98687862834
13,,1.42108547152e-14,2,5.58892e-09,taboo,3.99728143141,0.425959680886,-1.60342364642,1.44571032276,3.66077384379,-2.86973505863,-0.173761808792,1.39726450902,2.72495174368,3.11611411679
14,,0,15,5.47516e-09,taboo,3.27924072365,2.59889859303,0.686150318741,-0.544880056836,3.28985126531,0.679875398003,1.33017759193,-1.60480489007,3.61235761464,-2.12136900008
15,,0,14,5.91896e-09,final,3.23163561861,-3.5158611915,2.59915303656,-1.3326419083,1.46857233719,-2.52403867697,1.76268142332,0.979371274836,2.61779850614,-2.80829096338
