descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,,0,4,5.61885e-09,taboo,-0.333692137041,2.39139931183,3.91593845261,-3.23180492286,-0.172536158051,-1.70307200805,0.737021790945,-0.683081143803,0.314465029928,-1.6840912749
1,,0,11,5.74209e-09,taboo,3.29414239243,1.44052167298,1.22109865913,-0.542245914531,-0.167203640727,2.56196819913,2.78229604416,0.122448687748,-2.97648512161,-1.44591852953
2,,0,16,5.27555e-09,taboo,0.482583064653,-0.164753130427,3.74757053592,2.83733979159,-0.667309814671,-1.65563207951,0.760987778582,0.355834184166,0.779549982451,3.29173253354
3,,0,14,4.39892e-09,taboo,-1.4477053635,-1.29393330205,-0.803808061856,3.72435899908,3.14366107572,-3.13084389713,0.709225524426,-1.9985445846,-2.00607906967,-1.55412933642
4,,0,5,5.47188e-09,taboo,2.28004320339,3.13457848678,-1.18320150127,2.934885566,1.68064021755,-0.729311784731,-1.64950063248,1.81452851954,2.52967892903,-1.94891263405
5,,0,9,3.0875e-09,taboo,-1.73432158206,-1.75690328574,3.50465706896,0.451861202057,-2.96093515944,4.12052925679,-2.29833154541,1.5654514984,-3.91175062879,-3.07056794366
6,,0,6,5.04777e-09,taboo,2.36804103271,-2.13616491938,1.38502606535,0.714830824385,2.18631061335,3.29951574787,1.73683288946,-2.25382269172,0.208411333736,3.63386856967
7,,0,12,3.92206e-09,taboo,3.24678176592,-0.414032960319,-1.70460413884,-0.761482669899,1.04430785487,0.194522513647,1.7557724588,1.09673264089,-3.30912051907,3.51340427198
8,,0,17,3.07955e-09,taboo,-3.15121101899,-1.62384953668,-3.73836025192,2.02664119531,-3.30259874935,-3.07434529822,-0.0934254937562,1.64955741624,3.75681907699,-2.36094303634
9,,0,4,6.31819e-09,final,-0.333692134629,2.39139931227,3.91593845395,-3.23180492075,-0.172536156674,-1.70307201222,0.737021789559,-0.683081145414,0.314465035785,-1.68409127668
