descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,,2.69010911325e-08,17,6.53933e-11,taboo,-0.723576203361,2.89406448869,1.17376455895,-2.39449058134,-0.31214745118,3.13790421852,1.25718587046,1.16962107872,0.2239561697,0.665866914016
1,,209.887934194,12,0.994438,taboo,3.51071239431,-4.21728490224,-4.11021209961,-0.840490885944,-0.646808123389,-3.47489381393,-2.81285519634,2.3024406755,-3.94756781676,0.864378152461
2,,2.34039703173e-08,7,6.51768e-11,taboo,-1.19718447036,0.544143805696,-3.82234264884,-3.87857317522,1.77452806508,-3.77727226341,0.779072403025,3.75947607669,3.40671146787,-0.958654963545
3,,2.37322410612e-08,6,5.50163e-11,taboo,2.67153178014,0.948935147503,-0.590738157648,3.27189150348,-4.05000462775,-0.945757733094,-2.64586882244,-2.20086904089,3.27121872742,-1.93278036082
4,,3.15909005622e-08,5,8.02534e-11,taboo,-3.04514689065,-1.59100151911,3.83360503168,-2.00932189334,-0.128882309886,-2.32988278838,-2.56911958973,3.07176938288,-4.02693725964,-0.811116087968
5,,566.597927666,9,2.02278,taboo,2.16003721726,0.57022876852,2.3967567427,2.84484523854,1.79987791386,-0.0764956895126,-2.42555860025,2.85076137222,-2.23989116469,3.45496723546
6,,2.32619186136e-08,1,5.32267e-11,taboo,2.72301999633,2.61928651447,3.23389124976,2.35035789674,-3.97197487282,-2.20573007844,2.75354733815,2.20269757619,-2.32950483632,-0.434907534848
7,,2.28281464842e-08,3,4.91885e-11,taboo,-0.0382354841034,-0.702011039047,0.0856688955503,-3.35330490961,-3.46748776108,3.38250856739,0.273537964711,0.524248715281,-1.55047251949,2.59173430311
8,,460.76988629,11,1.73259,taboo,1.95371039639,2.98226012981,-1.69864830174,0.589785745577,1.09366555832,0.793647250877,1.96187817878,2.70705291449,-1.32036317281,-2.85284666722
9,,3.38936843036e-08,11,9.88549e-11,taboo,2.1899161194,3.94687818894,-1.59876116748,0.529080368299,1.05707762031,0.868913658555,0.562101743966,2.52622322308,-1.28788079627,-2.89529479876
10,,564.591582923,11,2.00663,taboo,2.16729982613,2.20206093194,-2.55756062798,0.476116524938,1.22393701137,0.838813341421,0.556051392885,2.44664890274,-1.42632531717,-2.82272416215
11,,1.59155888468e-08,10,3.59034e-11,taboo,-0.679910342587,-1.71756447374,0.636028096156,-3.90381780942,2.94752607047,0.992278885162,-1.54853160336,-2.64801742992,0.00472044294251,-1.0116675639
12,,255.284645076,10,1.15874,taboo,-0.561173519059,-1.32056545505,0.1995849522,-4.02226485441,2.58648217771,1.45054510416,-1.48422851709,-2.94783853932,-0.692088728713,-0.795955816003
13,,1.92739548766e-08,8,4.67343e-11,taboo,0.727438124722,0.0774874792049,0.1864158366,-1.80828096594,-1.62949369708,0.783304033866,3.98913813676,-1.66487072144,-3.85600875167,-1.19211235095
14,,2.6738177894e-08,0,9.54043e-11,taboo,-3.02506032655,0.461164243129,-2.4389735564,1.08406821267,0.51203774468,1.66010678802,0.625799772005,-0.701002921517,-2.2670794287,0.895334526363
15,,2.1296500563e-08,2,4.73061e-11,taboo,2.30461397275,0.13105411351,-2.74629339074,-3.29266572089,1.73404683375,4.01031923461,3.33310979474,0.755008251691,-1.78275353029,-1.23954850684
16,,458.661628999,0,1.74174,taboo,-2.39305490297,0.288397599994,-1.20250918514,1.04395735875,1.15765163668,1.2472372449,0.951838978666,-1.06023193861,-2.58488308389,1.28300709203
17,,213.643947619,0,1.03634,taboo,-2.69875968203,0.398648962236,-2.30935969097,0.989875278715,-0.372799298915,1.76124433428,0.636277189159,-0.948175469914,-2.50302100058,1.06239197003
18,,5.11038251716e-08,14,1.46154e-10,taboo,-0.460205102681,1.08514711577,0.804842519865,-1.21940349545,-2.89428718256,3.67291930372,3.83710741254,-2.38436451661,-1.81699866332,1.11475307033
19,,3.32487388732e-08,13,6.10332e-11,taboo,-2.31987393343,3.18999102985,-0.603584222211,-2.16687832035,-3.39525391787,3.01934963538,1.73117258677,-2.2695893327,-0.594946659397,0.235688683463
20,,456.258834104,9,1.74881,taboo,2.37986624233,2.0667678312,2.84048596993,2.8348731583,0.554582462919,0.942565299216,-1.04235108849,2.93297204699,-2.38247228428,3.08697712604
21,,210.898986637,18,1.00577,taboo,0.697305568442,3.10154181728,-1.8566346183,2.22264163867,-0.592919753055,-0.217259475501,2.2903160305,-1.19038755048,2.01717431157,2.87117770515
22,,210.898058006,18,1.00568,taboo,0.577156991571,2.18169827627,-1.68946988407,2.15812309057,-0.326980500706,0.769200032378,2.39985634438,-1.24580513501,1.85915202197,3.08668537654
23,,349.203881511,18,1.69229,taboo,1.22209819192,2.79341804652,-1.83256528865,1.99797089804,-1.01428188307,0.942840276969,2.33122317102,-1.37493997789,1.88482350993,1.50100200794
24,,1.94655171981e-08,18,4.12553e-11,taboo,0.549645616484,3.09582214816,-1.69275439977,2.22640648818,-0.205816087335,0.659955480622,2.2963109336,-1.23018909019,1.87630895364,2.72271852784
25,,213.642673623,0,1.03636,taboo,-3.24015112996,0.0405028463295,-3.29582914246,1.08808853529,0.314999448215,1.86259043609,0.475762696248,-0.624134725686,-2.25049738,0.805450315388
26,,8.93243168321e-09,2,1.84821e-11,final,2.30461397276,0.131054113507,-2.74629339075,-3.29266572087,1.73404683376,4.01031923461,3.33310979477,0.755008251696,-1.78275353029,-1.23954850681
