function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f,reported_uncapped,distinct_uncapped,n_reported_pts_uncapped
N08-Shubert3D,81,0.0001,2,400000,162,66,64,-1,-1,64,0,162,238,238,238,160,-8.640199666842818e-12,66,94,226
N08-Shubert3D,81,0.0001,3,400000,162,71,71,-1,-1,71,0,162,226,225,226,151,-8.640199666842818e-12,71,106,226
N08-Shubert3D,81,0.0001,4,400000,162,64,64,-1,-1,64,0,162,243,243,243,150,-8.640199666842818e-12,64,107,226
N08-Shubert3D,81,1e-05,0,400000,162,73,73,-1,-1,77,4,162,238,236,238,145,-9.094947017729282e-12,73,127,226
N08-Shubert3D,81,1e-05,1,400000,162,72,72,-1,-1,72,0,162,237,237,237,155,-8.640199666842818e-12,72,98,226
N08-Shubert3D,81,1e-05,2,400000,162,66,64,-1,-1,64,0,162,238,238,238,160,-8.640199666842818e-12,66,94,226
N08-Shubert3D,81,1e-05,3,400000,162,71,71,-1,-1,71,0,162,226,225,226,151,-8.640199666842818e-12,71,106,226
N08-Shubert3D,81,1e-05,4,400000,162,64,64,-1,-1,64,0,162,243,243,243,150,-8.640199666842818e-12,64,107,226
N08-Shubert3D,81,0.1,10,400000,162,66,66,-1,-1,67,1,162,240,240,240,154,-8.185452315956354e-12,66,107,226
N08-Shubert3D,81,0.1,11,400000,162,68,63,-1,-1,63,0,162,238,238,238,164,-8.640199666842818e-12,68,91,226
N08-Shubert3D,81,0.1,12,400000,162,69,69,-1,-1,69,0,162,234,232,234,153,-8.640199666842818e-12,69,96,226
N08-Shubert3D,81,0.1,13,400000,162,66,66,-1,-1,66,0,162,214,213,214,154,-8.640199666842818e-12,66,105,226
N08-Shubert3D,81,0.1,14,400000,162,67,67,-1,-1,68,1,162,230,228,230,151,-8.640199666842818e-12,67,107,226
N08-Shubert3D,81,0.01,10,400000,162,66,66,-1,-1,67,1,162,240,240,240,154,-8.185452315956354e-12,66,107,226
N08-Shubert3D,81,0.01,11,400000,162,68,63,-1,-1,63,0,162,238,238,238,164,-8.640199666842818e-12,68,91,226
N08-Shubert3D,81,0.01,12,400000,162,69,69,-1,-1,69,0,162,234,232,234,153,-8.640199666842818e-12,69,96,226
N08-Shubert3D,81,0.01,13,400000,162,66,66,-1,-1,66,0,162,214,213,214,154,-8.640199666842818e-12,66,105,226
N08-Shubert3D,81,0.01,14,400000,162,67,67,-1,-1,68,1,162,230,228,230,151,-8.640199666842818e-12,67,107,226
N08-Shubert3D,81,0.001,10,400000,162,66,66,-1,-1,67,1,162,240,240,240,154,-8.185452315956354e-12,66,107,226
N08-Shubert3D,81,0.001,11,400000,162,68,63,-1,-1,63,0,162,238,238,238,164,-8.640199666842818e-12,68,91,226
N08-Shubert3D,81,0.001,12,400000,162,69,69,-1,-1,69,0,162,234,232,234,153,-8.640199666842818e-12,69,96,226
N08-Shubert3D,81,0.001,13,400000,162,66,66,-1,-1,66,0,162,214,213,214,154,-8.640199666842818e-12,66,105,226
N08-Shubert3D,81,0.001,14,400000,162,67,67,-1,-1,68,1,162,230,228,230,151,-8.640199666842818e-12,67,107,226
N08-Shubert3D,81,0.0001,10,400000,162,66,66,-1,-1,67,1,162,240,240,240,154,-8.185452315956354e-12,66,107,226
N08-Shubert3D,81,0.0001,11,400000,162,68,63,-1,-1,63,0,162,238,238,238,164,-8.640199666842818e-12,68,91,226
N08-Shubert3D,81,0.0001,12,400000,162,69,69,-1,-1,69,0,162,234,232,234,153,-8.640199666842818e-12,69,96,226
N08-Shubert3D,81,0.0001,13,400000,162,66,66,-1,-1,66,0,162,214,213,214,154,-8.640199666842818e-12,66,105,226
N08-Shubert3D,81,0.0001,14,400000,162,67,67,-1,-1,68,1,162,230,228,230,151,-8.640199666842818e-12,67,107,226
N08-Shubert3D,81,1e-05,10,400000,162,66,66,-1,-1,67,1,162,240,240,240,154,-8.185452315956354e-12,66,107,226
N08-Shubert3D,81,1e-05,11,400000,162,68,63,-1,-1,63,0,162,238,238,238,164,-8.640199666842818e-12,68,91,226
N08-Shubert3D,81,1e-05,12,400000,162,69,69,-1,-1,69,0,162,234,232,234,153,-8.640199666842818e-12,69,96,226
N08-Shubert3D,81,1e-05,13,400000,162,66,66,-1,-1,66,0,162,214,213,214,154,-8.640199666842818e-12,66,105,226
N08-Shubert3D,81,1e-05,14,400000,162,67,67,-1,-1,68,1,162,230,228,230,151,-8.640199666842818e-12,67,107,226
N08-Shubert3D,81,0.1,5,400000,162,66,66,-1,-1,66,0,162,235,235,235,151,-8.640199666842818e-12,66,104,226
N08-Shubert3D,81,0.1,6,400000,162,70,70,-1,-1,70,0,162,230,230,230,154,-8.640199666842818e-12,70,100,226
N08-Shubert3D,81,0.1,7,400000,162,65,65,-1,-1,65,0,162,248,246,248,154,-9.094947017729282e-12,65,113,226
N08-Shubert3D,81,0.1,8,400000,162,69,68,-1,-1,68,0,162,251,249,251,153,-8.640199666842818e-12,69,99,226
N08-Shubert3D,81,0.1,9,400000,162,62,62,-1,-1,62,0,162,242,242,242,152,-8.185452315956354e-12,62,96,226
N08-Shubert3D,81,0.01,5,400000,162,66,66,-1,-1,66,0,162,235,235,235,151,-8.640199666842818e-12,66,104,226
N08-Shubert3D,81,0.01,6,400000,162,70,70,-1,-1,70,0,162,230,230,230,154,-8.640199666842818e-12,70,100,226
N08-Shubert3D,81,0.01,7,400000,162,65,65,-1,-1,65,0,162,248,246,248,154,-9.094947017729282e-12,65,113,226
N08-Shubert3D,81,0.01,8,400000,162,69,68,-1,-1,68,0,162,251,249,251,153,-8.640199666842818e-12,69,99,226
N08-Shubert3D,81,0.01,9,400000,162,62,62,-1,-1,62,0,162,242,242,242,152,-8.185452315956354e-12,62,96,226
N08-Shubert3D,81,0.001,5,400000,162,66,66,-1,-1,66,0,162,235,235,235,151,-8.640199666842818e-12,66,104,226
N08-Shubert3D,81,0.001,6,400000,162,70,70,-1,-1,70,0,162,230,230,230,154,-8.640199666842818e-12,70,100,226
N08-Shubert3D,81,0.001,7,400000,162,65,65,-1,-1,65,0,162,248,246,248,154,-9.094947017729282e-12,65,113,226
N08-Shubert3D,81,0.001,8,400000,162,69,68,-1,-1,68,0,162,251,249,251,153,-8.640199666842818e-12,69,99,226
N08-Shubert3D,81,0.001,9,400000,162,62,62,-1,-1,62,0,162,242,242,242,152,-8.185452315956354e-12,62,96,226
N08-Shubert3D,81,0.0001,5,400000,162,66,66,-1,-1,66,0,162,235,235,235,151,-8.640199666842818e-12,66,104,226
N08-Shubert3D,81,0.0001,6,400000,162,70,70,-1,-1,70,0,162,230,230,230,154,-8.640199666842818e-12,70,100,226
N08-Shubert3D,81,0.0001,7,400000,162,65,65,-1,-1,65,0,162,248,246,248,154,-9.094947017729282e-12,65,113,226
N08-Shubert3D,81,0.0001,8,400000,162,69,68,-1,-1,68,0,162,251,249,251,153,-8.640199666842818e-12,69,99,226
N08-Shubert3D,81,0.0001,9,400000,162,62,62,-1,-1,62,0,162,242,242,242,152,-8.185452315956354e-12,62,96,226
N08-Shubert3D,81,1e-05,5,400000,162,66,66,-1,-1,66,0,162,235,235,235,151,-8.640199666842818e-12,66,104,226
N08-Shubert3D,81,1e-05,6,400000,162,70,70,-1,-1,70,0,162,230,230,230,154,-8.640199666842818e-12,70,100,226
N08-Shubert3D,81,1e-05,7,400000,162,65,65,-1,-1,65,0,162,248,246,248,154,-9.094947017729282e-12,65,113,226
N08-Shubert3D,81,1e-05,8,400000,162,69,68,-1,-1,68,0,162,251,249,251,153,-8.640199666842818e-12,69,99,226
N08-Shubert3D,81,1e-05,9,400000,162,62,62,-1,-1,62,0,162,242,242,242,152,-8.185452315956354e-12,62,96,226
