descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,2920,0,1,3.94191e-09,tolflatfitness,2.68839660697,-3.19837896712,-1.21296290712,-2.65598970307,3.22887871434,4.05346723854,-0.778234997955,0.471996289882,2.9137021451,1.01200977469
1,12510,12.3986878613,3,2.3272,maxfevals,4.09428574443,-0.62362544294,2.43910641364,-1.73356748431,2.91384337945,-2.11218217714,-3.78013149739,2.33413640145,-2.13891023546,-3.04867368428
2,3230,0,6,3.69224e-09,tolflatfitness,-3.01717030574,-3.38782094987,-1.24829343314,2.45130352505,0.234926364041,1.39813791395,3.06423743243,-0.777007452614,0.851643005181,-0.926188149325
3,12510,1.56621325118e-05,7,0.00152024,maxfevals,4.25635024347,4.12685458914,2.82000606198,-0.110802227537,-3.39465540103,2.40060039456,-3.76761480129,2.19349344497,4.41263558124,-0.128090572395
4,12510,16.7067290096,0,3.09237,maxfevals,-3.35462161594,0.769221827002,-0.321936803219,-3.25244703174,0.297931597829,-1.79601263694,-0.670842639012,-0.509811311058,-3.80508538315,2.03227039706
5,12510,0.42487208763,8,0.381479,maxfevals,-3.69519646621,-1.38910413428,3.75254080829,-2.93355048745,-0.0805224009317,0.667096500595,-1.01813445664,1.33618974264,0.266746459389,-3.52440989733
6,12510,2.09281036234e-06,7,0.000558084,maxfevals,4.25592347546,4.12718257782,2.82024800755,-0.110331434303,-3.39465818399,2.40079955292,-3.76712467059,2.19330417317,4.4127462844,-0.12791667985
7,12510,0.000424647406518,7,0.00784314,maxfevals,4.25209952624,4.12924706488,2.82247927316,-0.106082718338,-3.39459902553,2.40294158182,-3.76302814867,2.19158812723,4.41358821658,-0.126011954115
8,12510,0.00019345089413,7,0.00532778,maxfevals,4.25785662739,4.12624385228,2.81924425405,-0.112917502663,-3.39466685098,2.39965879584,-3.7696955946,2.19433582379,4.41221653563,-0.129019372245
9,12510,7.71282925882e-06,7,0.00106581,maxfevals,4.2561755745,4.12705812853,2.82011373828,-0.1105893873,-3.39465803669,2.40068320957,-3.76735754348,2.19339528817,4.41270147739,-0.128047034482
10,12510,5.71200557396,3,1.97394,maxfevals,2.94459467704,1.03644959708,2.74263854297,-0.816874567021,2.42827398538,-1.79158055454,-3.02867760349,2.11277988877,-1.93295480325,-2.8339632543
11,12510,0.437861978,8,0.318425,maxfevals,-3.67763906547,-1.43911519175,3.7357289878,-3.03444745996,-0.082030030381,0.590463758048,-0.974743532141,1.40471575335,0.32361377888,-3.53377716941
12,12510,0.954452555197,8,0.62181,maxfevals,-3.71431199269,-1.31347246294,3.78365604987,-2.74553007116,-0.075700120511,0.817808500002,-1.08397814315,1.20560494667,0.15568160466,-3.51383497249
13,12510,0.139349921603,8,0.155019,maxfevals,-3.62740498559,-1.39331772106,3.69751776756,-3.17722034224,-0.0741529288862,0.472998747986,-1.06622006274,1.46658566672,0.336631479577,-3.61573518626
14,12510,0.000558501464567,7,0.00895824,maxfevals,4.25170878894,4.12934745535,2.82272692093,-0.105544440664,-3.39477853946,2.40333453986,-3.76237639428,2.1914363126,4.413626909,-0.125514463336
15,3170,0,6,4.13757e-09,tolflatfitness,-3.01717030109,-3.38782094913,-1.24829343391,2.45130352495,0.234926363738,1.39813791433,3.06423743164,-0.777007452741,0.851643004721,-0.926188149916
16,12510,0.000590706289401,7,0.00915236,maxfevals,4.25110734896,4.13025652743,2.82300107178,-0.105872713793,-3.39492480645,2.40317291271,-3.76266370055,2.19153459605,4.41369533622,-0.125794104519
17,3010,0,1,3.08949e-09,tolflatfitness,2.68839660788,-3.19837896462,-1.21296290898,-2.65598970235,3.22887871596,4.05346723729,-0.778234998549,0.471996293055,2.91370214334,1.01200977287
18,12510,19.9907368648,3,3.02358,maxfevals,4.62201334214,-1.21642082253,2.08870940101,-1.85104586127,2.99535277422,-2.19639417508,-3.80993152019,2.30794026061,-2.15099967508,-3.19034715306
19,12510,0.00781995323862,8,0.0414493,maxfevals,-3.61682603574,-1.33311258962,3.69394573431,-3.13939329309,-0.0705370128339,0.503318952182,-1.13746269368,1.42502437665,0.286974737777,-3.64872250321
20,4420,1.42108547152e-14,4,1.03124e-08,tolflatfitness,-1.83120816502,-2.73873842301,1.49289496573,0.661809519769,4.44008487313,3.88327635578,1.60067696889,-3.46433457799,0.096944074248,-1.81066130998
21,8850,8.52651282912e-14,9,6.44964e-08,tolflatfitness,-3.79779232795,-1.44793357017,-3.06529005387,-0.143278615153,-2.72819332729,0.470076749491,-3.08125568537,-2.89788183758,2.56873238312,2.33799140723
22,2950,0,1,3.97399e-09,tolflatfitness,2.68839660814,-3.19837896537,-1.21296290853,-2.65598970457,3.22887871293,4.05346723755,-0.778234994871,0.471996292986,2.91370214364,1.01200977206
23,12510,0.00134258933275,7,0.0138367,maxfevals,4.24962188286,4.13010731491,2.82400597509,-0.103134359788,-3.3948473614,2.40448947957,-3.75986253305,2.19036572137,4.41404781497,-0.123889314623
24,12510,11.9139264542,0,2.75658,maxfevals,-3.44174124666,0.327323566492,-0.332661750102,-2.5428554609,0.340975666216,-1.48838635497,0.0730824778564,-0.731860245939,-3.75326459923,2.26131601399
25,12510,22.4282635679,2,5.5289,maxfevals,-0.0384404758663,-0.879021693582,2.3348732817,2.58241761886,1.87720321706,-1.77694689234,2.4954866281,-4.45632661611,1.88919663694,4.99999704666
26,12510,2.60400906712,8,1.01414,maxfevals,-3.76284766458,-1.26955503978,3.83258939407,-2.48280272747,-0.0839305107424,1.02331095706,-1.09455495298,1.04783971471,0.039858531864,-3.4573777032
27,12510,0.000884589612625,7,0.0114439,maxfevals,4.25059335129,4.13086422577,2.82343105164,-0.104554496948,-3.3948480725,2.40371121502,-3.76110341772,2.19098067638,4.41400071676,-0.125304649453
28,12510,2.21282637099,3,1.39441,maxfevals,3.12386492922,1.59561530095,2.60302807005,-1.06097211426,2.36078117221,-2.01191993577,-3.28785006297,2.13242198295,-2.02585992978,-3.07217346205
29,3090,0,1,4.13551e-09,tolflatfitness,2.68839661138,-3.19837896693,-1.21296290903,-2.65598970297,3.22887871629,4.05346723674,-0.778234997493,0.471996292149,2.91370214362,1.01200977505
30,3220,0,1,3.98479e-09,tolflatfitness,2.68839660906,-3.19837896383,-1.21296290763,-2.65598970377,3.22887871309,4.05346723885,-0.778234995139,0.471996292682,2.91370214444,1.01200977406
31,12510,11.81222413,0,4.17015,maxfevals,-4.9786860297,0.628025822425,0.532414930182,-0.0591560050249,0.799309660407,-0.727647525869,3.15434361785,-1.59441056244,-3.71330754725,2.884054897
32,12510,3.12643609331,3,1.86519,maxfevals,4.63583249904,0.702628678958,2.23357591633,-2.75646496045,2.81971487182,-2.81661931871,-4.81719409363,2.51751543746,-2.50034191638,-3.62072531304
33,2990,0,1,4.21247e-09,tolflatfitness,2.68839660875,-3.19837896579,-1.212962911,-2.65598970434,3.22887871207,4.05346723973,-0.778234997098,0.471996293146,2.91370214306,1.01200977297
34,12510,16.1036937486,0,2.80113,maxfevals,-3.68074459739,0.706883059436,-0.1419150359,-2.91134156662,0.456007931824,-1.74629518273,-0.28266984934,-0.572818280737,-3.86208388132,2.18055341831
35,12510,5.18380727602,3,1.69851,maxfevals,3.25348237499,0.830993963508,2.59830826881,-1.00432105584,2.46920868463,-1.88257077258,-3.15971437185,2.12171964087,-1.98055688369,-2.9324640274
36,12510,1.49656392949e-05,7,0.00145386,maxfevals,4.2550028014,4.12774349625,2.82076992599,-0.109296593843,-3.3946493589,2.40129066911,-3.76616169872,2.19291287758,4.41294416239,-0.127492253654
37,11360,5.68434188608e-14,9,5.53746e-08,tolflatfitness,-3.79779233383,-1.44793355469,-3.06529004268,-0.143278608848,-2.72819334016,0.470076743602,-3.08125568672,-2.89788182833,2.56873237864,2.33799139654
38,4500,0,4,6.36233e-09,tolflatfitness,-1.83120816209,-2.73873842449,1.49289496785,0.661809523418,4.44008487666,3.88327635187,1.60067697366,-3.46433458142,0.09694407743,-1.81066130639
39,12510,48.4926196527,2,6.41734,maxfevals,1.63935766285,0.814275973161,-2.10236155284,2.35075708219,-0.913904413062,0.0767178795661,4.91875841891,-2.09894802712,4.15513196307,0.812112997178
40,12510,1.25296992337e-07,7,0.000133244,maxfevals,4.25561641277,4.12737630024,2.82042482134,-0.109984998716,-3.39466335211,2.4009623066,-3.7667760121,2.19316868223,4.41281761352,-0.127765426702
41,12510,0.000187579247822,7,0.00513608,maxfevals,4.25316387083,4.12834262472,2.821899281,-0.107474340999,-3.39448732998,2.40219424763,-3.76451007693,2.19235779344,4.41327078473,-0.126324233366
42,12510,1.08593631436,8,0.66332,maxfevals,-3.72782850913,-1.31323434827,3.79049964018,-2.71817823558,-0.0733119096472,0.833572030226,-1.068907603,1.19605385059,0.161102463555,-3.48481877434
43,12510,3.19411838029,0,1.69129,maxfevals,-3.84941168785,0.871458102112,-0.569672805667,-1.03469835934,0.105071047949,-1.27500277138,1.25978770295,-1.24655243794,-3.57266270113,1.60968777894
44,12510,1.71547064384,8,0.829785,maxfevals,-3.78058479935,-1.35880252626,3.82721558126,-2.61773197052,-0.0874201491695,0.910018638354,-1.00267596387,1.16272656709,0.155729884352,-3.41162703686
45,12510,9.76532955217,0,3.13273,maxfevals,-4.99976576061,1.92216249362,0.82965426429,-1.18156469764,0.821414243995,-1.01062686993,2.51860472686,-1.46487459793,-3.67808270144,2.68592035453
46,3180,0,1,3.69499e-09,tolflatfitness,2.68839660758,-3.19837896687,-1.21296290635,-2.65598970275,3.2288787136,4.05346723849,-0.778234997168,0.471996292545,2.91370214316,1.01200977527
47,12510,0.104497597051,8,0.137543,maxfevals,-3.63242337088,-1.38746832715,3.70428776056,-3.13720312571,-0.075369954184,0.508230408668,-1.07014010764,1.44110426398,0.313633370145,-3.61550848562
48,4600,1.42108547152e-14,4,1.72742e-08,tolflatfitness,-1.83120816728,-2.73873841958,1.49289497534,0.661809534583,4.44008487631,3.88327635003,1.60067698079,-3.46433458656,0.0969440804705,-1.81066130923
49,660,8.62263406526,6,0.174382,budget,-3.12285643102,-3.41888435589,-1.2491504618,2.53989229915,0.235904035611,1.37252800388,2.98584167372,-0.792234254209,0.840685845118,-0.868993053271
