function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,400000,162,80,71,-1,-1,71,0,162,540,538,540,352,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,400000,162,79,68,-1,-1,68,0,162,538,538,538,339,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,400000,162,79,69,-1,-1,69,0,162,539,539,539,358,-8.185452315956354e-12
N08-Shubert3D,81,0.1,3,400000,162,81,71,-1,-1,71,0,162,537,536,537,361,-8.185452315956354e-12
N08-Shubert3D,81,0.1,4,400000,162,79,67,-1,-1,67,0,162,537,537,537,366,-8.185452315956354e-12
N08-Shubert3D,81,0.1,5,400000,162,80,71,-1,-1,71,0,162,538,538,538,328,-8.640199666842818e-12
N08-Shubert3D,81,0.1,6,400000,162,80,72,-1,-1,72,0,162,537,537,537,348,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,7,400000,162,79,69,-1,-1,69,0,162,540,538,540,343,-9.094947017729282e-12
N08-Shubert3D,81,0.1,8,400000,162,81,67,-1,-1,67,0,162,539,537,539,355,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,9,400000,162,80,70,-1,-1,70,0,162,539,539,539,365,2.091837814077735e-11
N08-Shubert3D,81,0.1,10,400000,162,79,67,-1,-1,67,0,162,537,537,537,346,-3.183231456205249e-12
N08-Shubert3D,81,0.1,11,400000,162,81,70,-1,-1,70,0,162,539,539,539,368,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,12,400000,162,80,69,-1,-1,69,0,162,539,537,539,351,2.2737367544323206e-12
N08-Shubert3D,81,0.1,13,400000,162,80,73,-1,-1,73,0,162,539,538,539,352,-6.366462912410498e-12
N08-Shubert3D,81,0.1,14,400000,162,80,71,-1,-1,71,0,162,538,536,538,373,-8.185452315956354e-12
N08-Shubert3D,81,0.001,0,400000,162,79,71,-1,-1,71,0,162,540,538,540,335,-7.73070496506989e-12
N08-Shubert3D,81,0.001,1,400000,162,77,68,-1,-1,68,0,162,538,538,538,320,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,2,400000,162,78,69,-1,-1,69,0,162,539,539,539,337,-8.185452315956354e-12
N08-Shubert3D,81,0.001,3,400000,162,81,71,-1,-1,71,0,162,537,536,537,334,-8.185452315956354e-12
N08-Shubert3D,81,0.001,4,400000,162,78,67,-1,-1,67,0,162,537,537,537,353,-8.185452315956354e-12
N08-Shubert3D,81,0.001,5,400000,162,80,71,-1,-1,71,0,162,538,538,538,313,-8.640199666842818e-12
N08-Shubert3D,81,0.001,6,400000,162,80,72,-1,-1,72,0,162,537,537,537,335,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,7,400000,162,79,69,-1,-1,69,0,162,540,538,540,328,-9.094947017729282e-12
N08-Shubert3D,81,0.001,8,400000,162,81,67,-1,-1,67,0,162,539,537,539,337,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,9,400000,162,80,70,-1,-1,70,0,162,539,539,539,341,2.091837814077735e-11
N08-Shubert3D,81,0.001,10,400000,162,78,67,-1,-1,67,0,162,537,537,537,322,-3.183231456205249e-12
N08-Shubert3D,81,0.001,11,400000,162,80,70,-1,-1,70,0,162,539,539,539,343,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,12,400000,162,80,69,-1,-1,69,0,162,539,537,539,332,2.2737367544323206e-12
N08-Shubert3D,81,0.001,13,400000,162,79,73,-1,-1,73,0,162,539,538,539,333,-6.366462912410498e-12
N08-Shubert3D,81,0.001,14,400000,162,79,71,-1,-1,71,0,162,538,536,538,350,-8.185452315956354e-12
N08-Shubert3D,81,0.0001,0,400000,162,79,71,-1,-1,71,0,162,540,538,540,290,-7.73070496506989e-12
N08-Shubert3D,81,0.0001,1,400000,162,77,68,-1,-1,68,0,162,538,538,538,293,-5.9117155615240335e-12
N08-Shubert3D,81,0.0001,2,400000,162,77,69,-1,-1,69,0,162,539,539,539,302,-8.185452315956354e-12
N08-Shubert3D,81,0.0001,3,400000,162,80,71,-1,-1,71,0,162,537,536,537,255,-8.185452315956354e-12
N08-Shubert3D,81,0.0001,4,400000,162,78,67,-1,-1,67,0,162,537,537,537,313,-8.185452315956354e-12
N08-Shubert3D,81,0.0001,5,400000,162,80,71,-1,-1,71,0,162,538,538,538,282,-8.640199666842818e-12
N08-Shubert3D,81,0.0001,6,400000,162,79,72,-1,-1,72,0,162,537,537,537,298,-5.9117155615240335e-12
N08-Shubert3D,81,0.0001,7,400000,162,78,69,-1,-1,69,0,162,540,538,540,294,-9.094947017729282e-12
N08-Shubert3D,81,0.0001,8,400000,162,80,67,-1,-1,67,0,162,539,537,539,309,-5.9117155615240335e-12
N08-Shubert3D,81,0.0001,9,400000,162,78,70,-1,-1,70,0,162,539,539,539,305,2.091837814077735e-11
N08-Shubert3D,81,0.0001,10,400000,162,77,67,-1,-1,67,0,162,537,537,537,280,-3.183231456205249e-12
N08-Shubert3D,81,0.0001,11,400000,162,80,70,-1,-1,70,0,162,539,539,539,301,-5.9117155615240335e-12
N08-Shubert3D,81,0.0001,12,400000,162,80,69,-1,-1,69,0,162,539,537,539,301,2.2737367544323206e-12
N08-Shubert3D,81,0.0001,13,400000,162,77,73,-1,-1,73,0,162,539,538,539,290,-6.366462912410498e-12
N08-Shubert3D,81,0.0001,14,400000,162,79,71,-1,-1,71,0,162,538,536,538,309,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,0,400000,162,61,61,-1,-1,71,10,162,540,538,540,94,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,1,400000,162,61,61,-1,-1,68,7,162,538,538,538,120,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,2,400000,162,65,65,-1,-1,69,4,162,539,539,539,126,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,3,400000,162,39,39,-1,-1,71,32,162,537,536,537,54,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,4,400000,162,65,65,-1,-1,67,2,162,537,537,537,130,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,5,400000,162,67,67,-1,-1,71,4,162,538,538,538,123,-8.640199666842818e-12
N08-Shubert3D,81,1e-05,6,400000,162,62,62,-1,-1,72,10,162,537,537,537,111,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,7,400000,162,66,66,-1,-1,69,3,162,540,538,540,115,-9.094947017729282e-12
N08-Shubert3D,81,1e-05,8,400000,162,58,58,-1,-1,67,9,162,539,537,539,125,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,9,400000,162,64,64,-1,-1,70,6,162,539,539,539,131,2.091837814077735e-11
N08-Shubert3D,81,1e-05,10,400000,162,61,61,-1,-1,67,6,162,537,537,537,116,-3.183231456205249e-12
N08-Shubert3D,81,1e-05,11,400000,162,64,64,-1,-1,70,6,162,539,539,539,121,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,12,400000,162,59,59,-1,-1,69,10,162,539,537,539,115,2.2737367544323206e-12
N08-Shubert3D,81,1e-05,13,400000,162,62,62,-1,-1,73,11,162,539,538,539,121,-6.366462912410498e-12
N08-Shubert3D,81,1e-05,14,400000,162,62,62,-1,-1,71,9,162,538,536,538,109,-8.185452315956354e-12
