descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,,0,9,3.83419e-09,taboo,-3.79779235466,-1.44793354689,-3.06529003258,-0.14327857851,-2.72819333956,0.470076758084,-3.08125566092,-2.89788184067,2.56873238595,2.33799140942
1,,0,6,2.6896e-09,taboo,-3.01717030408,-3.3878209502,-1.24829343443,2.45130352425,0.234926364207,1.39813791392,3.06423743218,-0.777007452634,0.851643004592,-0.926188150009
2,,0,0,3.92493e-08,taboo,-4.02071449476,2.22954800783,-0.487061386228,-1.5576539821,0.000439590740924,-1.59355047639,0.827768600347,-1.22505134977,-3.52299608121,0.97376727164
3,,0,5,8.1805e-08,taboo,-0.870695429104,1.12939183438,-1.68473654206,-1.51915840047,-0.325960921558,4.22237995711,1.84202595224,-2.24568286521,2.61444405634,-2.48050705278
4,,0,1,2.53216e-09,taboo,2.68839660826,-3.19837896661,-1.21296290799,-2.65598970422,3.22887871345,4.05346723637,-0.778234998002,0.471996291726,2.91370214227,1.01200977321
5,,0,8,1.24574e-08,taboo,-3.60690368319,-1.31753231157,3.68686972668,-3.15305658682,-0.0696990095605,0.492597751611,-1.16156365614,1.42607867949,0.279516257995,-3.6683909923
6,,0,4,3.0121e-09,taboo,-1.83120816502,-2.73873842088,1.49289496934,0.661809524105,4.44008487448,3.88327634871,1.60067697426,-3.46433458174,0.0969440791297,-1.81066130873
7,,0,7,1.15855e-08,taboo,4.25567012613,4.12733703885,2.82039028991,-0.11004953304,-3.39466505318,2.40093026775,-3.76684717292,2.19319507406,4.41280191084,-0.127795953666
8,,0,3,1.92329e-08,taboo,3.70898507885,1.5689717351,2.49764846018,-1.87529531751,2.50629989018,-2.42047754591,-4.04347100609,2.31654944834,-2.26807306007,-3.34686451554
9,,0,8,4.08896e-08,final,-3.60690368015,-1.31753231142,3.68686971861,-3.15305661924,-0.0696990105763,0.492597723677,-1.1615636686,1.42607869939,0.279516265065,-3.66839100617
