function,method,rule,seed,evals,n_optima,n_reported,pr_1e-1,pr_1e-2,pr_1e-3,pr_1e-4,pr_1e-5
N14-CF3-3D,MC-ESO,current,0,8000,6,33,0.6667,0.6667,0.6667,0.1667,0.1667
N14-CF3-3D,NMMSO,current,0,8000,6,23,0.6667,0.6667,0.6667,0.6667,0.6667
N16-CF3-5D,MC-ESO,current,0,8000,6,26,0.3333,0.3333,0.3333,0.1667,0.1667
N16-CF3-5D,NMMSO,current,0,8000,6,20,0.3333,0.3333,0.3333,0.3333,0.1667
N18-CF3-10D,MC-ESO,current,0,8000,6,40,0.1667,0.1667,0.1667,0.1667,0.1667
N18-CF3-10D,NMMSO,current,0,8000,6,21,0.0000,0.0000,0.0000,0.0000,0.0000
