function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,20000,100,12,12,-1,-1,23,11,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,20000,100,13,13,-1,-1,30,17,52,26,26,26,25,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,20000,100,14,14,-1,-1,34,20,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,20000,100,15,15,-1,-1,20,5,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,20000,100,15,14,-1,-1,34,20,53,27,27,27,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,5,20000,100,13,13,-1,-1,27,14,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,6,20000,100,14,13,-1,-1,13,0,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.1,7,20000,100,13,13,-1,-1,17,4,51,25,25,25,24,1.1368683772161603e-13
N06-Shubert2D,18,0.1,8,20000,100,14,12,-1,-1,12,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,9,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,10,20000,100,14,13,-1,-1,13,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,11,20000,100,14,14,-1,-1,26,12,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,12,20000,100,17,17,-1,-1,17,0,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,13,20000,100,14,14,-1,-1,14,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,14,20000,100,16,16,-1,-1,16,0,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,15,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,16,20000,100,17,16,-1,-1,36,20,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,17,20000,100,15,15,-1,-1,24,9,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.1,18,20000,100,15,15,-1,-1,31,16,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,19,20000,100,15,13,-1,-1,18,5,52,26,26,26,25,5.684341886080802e-14
N06-Shubert2D,18,0.1,20,20000,100,15,13,-1,-1,28,15,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,21,20000,100,13,13,-1,-1,15,2,52,26,26,26,24,1.7053025658242404e-13
N06-Shubert2D,18,0.1,22,20000,100,13,11,-1,-1,14,3,51,25,24,25,22,8.526512829121202e-14
N06-Shubert2D,18,0.1,23,20000,100,14,14,-1,-1,14,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,24,20000,100,16,16,-1,-1,16,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,25,20000,100,14,13,-1,-1,32,19,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,26,20000,100,16,13,-1,-1,14,1,51,25,25,25,24,1.4210854715202004e-13
N06-Shubert2D,18,0.1,27,20000,100,15,14,-1,-1,14,0,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.1,28,20000,100,15,14,-1,-1,20,6,52,26,26,26,25,1.1368683772161603e-13
N06-Shubert2D,18,0.1,29,20000,100,15,14,-1,-1,14,0,51,25,25,25,25,1.4210854715202004e-13
N06-Shubert2D,18,0.001,0,20000,100,12,12,-1,-1,23,11,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,20000,100,13,13,-1,-1,30,17,52,26,26,26,25,8.526512829121202e-14
N06-Shubert2D,18,0.001,2,20000,100,14,14,-1,-1,34,20,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,3,20000,100,15,15,-1,-1,20,5,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.001,4,20000,100,14,14,-1,-1,34,20,53,27,27,27,26,1.4210854715202004e-13
N06-Shubert2D,18,0.001,5,20000,100,13,13,-1,-1,27,14,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,6,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.001,7,20000,100,13,13,-1,-1,17,4,51,25,25,25,24,1.1368683772161603e-13
N06-Shubert2D,18,0.001,8,20000,100,13,12,-1,-1,12,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,9,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,10,20000,100,13,13,-1,-1,13,0,52,26,26,26,25,8.526512829121202e-14
N06-Shubert2D,18,0.001,11,20000,100,14,14,-1,-1,26,12,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,12,20000,100,17,17,-1,-1,17,0,52,26,26,26,25,1.4210854715202004e-13
N06-Shubert2D,18,0.001,13,20000,100,14,14,-1,-1,14,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,14,20000,100,16,16,-1,-1,16,0,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.001,15,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,16,20000,100,17,16,-1,-1,36,20,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,0.001,17,20000,100,15,15,-1,-1,24,9,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.001,18,20000,100,15,15,-1,-1,31,16,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,19,20000,100,13,13,-1,-1,18,5,52,26,26,26,25,5.684341886080802e-14
N06-Shubert2D,18,0.001,20,20000,100,13,13,-1,-1,28,15,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,21,20000,100,13,13,-1,-1,15,2,52,26,26,26,24,1.7053025658242404e-13
N06-Shubert2D,18,0.001,22,20000,100,11,11,-1,-1,14,3,51,25,24,25,22,8.526512829121202e-14
N06-Shubert2D,18,0.001,23,20000,100,14,14,-1,-1,14,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,24,20000,100,16,16,-1,-1,16,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,25,20000,100,13,13,-1,-1,32,19,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,26,20000,100,15,13,-1,-1,14,1,51,25,25,25,24,1.4210854715202004e-13
N06-Shubert2D,18,0.001,27,20000,100,14,14,-1,-1,14,0,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.001,28,20000,100,14,14,-1,-1,20,6,52,26,26,26,25,1.1368683772161603e-13
N06-Shubert2D,18,0.001,29,20000,100,14,14,-1,-1,14,0,51,25,25,25,25,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,0,20000,100,12,12,-1,-1,23,11,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,1,20000,100,13,13,-1,-1,30,17,52,26,26,26,25,8.526512829121202e-14
N06-Shubert2D,18,1e-05,2,20000,100,14,14,-1,-1,34,20,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,3,20000,100,15,15,-1,-1,20,5,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,4,20000,100,14,14,-1,-1,34,20,53,27,27,27,26,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,5,20000,100,13,13,-1,-1,27,14,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,1e-05,6,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,7,20000,100,13,13,-1,-1,17,4,51,25,25,25,24,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,8,20000,100,12,12,-1,-1,12,0,52,26,26,26,25,8.526512829121202e-14
N06-Shubert2D,18,1e-05,9,20000,100,13,13,-1,-1,13,0,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,10,20000,100,13,13,-1,-1,13,0,52,26,26,26,25,8.526512829121202e-14
N06-Shubert2D,18,1e-05,11,20000,100,14,14,-1,-1,26,12,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,12,20000,100,16,16,-1,-1,17,1,52,26,26,26,25,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,13,20000,100,14,14,-1,-1,14,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,1e-05,14,20000,100,15,15,-1,-1,16,1,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,15,20000,100,12,12,-1,-1,13,1,52,26,26,26,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,16,20000,100,16,16,-1,-1,36,20,52,26,26,26,26,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,17,20000,100,15,15,-1,-1,24,9,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,18,20000,100,15,15,-1,-1,31,16,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,19,20000,100,13,13,-1,-1,18,5,52,26,26,26,25,5.684341886080802e-14
N06-Shubert2D,18,1e-05,20,20000,100,13,13,-1,-1,28,15,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,21,20000,100,13,13,-1,-1,15,2,52,26,26,26,24,1.7053025658242404e-13
N06-Shubert2D,18,1e-05,22,20000,100,11,11,-1,-1,14,3,51,25,24,25,21,8.526512829121202e-14
N06-Shubert2D,18,1e-05,23,20000,100,14,14,-1,-1,14,0,52,26,26,26,26,8.526512829121202e-14
