descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,10600,2.84217094304e-14,9,3.89528e-08,tolflatfitness,1.98487678132,0.520052457569,-0.398663395543,-0.516808551199,1.77339067999,1.62516394619,1.04625681333,1.23552004251,-0.785558273248,-2.04860230348
1,4570,1.42108547152e-14,8,9.09841e-09,tolflatfitness,-2.52750616217,-3.35681525244,3.02550774085,4.27303683016,0.347412945828,-3.64859958157,3.14749848593,-0.203734850694,-0.0622862484398,-0.539679637843
2,4170,1.42108547152e-14,8,1.53954e-08,tolflatfitness,-2.52750616896,-3.35681525553,3.025507741,4.27303683531,0.347412949615,-3.64859957838,3.14749849084,-0.203734847163,-0.0622862452385,-0.539679634789
3,12510,0.0155509101943,2,0.0788054,maxfevals,-0.209309374278,-1.0644410787,2.87510285864,3.15041224924,1.30605459662,0.572483779382,-3.68295459603,3.19140221049,2.60957670846,3.2452044914
4,4290,0,8,6.29638e-09,tolflatfitness,-2.52750615261,-3.35681525083,3.02550774286,4.27303683662,0.347412948825,-3.64859957975,3.14749848555,-0.203734849815,-0.0622862455397,-0.539679638132
5,4010,0,8,7.61884e-09,tolflatfitness,-2.52750615008,-3.35681525043,3.02550774593,4.27303683716,0.347412948389,-3.64859958262,3.14749848888,-0.20373485024,-0.0622862452536,-0.539679639515
6,4670,0,8,7.1815e-09,tolflatfitness,-2.52750615668,-3.3568152549,3.02550774023,4.27303683383,0.347412947497,-3.64859958345,3.14749848995,-0.203734847721,-0.0622862463772,-0.539679638059
7,9280,4.26325641456e-14,9,4.62479e-08,tolflatfitness,1.98487677473,0.52005246045,-0.398663402535,-0.516808548052,1.7733906756,1.62516394346,1.04625681334,1.23552004321,-0.785558274256,-2.04860230033
8,12510,5.70250417196,5,2.51356,maxfevals,0.855538456964,2.04418286828,-1.96821837988,3.06698691746,2.77254977266,1.38026509348,-4.21121614333,2.018294822,-2.77934171764,-3.38902816541
9,4160,0,8,3.35743e-09,tolflatfitness,-2.5275061543,-3.35681525219,3.02550774481,4.27303683482,0.347412946939,-3.64859958215,3.14749848941,-0.203734850507,-0.0622862455518,-0.539679638232
10,12510,0.000126641316626,0,0.00425004,maxfevals,-1.77643277663,2.83476998945,-0.091839434562,-3.13588353181,-2.31927173924,-0.75301745896,-1.98080349692,1.57009320217,-0.256465542095,-1.37345041978
11,8590,2.84217094304e-14,9,3.86083e-08,tolflatfitness,1.98487685622,0.520052460491,-0.398663395484,-0.516808561485,1.77339068142,1.6251639389,1.04625681476,1.23552004896,-0.78555827576,-2.048602314
12,4580,0,8,8.74822e-09,tolflatfitness,-2.52750614904,-3.3568152525,3.02550774534,4.27303683208,0.34741295024,-3.64859958247,3.14749848593,-0.20373485023,-0.0622862446381,-0.539679639286
13,4200,0,8,6.86314e-09,tolflatfitness,-2.52750615199,-3.35681524943,3.02550774717,4.27303683333,0.347412950211,-3.64859958239,3.14749848621,-0.203734852522,-0.0622862434487,-0.539679637877
14,12510,0.521135111087,2,0.408957,maxfevals,-0.353318171913,-0.825663985377,2.87394642466,3.31811301901,1.23014470624,0.563084275748,-3.67432848278,3.20307450263,2.52156950119,3.21050370719
15,4700,0,8,9.09386e-09,tolflatfitness,-2.52750615605,-3.35681524431,3.02550774566,4.27303683838,0.347412949645,-3.64859958287,3.14749848626,-0.203734853911,-0.0622862471449,-0.539679638793
16,11110,1.42108547152e-14,9,2.26514e-08,tolflatfitness,1.9848768378,0.520052465522,-0.398663404752,-0.516808559926,1.77339067774,1.62516393977,1.04625681446,1.23552004422,-0.785558278191,-2.04860230983
17,12510,0.299426007798,2,0.350419,maxfevals,-0.124821571782,-1.22142271448,2.86963999404,2.81003792007,1.40371809415,0.570691828658,-3.74545172502,3.05017533036,2.6244832051,3.29474752592
18,4730,1.42108547152e-14,8,1.31036e-08,tolflatfitness,-2.52750614552,-3.35681525124,3.02550774371,4.27303683753,0.347412943734,-3.64859958177,3.1474984844,-0.203734849927,-0.0622862472942,-0.539679639199
19,12510,0.000365957407865,0,0.00725364,maxfevals,-1.77853493276,2.835435705,-0.0915608306532,-3.13730223763,-2.31876217784,-0.753277134605,-1.98060079888,1.56934456404,-0.256183168961,-1.37234569919
20,10720,0,9,1.21665e-08,tolflatfitness,1.98487682873,0.520052463901,-0.398663396245,-0.51680855677,1.77339067535,1.62516394063,1.04625681387,1.2355200446,-0.785558275296,-2.04860230924
21,4180,1.42108547152e-14,8,1.45592e-08,tolflatfitness,-2.52750614949,-3.35681525878,3.02550774882,4.27303682871,0.347412950151,-3.64859958113,3.1474984855,-0.203734846413,-0.0622862409226,-0.539679637398
22,4080,0,8,6.30688e-09,tolflatfitness,-2.52750615777,-3.35681525499,3.0255077434,4.27303683023,0.347412946755,-3.64859958322,3.1474984888,-0.203734850752,-0.0622862453359,-0.539679636411
23,3040,0,7,3.70763e-09,tolflatfitness,-3.16343768016,-3.31497574324,2.99541189197,1.22285569421,-1.82078970031,3.34046399876,-4.12047668358,-2.99116272798,-2.0209892446,1.20180865404
24,12510,2.2852711723e-05,0,0.00181334,maxfevals,-1.77222922446,2.83328263976,-0.0927703841095,-3.1335051685,-2.32049598332,-0.752044994272,-1.98115358414,1.57140356649,-0.257139731282,-1.37570712749
25,4430,0,8,2.90322e-09,tolflatfitness,-2.52750615705,-3.35681525015,3.02550774582,4.27303683531,0.347412948106,-3.64859958431,3.14749848725,-0.203734851815,-0.0622862463412,-0.539679638043
26,3130,0,3,4.49343e-09,tolflatfitness,2.99074008959,4.38234092773,-2.3929379762,-2.76834315095,-3.68259043003,-1.60674237065,-2.60110604369,4.05823678502,-4.2130904342,1.90561583663
27,12510,0.000231227478608,0,0.00579755,maxfevals,-1.7695957113,2.83195387068,-0.0934211093878,-3.13175148716,-2.3210228793,-0.751968006614,-1.9810030552,1.57235412199,-0.257490515101,-1.37724477212
28,3060,0,7,2.9731e-09,tolflatfitness,-3.16343768174,-3.31497574215,2.99541189416,1.22285569441,-1.82078970187,3.340464002,-4.12047668239,-2.99116272886,-2.02098924303,1.20180865394
29,12510,4.21039125256,6,3.03633,maxfevals,3.72801248623,3.85504873082,1.4083821711,-1.94011569839,-2.98716773942,-2.78273047407,-0.638536177952,0.154599653605,-2.73987277262,2.08710147384
30,11310,4.26325641456e-14,9,4.79571e-08,tolflatfitness,1.98487686596,0.52005245714,-0.398663394424,-0.516808557263,1.77339067617,1.62516393652,1.0462568162,1.23552004822,-0.785558273274,-2.04860231602
31,8600,2.84217094304e-14,9,3.80545e-08,tolflatfitness,1.98487678281,0.52005246286,-0.39866339998,-0.516808556226,1.77339068174,1.62516394575,1.04625681385,1.23552004083,-0.785558275551,-2.048602303
32,12510,0.000606819161291,0,0.00929789,maxfevals,-1.76713074206,2.83094290173,-0.0944180662368,-3.1307913596,-2.3218707408,-0.751085362121,-1.98158189754,1.57311981878,-0.257938122844,-1.37855158731
33,12510,0.568090793647,2,0.450655,maxfevals,-0.350102313163,-0.819693697693,2.88750235509,3.37298981607,1.21979170002,0.561131355385,-3.65933275855,3.23570320822,2.53385092332,3.20711200294
34,8480,9.94759830064e-14,9,6.52895e-08,tolflatfitness,1.98487686975,0.520052424134,-0.398663412065,-0.516808556327,1.77339067236,1.62516393216,1.04625681689,1.23552005552,-0.785558269074,-2.04860231995
35,3180,0,7,3.95741e-09,tolflatfitness,-3.16343768263,-3.31497574161,2.99541189473,1.22285569289,-1.82078970035,3.34046400149,-4.12047668087,-2.99116272979,-2.02098924364,1.20180865576
36,12510,0.000179115403185,0,0.00515082,maxfevals,-1.76991917702,2.83260155534,-0.0931980039229,-3.13212886605,-2.32126455407,-0.751371112492,-1.98147208688,1.57220846649,-0.257505237674,-1.37697348797
37,12510,4.30196481237,2,1.32628,maxfevals,0.0379929572315,-1.51571311444,2.84170708274,2.01700256998,1.6225400726,0.557704419105,-3.90584855538,2.69384387975,2.62328831526,3.40536873532
38,2940,0,7,4.1503e-09,tolflatfitness,-3.16343767992,-3.31497574451,2.99541189257,1.22285569283,-1.82078970009,3.34046399914,-4.1204766811,-2.99116272739,-2.02098924142,1.2018086539
39,4360,0,8,3.63979e-09,tolflatfitness,-2.52750615583,-3.35681525145,3.0255077453,4.27303683562,0.347412950334,-3.64859958394,3.14749848807,-0.203734851095,-0.0622862479482,-0.53967963864
40,8840,1.42108547152e-14,9,2.67238e-08,tolflatfitness,1.98487684082,0.520052471143,-0.398663391269,-0.516808557898,1.77339067886,1.62516394126,1.0462568147,1.23552004729,-0.785558276977,-2.04860230988
41,12510,8.95761161713,6,2.79491,maxfevals,3.2820514033,4.90788987733,1.97573345199,-1.36833956506,-1.96174641732,-3.27256864422,-0.879590389363,-1.08726891612,-4.1752626716,2.03249386297
42,12510,1.69924015717,5,1.12113,maxfevals,-0.575021416462,2.32984193027,-2.07702703119,3.18860784217,2.88660707541,1.33276373342,-4.10632309695,1.82623231953,-2.88760371962,-3.3583258736
43,4270,0,8,3.85638e-09,tolflatfitness,-2.52750615707,-3.35681525371,3.02550774473,4.27303683244,0.347412948095,-3.64859958413,3.14749848617,-0.203734851362,-0.0622862456267,-0.539679637424
44,3150,0,7,3.88616e-09,tolflatfitness,-3.16343768194,-3.31497574671,2.99541189426,1.22285569461,-1.82078970188,3.34046400047,-4.1204766825,-2.99116272975,-2.0209892424,1.20180865513
45,3030,0,7,4.20233e-09,tolflatfitness,-3.16343768321,-3.31497574275,2.99541189471,1.22285569146,-1.82078970136,3.34046400177,-4.12047668312,-2.99116273038,-2.02098924513,1.20180865418
46,10020,5.68434188608e-14,9,5.44827e-08,tolflatfitness,1.98487687078,0.52005244726,-0.398663397646,-0.516808557621,1.77339067274,1.62516393656,1.0462568185,1.23552005085,-0.785558273012,-2.04860231833
47,12510,0.00425994617625,2,0.0273228,maxfevals,-0.185206823419,-1.10683199956,2.87260398254,3.09104895687,1.32545289127,0.573168196612,-3.69169754031,3.17183619837,2.61888800854,3.25431379344
48,10530,8.52651282912e-14,9,6.28375e-08,tolflatfitness,1.98487687899,0.520052453375,-0.398663387864,-0.516808558217,1.77339067783,1.62516393239,1.04625681653,1.23552005411,-0.78555827211,-2.04860231802
49,4750,1.42108547152e-14,8,1.40828e-08,tolflatfitness,-2.52750616911,-3.35681525045,3.0255077445,4.27303683038,0.347412951596,-3.64859958277,3.14749849064,-0.203734852429,-0.0622862442375,-0.539679637809
50,9540,4.26325641456e-14,9,4.20013e-08,tolflatfitness,1.98487685548,0.520052458627,-0.398663414617,-0.516808550348,1.77339068306,1.62516393881,1.04625681217,1.23552004689,-0.785558277609,-2.04860231676
51,3920,0,8,7.84569e-09,tolflatfitness,-2.52750615995,-3.35681525349,3.0255077499,4.27303683138,0.347412948311,-3.64859958214,3.14749848888,-0.203734852428,-0.062286243497,-0.539679636301
52,12510,3.50657133754,2,1.20338,maxfevals,0.0750272959029,-1.56866050333,2.84377622285,2.14466597799,1.58907145808,0.563072244461,-3.86500523401,2.79743676639,2.67299907191,3.39140732234
53,12510,1.29662561909,2,0.711891,maxfevals,0.0215551383742,-1.43916390076,2.87713746408,2.56947761424,1.4753069593,0.577218589682,-3.76918049605,3.00267812531,2.69580584434,3.33681341014
54,4240,0,8,5.67518e-09,tolflatfitness,-2.52750615297,-3.35681525216,3.02550774498,4.27303683363,0.347412947554,-3.64859958232,3.14749848687,-0.203734850735,-0.0622862497612,-0.539679639228
55,4610,1.42108547152e-14,8,1.38248e-08,tolflatfitness,-2.52750616869,-3.35681525231,3.02550774736,4.27303683215,0.347412948178,-3.64859958468,3.14749848604,-0.203734855759,-0.0622862469006,-0.539679635952
56,12510,0.0609685335572,2,0.107948,maxfevals,-0.224612650509,-1.03639473328,2.86672635165,3.0247890393,1.32809953662,0.564080871438,-3.71655535558,3.11070476893,2.57326199547,3.25894550811
57,4120,1.42108547152e-14,8,1.56532e-08,tolflatfitness,-2.52750616722,-3.35681524385,3.02550774524,4.27303683639,0.347412948527,-3.64859958166,3.14749848857,-0.203734856814,-0.0622862519272,-0.539679639051
58,12510,0.468650887929,2,0.435943,maxfevals,-0.116770490641,-1.22532148311,2.84773621485,2.73527006786,1.42273924844,0.567087360002,-3.76333396113,3.00709506354,2.60879314287,3.30251241208
59,4370,0,8,5.48079e-09,tolflatfitness,-2.52750615341,-3.35681524883,3.02550774595,4.27303683293,0.347412947936,-3.64859958356,3.14749848563,-0.203734852679,-0.0622862460936,-0.539679638361
