descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,3980,3.39645112035e-09,10,8.40509e-12,tolxstagnation,-0.679910342577,-1.71756447372,0.636028096142,-3.90381780942,2.94752607048,0.992278885136,-1.54853160336,-2.64801742992,0.0047204429375,-1.0116675639
1,4670,256.326695056,12,1.37767,tolxstagnation,4.61511322445,-4.22051318458,-3.84399667803,-0.90878288716,-0.286941658309,-3.68261271654,-2.71057113362,2.27959026881,-4.18696466477,2.02657140407
2,3920,5.09055553266e-09,6,1.0757e-11,tolxstagnation,2.67153178014,0.948935147503,-0.590738157607,3.27189150346,-4.05000462776,-0.94575773311,-2.64586882245,-2.2008690409,3.27121872739,-1.93278036081
3,4340,211.061493606,18,0.992209,tolxstagnation,0.604087090755,3.14078762317,-2.65273876106,2.18845298792,-0.0830181383148,0.798259566183,2.31324275565,-1.32768516155,1.82304727979,2.82093625125
4,4080,3.21233528666e-09,1,6.69385e-12,tolxstagnation,2.72301999631,2.6192865145,3.23389124978,2.35035789674,-3.97197487282,-2.20573007845,2.75354733813,2.20269757619,-2.32950483634,-0.434907534854
5,4430,1.59980118042e-09,6,3.65984e-12,tolxstagnation,2.67153178014,0.948935147508,-0.590738157612,3.27189150346,-4.05000462776,-0.945757733112,-2.64586882245,-2.2008690409,3.27121872739,-1.93278036082
6,3850,3.01508862321e-09,5,7.2933e-12,tolxstagnation,-3.04514689064,-1.59100151911,3.83360503165,-2.00932189333,-0.128882309905,-2.32988278842,-2.56911958973,3.07176938287,-4.02693725963,-0.811116088018
7,4020,5.22953769178e-09,12,1.24616e-11,tolxstagnation,3.40860431429,-4.0301223003,-4.1473396206,-0.842110142401,-0.645220387806,-3.4487770626,-2.83272003451,2.2575500055,-3.9156161859,1.8328588812
8,3860,1.91744220501e-09,11,5.09167e-12,tolxstagnation,2.18991611941,3.94687818886,-1.59876116744,0.529080368294,1.05707762028,0.86891365854,0.562101743953,2.52622322308,-1.28788079627,-2.89529479876
9,4090,4.77263029097e-09,1,9.54926e-12,tolxstagnation,2.72301999631,2.61928651449,3.23389124979,2.35035789674,-3.97197487281,-2.20573007845,2.75354733812,2.20269757619,-2.32950483634,-0.434907534849
10,4010,6.64311983201e-09,10,1.37874e-11,tolxstagnation,-0.679910342584,-1.71756447372,0.636028096141,-3.90381780942,2.94752607048,0.992278885133,-1.54853160335,-2.64801742993,0.00472044294144,-1.01166756391
11,3840,6.20838136456e-09,1,1.3638e-11,tolxstagnation,2.72301999631,2.61928651449,3.23389124978,2.35035789675,-3.97197487281,-2.20573007845,2.75354733812,2.20269757619,-2.32950483633,-0.434907534849
12,3920,3.97022859033e-09,7,1.08314e-11,tolxstagnation,-1.19718447038,0.544143805702,-3.8223426488,-3.87857317518,1.77452806507,-3.7772722634,0.779072403026,3.75947607672,3.40671146785,-0.95865496354
13,3930,6.56035581414e-09,10,1.35779e-11,tolxstagnation,-0.679910342584,-1.71756447372,0.636028096134,-3.90381780943,2.94752607048,0.992278885138,-1.54853160336,-2.64801742993,0.00472044294195,-1.0116675639
14,4960,705.241798449,9,2.46066,tolxstagnation,2.18964733312,2.32414727901,1.92287400852,3.02997064582,1.85121027789,0.857854308595,-2.45831372885,2.60061850537,-4.05290973499,1.84741984896
15,3960,464.274818639,7,1.71736,tolxstagnation,-1.16335118944,0.330512707217,-3.77731531647,-2.49518406213,1.11234993762,-4.00227320227,0.853785962128,3.27422715426,3.07462942281,-0.576146349077
16,4050,2.90560819849e-09,11,7.49854e-12,tolxstagnation,2.18991611941,3.94687818886,-1.59876116744,0.529080368291,1.05707762028,0.868913658539,0.56210174395,2.52622322309,-1.28788079627,-2.89529479875
17,4270,4.10074108004e-09,18,1.05352e-11,tolxstagnation,0.54964561648,3.09582214815,-1.69275439977,2.2264064882,-0.205816087336,0.659955480626,2.29631093359,-1.23018909019,1.87630895361,2.72271852781
