function,method,seed,scenario,regret,wiped
F06-AttractiveSector,complement,4,26,1.81141e-09,0
F06-AttractiveSector,complement,4,27,0.000166918,1
F06-AttractiveSector,complement,4,28,1.81141e-09,0
F06-AttractiveSector,complement,4,29,1.81141e-09,0
F06-AttractiveSector,complement,4,30,1.10864e-06,1
F06-AttractiveSector,complement,4,31,1.81141e-09,0
F06-AttractiveSector,complement,4,32,1.81141e-09,0
F06-AttractiveSector,complement,4,33,1.81141e-09,0
F06-AttractiveSector,complement,4,34,1.81141e-09,0
F06-AttractiveSector,complement,4,35,1.81141e-09,0
F06-AttractiveSector,complement,4,36,1.81141e-09,0
F06-AttractiveSector,complement,4,37,2.56537e-06,1
F06-AttractiveSector,complement,4,38,1.81141e-09,0
F06-AttractiveSector,complement,4,39,1.81141e-09,0
F06-AttractiveSector,complement,4,40,1.81141e-09,0
F06-AttractiveSector,complement,4,41,2.60579e-06,1
F06-AttractiveSector,complement,4,42,3.98378e-07,1
F06-AttractiveSector,complement,4,43,0.00334227,1
F06-AttractiveSector,complement,4,44,1.81141e-09,0
F07-StepEllipsoidal,MC-ESO,0,15,0,0
F07-StepEllipsoidal,MC-ESO,0,16,5657.09,1
F07-StepEllipsoidal,MC-ESO,0,17,0,0
F07-StepEllipsoidal,MC-ESO,0,18,0,0
F07-StepEllipsoidal,MC-ESO,0,19,5725.21,1
F07-StepEllipsoidal,MC-ESO,0,20,0,0
F07-StepEllipsoidal,MC-ESO,0,21,5872.66,1
F07-StepEllipsoidal,MC-ESO,0,22,0,0
F07-StepEllipsoidal,MC-ESO,0,23,5654.05,1
F07-StepEllipsoidal,MC-ESO,0,24,0,0
F07-StepEllipsoidal,MC-ESO,0,25,0,0
F07-StepEllipsoidal,MC-ESO,0,26,0,0
F07-StepEllipsoidal,MC-ESO,0,27,0,0
F07-StepEllipsoidal,MC-ESO,0,28,0,0
F07-StepEllipsoidal,MC-ESO,0,29,0,0
F07-StepEllipsoidal,MC-ESO,0,30,5772.85,1
F07-StepEllipsoidal,MC-ESO,0,31,5769.86,1
F07-StepEllipsoidal,MC-ESO,0,32,5760.35,1
F07-StepEllipsoidal,MC-ESO,0,33,0,0
F07-StepEllipsoidal,MC-ESO,0,34,0,0
F07-StepEllipsoidal,MC-ESO,0,35,0.0837571,0
F07-StepEllipsoidal,MC-ESO,0,36,5685.89,1
F07-StepEllipsoidal,MC-ESO,0,37,0,0
F07-StepEllipsoidal,MC-ESO,0,38,4952.39,1
F07-StepEllipsoidal,MC-ESO,0,39,0,0
F07-StepEllipsoidal,MC-ESO,0,40,0,0
F07-StepEllipsoidal,MC-ESO,0,41,0,0
F07-StepEllipsoidal,MC-ESO,0,42,0,0
F07-StepEllipsoidal,MC-ESO,0,43,5543.53,1
F07-StepEllipsoidal,MC-ESO,0,44,0.0837571,0
F07-StepEllipsoidal,NMMSO,0,15,0,0
F07-StepEllipsoidal,NMMSO,0,16,5492.56,1
F07-StepEllipsoidal,NMMSO,0,17,1.08258,0
F07-StepEllipsoidal,NMMSO,0,18,0,0
F07-StepEllipsoidal,NMMSO,0,19,5806.46,1
F07-StepEllipsoidal,NMMSO,0,20,0,0
F07-StepEllipsoidal,NMMSO,0,21,5877.32,1
F07-StepEllipsoidal,NMMSO,0,22,0,0
F07-StepEllipsoidal,NMMSO,0,23,5983.58,1
F07-StepEllipsoidal,NMMSO,0,24,0,0
F07-StepEllipsoidal,NMMSO,0,25,0,0
F07-StepEllipsoidal,NMMSO,0,26,1.08258,0
F07-StepEllipsoidal,NMMSO,0,27,0,0
F07-StepEllipsoidal,NMMSO,0,28,0,0
F07-StepEllipsoidal,NMMSO,0,29,0,0
F07-StepEllipsoidal,NMMSO,0,30,5832.44,1
F07-StepEllipsoidal,NMMSO,0,31,6104.29,1
F07-StepEllipsoidal,NMMSO,0,32,5674.47,1
F07-StepEllipsoidal,NMMSO,0,33,0,0
F07-StepEllipsoidal,NMMSO,0,34,0,0
F07-StepEllipsoidal,NMMSO,0,35,4862.67,1
F07-StepEllipsoidal,NMMSO,0,36,5946.77,1
F07-StepEllipsoidal,NMMSO,0,37,0,0
F07-StepEllipsoidal,NMMSO,0,38,5262.95,1
F07-StepEllipsoidal,NMMSO,0,39,0,0
F07-StepEllipsoidal,NMMSO,0,40,1.08258,0
F07-StepEllipsoidal,NMMSO,0,41,0,0
F07-StepEllipsoidal,NMMSO,0,42,0,0
F07-StepEllipsoidal,NMMSO,0,43,5369.48,1
F07-StepEllipsoidal,NMMSO,0,44,1.16634,0
F07-StepEllipsoidal,NCDE,0,15,0,0
F07-StepEllipsoidal,NCDE,0,16,5531.04,1
F07-StepEllipsoidal,NCDE,0,17,1.08258,0
F07-StepEllipsoidal,NCDE,0,18,0,0
F07-StepEllipsoidal,NCDE,0,19,5704.68,1
F07-StepEllipsoidal,NCDE,0,20,0,0
F07-StepEllipsoidal,NCDE,0,21,5919.22,1
F07-StepEllipsoidal,NCDE,0,22,0,0
F07-StepEllipsoidal,NCDE,0,23,5053.43,1
F07-StepEllipsoidal,NCDE,0,24,0,0
F07-StepEllipsoidal,NCDE,0,25,0,0
F07-StepEllipsoidal,NCDE,0,26,1.08258,0
F07-StepEllipsoidal,NCDE,0,27,0,0
F07-StepEllipsoidal,NCDE,0,28,0,0
F07-StepEllipsoidal,NCDE,0,29,0,0
F07-StepEllipsoidal,NCDE,0,30,5545.86,1
F07-StepEllipsoidal,NCDE,0,31,5200.22,1
F07-StepEllipsoidal,NCDE,0,32,5665.23,1
F07-StepEllipsoidal,NCDE,0,33,0,0
F07-StepEllipsoidal,NCDE,0,34,0,0
F07-StepEllipsoidal,NCDE,0,35,1.16634,0
F07-StepEllipsoidal,NCDE,0,36,5309.46,1
F07-StepEllipsoidal,NCDE,0,37,0,0
F07-StepEllipsoidal,NCDE,0,38,1.08258,0
F07-StepEllipsoidal,NCDE,0,39,0,0
F07-StepEllipsoidal,NCDE,0,40,1.08258,0
F07-StepEllipsoidal,NCDE,0,41,0,0
F07-StepEllipsoidal,NCDE,0,42,0,0
F07-StepEllipsoidal,NCDE,0,43,5437.58,1
F07-StepEllipsoidal,NCDE,0,44,0,0
F07-StepEllipsoidal,r3pso,0,15,0,0
F07-StepEllipsoidal,r3pso,0,16,6593.62,1
F07-StepEllipsoidal,r3pso,0,17,5073.67,1
F07-StepEllipsoidal,r3pso,0,18,0,0
F07-StepEllipsoidal,r3pso,0,19,5797.73,1
F07-StepEllipsoidal,r3pso,0,20,5452.31,1
F07-StepEllipsoidal,r3pso,0,21,6033.24,1
F07-StepEllipsoidal,r3pso,0,22,0,0
F07-StepEllipsoidal,r3pso,0,23,6020.7,1
F07-StepEllipsoidal,r3pso,0,24,5262.75,1
F07-StepEllipsoidal,r3pso,0,25,0,0
F07-StepEllipsoidal,r3pso,0,26,5077.54,1
F07-StepEllipsoidal,r3pso,0,27,0,0
F07-StepEllipsoidal,r3pso,0,28,0,0
F07-StepEllipsoidal,r3pso,0,29,0,0
F07-StepEllipsoidal,r3pso,0,30,5855.84,1
F07-StepEllipsoidal,r3pso,0,31,6136.35,1
F07-StepEllipsoidal,r3pso,0,32,6119.63,1
F07-StepEllipsoidal,r3pso,0,33,0,0
F07-StepEllipsoidal,r3pso,0,34,0,0
F07-StepEllipsoidal,r3pso,0,35,4860.75,1
F07-StepEllipsoidal,r3pso,0,36,5962.25,1
F07-StepEllipsoidal,r3pso,0,37,0,0
F07-StepEllipsoidal,r3pso,0,38,5287.81,1
F07-StepEllipsoidal,r3pso,0,39,0,0
F07-StepEllipsoidal,r3pso,0,40,4991.61,1
F07-StepEllipsoidal,r3pso,0,41,0,0
F07-StepEllipsoidal,r3pso,0,42,0,0
F07-StepEllipsoidal,r3pso,0,43,6654.74,1
F07-StepEllipsoidal,r3pso,0,44,4828.33,1
F07-StepEllipsoidal,NM-Restart,0,15,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,16,0,0
F07-StepEllipsoidal,NM-Restart,0,17,1.80275,0
F07-StepEllipsoidal,NM-Restart,0,18,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,19,5451.98,1
F07-StepEllipsoidal,NM-Restart,0,20,0.720164,0
F07-StepEllipsoidal,NM-Restart,0,21,5418.2,1
F07-StepEllipsoidal,NM-Restart,0,22,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,23,5097.93,1
F07-StepEllipsoidal,NM-Restart,0,24,0.720164,0
F07-StepEllipsoidal,NM-Restart,0,25,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,26,1.80275,0
F07-StepEllipsoidal,NM-Restart,0,27,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,28,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,29,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,30,5808.65,1
F07-StepEllipsoidal,NM-Restart,0,31,5161.21,1
F07-StepEllipsoidal,NM-Restart,0,32,5443.69,1
F07-StepEllipsoidal,NM-Restart,0,33,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,34,8.27454,0
F07-StepEllipsoidal,NM-Restart,0,35,7.75738,0
F07-StepEllipsoidal,NM-Restart,0,36,5137.41,1
F07-StepEllipsoidal,NM-Restart,0,37,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,38,7.67362,0
F07-StepEllipsoidal,NM-Restart,0,39,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,40,1.80275,0
F07-StepEllipsoidal,NM-Restart,0,41,8.27454,0
F07-StepEllipsoidal,NM-Restart,0,42,2.40366,0
F07-StepEllipsoidal,NM-Restart,0,43,0,0
F07-StepEllipsoidal,NM-Restart,0,44,1.8865,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,15,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,16,6243.29,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,17,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,18,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,19,5717.71,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,20,5040.12,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,21,5891.32,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,22,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,23,5337.93,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,24,5024.76,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,25,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,26,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,27,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,28,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,29,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,30,5516.24,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,31,5516.14,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,32,5988.49,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,33,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,34,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,35,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,36,5602.04,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,37,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,38,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,39,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,40,4781.02,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,41,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,42,0,0
F07-StepEllipsoidal,IPOP-CMA-ES,0,43,6186.92,1
F07-StepEllipsoidal,IPOP-CMA-ES,0,44,0,0
F07-StepEllipsoidal,DE,0,15,0,0
F07-StepEllipsoidal,DE,0,16,6600.7,1
F07-StepEllipsoidal,DE,0,17,5081.34,1
F07-StepEllipsoidal,DE,0,18,0,0
F07-StepEllipsoidal,DE,0,19,5799.81,1
F07-StepEllipsoidal,DE,0,20,5460.96,1
F07-StepEllipsoidal,DE,0,21,6037.4,1
F07-StepEllipsoidal,DE,0,22,0,0
F07-StepEllipsoidal,DE,0,23,6010.49,1
F07-StepEllipsoidal,DE,0,24,5267.14,1
F07-StepEllipsoidal,DE,0,25,0,0
F07-StepEllipsoidal,DE,0,26,5084.85,1
F07-StepEllipsoidal,DE,0,27,0,0
F07-StepEllipsoidal,DE,0,28,0,0
F07-StepEllipsoidal,DE,0,29,0,0
F07-StepEllipsoidal,DE,0,30,5849.71,1
F07-StepEllipsoidal,DE,0,31,6127.43,1
F07-StepEllipsoidal,DE,0,32,6120.35,1
F07-StepEllipsoidal,DE,0,33,0,0
F07-StepEllipsoidal,DE,0,34,0,0
F07-StepEllipsoidal,DE,0,35,4860.97,1
F07-StepEllipsoidal,DE,0,36,5957.74,1
F07-StepEllipsoidal,DE,0,37,0,0
F07-StepEllipsoidal,DE,0,38,5280.79,1
F07-StepEllipsoidal,DE,0,39,0,0
F07-StepEllipsoidal,DE,0,40,4995.36,1
F07-StepEllipsoidal,DE,0,41,0,0
F07-StepEllipsoidal,DE,0,42,0,0
F07-StepEllipsoidal,DE,0,43,6665.02,1
F07-StepEllipsoidal,DE,0,44,4838.71,1
F07-StepEllipsoidal,PSO,0,15,0,0
F07-StepEllipsoidal,PSO,0,16,6616.65,1
F07-StepEllipsoidal,PSO,0,17,5101.91,1
F07-StepEllipsoidal,PSO,0,18,0,0
F07-StepEllipsoidal,PSO,0,19,5807.16,1
F07-StepEllipsoidal,PSO,0,20,5481.17,1
F07-StepEllipsoidal,PSO,0,21,6049.78,1
F07-StepEllipsoidal,PSO,0,22,0,0
F07-StepEllipsoidal,PSO,0,23,5985.67,1
F07-StepEllipsoidal,PSO,0,24,5276.01,1
F07-StepEllipsoidal,PSO,0,25,0,0
F07-StepEllipsoidal,PSO,0,26,5101.4,1
F07-StepEllipsoidal,PSO,0,27,0,0
F07-StepEllipsoidal,PSO,0,28,0,0
F07-StepEllipsoidal,PSO,0,29,0,0
F07-StepEllipsoidal,PSO,0,30,5832.65,1
F07-StepEllipsoidal,PSO,0,31,6106.46,1
F07-StepEllipsoidal,PSO,0,32,6119.92,1
F07-StepEllipsoidal,PSO,0,33,0,0
F07-StepEllipsoidal,PSO,0,34,0,0
F07-StepEllipsoidal,PSO,0,35,4863.72,1
F07-StepEllipsoidal,PSO,0,36,5948.57,1
F07-StepEllipsoidal,PSO,0,37,0,0
F07-StepEllipsoidal,PSO,0,38,5265.03,1
F07-StepEllipsoidal,PSO,0,39,0,0
F07-StepEllipsoidal,PSO,0,40,5002.58,1
F07-StepEllipsoidal,PSO,0,41,0,0
F07-StepEllipsoidal,PSO,0,42,0,0
F07-StepEllipsoidal,PSO,0,43,6690.07,1
F07-StepEllipsoidal,PSO,0,44,4864.83,1
F07-StepEllipsoidal,Crowding-DE,0,15,0,0
F07-StepEllipsoidal,Crowding-DE,0,16,5753.59,1
F07-StepEllipsoidal,Crowding-DE,0,17,0,0
F07-StepEllipsoidal,Crowding-DE,0,18,0,0
F07-StepEllipsoidal,Crowding-DE,0,19,5700.43,1
F07-StepEllipsoidal,Crowding-DE,0,20,0,0
F07-StepEllipsoidal,Crowding-DE,0,21,5848.12,1
F07-StepEllipsoidal,Crowding-DE,0,22,0,0
F07-StepEllipsoidal,Crowding-DE,0,23,4951.72,1
F07-StepEllipsoidal,Crowding-DE,0,24,0,0
F07-StepEllipsoidal,Crowding-DE,0,25,0,0
F07-StepEllipsoidal,Crowding-DE,0,26,0,0
F07-StepEllipsoidal,Crowding-DE,0,27,0,0
F07-StepEllipsoidal,Crowding-DE,0,28,0,0
F07-StepEllipsoidal,Crowding-DE,0,29,0,0
F07-StepEllipsoidal,Crowding-DE,0,30,5467.63,1
F07-StepEllipsoidal,Crowding-DE,0,31,5117.12,1
F07-StepEllipsoidal,Crowding-DE,0,32,5800.45,1
F07-StepEllipsoidal,Crowding-DE,0,33,0,0
F07-StepEllipsoidal,Crowding-DE,0,34,0,0
F07-StepEllipsoidal,Crowding-DE,0,35,0,0
F07-StepEllipsoidal,Crowding-DE,0,36,5278.85,1
F07-StepEllipsoidal,Crowding-DE,0,37,0,0
F07-StepEllipsoidal,Crowding-DE,0,38,1.08258,0
F07-StepEllipsoidal,Crowding-DE,0,39,0,0
F07-StepEllipsoidal,Crowding-DE,0,40,0,0
F07-StepEllipsoidal,Crowding-DE,0,41,0,0
F07-StepEllipsoidal,Crowding-DE,0,42,0,0
F07-StepEllipsoidal,Crowding-DE,0,43,5655.23,1
F07-StepEllipsoidal,Crowding-DE,0,44,0.0837571,0
F07-StepEllipsoidal,MAP-Elites,0,15,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,16,6052.35,1
F07-StepEllipsoidal,MAP-Elites,0,17,0,0
F07-StepEllipsoidal,MAP-Elites,0,18,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,19,5716.12,1
F07-StepEllipsoidal,MAP-Elites,0,20,4823.59,1
F07-StepEllipsoidal,MAP-Elites,0,21,5846.39,1
F07-StepEllipsoidal,MAP-Elites,0,22,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,23,5439.01,1
F07-StepEllipsoidal,MAP-Elites,0,24,4884.06,1
F07-StepEllipsoidal,MAP-Elites,0,25,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,26,0,0
F07-StepEllipsoidal,MAP-Elites,0,27,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,28,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,29,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,30,5514.33,1
F07-StepEllipsoidal,MAP-Elites,0,31,5625.58,1
F07-StepEllipsoidal,MAP-Elites,0,32,5975.69,1
F07-StepEllipsoidal,MAP-Elites,0,33,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,34,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,35,0.369913,0
F07-StepEllipsoidal,MAP-Elites,0,36,5699.13,1
F07-StepEllipsoidal,MAP-Elites,0,37,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,38,4883.33,1
F07-StepEllipsoidal,MAP-Elites,0,39,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,40,0,0
F07-StepEllipsoidal,MAP-Elites,0,41,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,42,0.036556,0
F07-StepEllipsoidal,MAP-Elites,0,43,5952.83,1
F07-StepEllipsoidal,MAP-Elites,0,44,0,0
F07-StepEllipsoidal,MC-ESO-crowd,0,15,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,16,6189.71,1
F07-StepEllipsoidal,MC-ESO-crowd,0,17,0,0
F07-StepEllipsoidal,MC-ESO-crowd,0,18,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,19,5674.9,1
F07-StepEllipsoidal,MC-ESO-crowd,0,20,4981.29,1
F07-StepEllipsoidal,MC-ESO-crowd,0,21,5886.49,1
F07-StepEllipsoidal,MC-ESO-crowd,0,22,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,23,4812.74,1
F07-StepEllipsoidal,MC-ESO-crowd,0,24,4982.69,1
F07-StepEllipsoidal,MC-ESO-crowd,0,25,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,26,0,0
F07-StepEllipsoidal,MC-ESO-crowd,0,27,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,28,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,29,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,30,5444.41,1
F07-StepEllipsoidal,MC-ESO-crowd,0,31,4965.31,1
F07-StepEllipsoidal,MC-ESO-crowd,0,32,6017.39,1
F07-StepEllipsoidal,MC-ESO-crowd,0,33,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,34,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,35,1.16634,0
F07-StepEllipsoidal,MC-ESO-crowd,0,36,5142.03,1
F07-StepEllipsoidal,MC-ESO-crowd,0,37,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,38,1.08258,0
F07-StepEllipsoidal,MC-ESO-crowd,0,39,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,40,0,0
F07-StepEllipsoidal,MC-ESO-crowd,0,41,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,42,0.00600916,0
F07-StepEllipsoidal,MC-ESO-crowd,0,43,6126.2,1
F07-StepEllipsoidal,MC-ESO-crowd,0,44,0.0837571,0
F07-StepEllipsoidal,quality,0,15,2.40366,0
F07-StepEllipsoidal,quality,0,16,2.21527,0
F07-StepEllipsoidal,quality,0,17,1.80275,0
F07-StepEllipsoidal,quality,0,18,2.40366,0
F07-StepEllipsoidal,quality,0,19,5451.98,1
F07-StepEllipsoidal,quality,0,20,0.720164,0
F07-StepEllipsoidal,quality,0,21,5729.67,1
F07-StepEllipsoidal,quality,0,22,2.40366,0
F07-StepEllipsoidal,quality,0,23,0,0
F07-StepEllipsoidal,quality,0,24,0.720164,0
F07-StepEllipsoidal,quality,0,25,2.40366,0
F07-StepEllipsoidal,quality,0,26,1.80275,0
F07-StepEllipsoidal,quality,0,27,2.40366,0
F07-StepEllipsoidal,quality,0,28,2.40366,0
F07-StepEllipsoidal,quality,0,29,2.40366,0
F07-StepEllipsoidal,quality,0,30,4863.28,1
F07-StepEllipsoidal,quality,0,31,0,0
F07-StepEllipsoidal,quality,0,32,5420.57,1
F07-StepEllipsoidal,quality,0,33,2.40366,0
F07-StepEllipsoidal,quality,0,34,8.27454,0
F07-StepEllipsoidal,quality,0,35,7.75738,0
F07-StepEllipsoidal,quality,0,36,0,0
F07-StepEllipsoidal,quality,0,37,2.40366,0
F07-StepEllipsoidal,quality,0,38,7.67362,0
F07-StepEllipsoidal,quality,0,39,2.40366,0
F07-StepEllipsoidal,quality,0,40,1.80275,0
F07-StepEllipsoidal,quality,0,41,8.27454,0
F07-StepEllipsoidal,quality,0,42,2.40366,0
F07-StepEllipsoidal,quality,0,43,2.21527,0
F07-StepEllipsoidal,quality,0,44,1.8865,0
F07-StepEllipsoidal,complement,0,15,15.0229,0
F07-StepEllipsoidal,complement,0,16,17.1142,0
F07-StepEllipsoidal,complement,0,17,18.9982,0
F07-StepEllipsoidal,complement,0,18,19.5991,0
F07-StepEllipsoidal,complement,0,19,16.3026,0
F07-StepEllipsoidal,complement,0,20,19.9495,0
F07-StepEllipsoidal,complement,0,21,4788.42,1
F07-StepEllipsoidal,complement,0,22,15.0229,0
F07-StepEllipsoidal,complement,0,23,5.40824,0
F07-StepEllipsoidal,complement,0,24,19.9495,0
F07-StepEllipsoidal,complement,0,25,19.5991,0
F07-StepEllipsoidal,complement,0,26,21.032,0
F07-StepEllipsoidal,complement,0,27,15.0229,0
F07-StepEllipsoidal,complement,0,28,15.0229,0
F07-StepEllipsoidal,complement,0,29,15.0229,0
F07-StepEllipsoidal,complement,0,30,4845.47,1
F07-StepEllipsoidal,complement,0,31,5.40824,0
F07-StepEllipsoidal,complement,0,32,5396.95,1
F07-StepEllipsoidal,complement,0,33,15.0229,0
F07-StepEllipsoidal,complement,0,34,15.0229,0
F07-StepEllipsoidal,complement,0,35,14.5057,0
F07-StepEllipsoidal,complement,0,36,5.40824,0
F07-StepEllipsoidal,complement,0,37,15.0229,0
F07-StepEllipsoidal,complement,0,38,14.422,0
F07-StepEllipsoidal,complement,0,39,19.5991,0
F07-StepEllipsoidal,complement,0,40,21.032,0
F07-StepEllipsoidal,complement,0,41,15.0229,0
F07-StepEllipsoidal,complement,0,42,15.0229,0
F07-StepEllipsoidal,complement,0,43,17.1142,0
F07-StepEllipsoidal,complement,0,44,19.0819,0
F07-StepEllipsoidal,MC-ESO,1,15,0,0
F07-StepEllipsoidal,MC-ESO,1,16,0,0
F07-StepEllipsoidal,MC-ESO,1,17,4971.82,1
F07-StepEllipsoidal,MC-ESO,1,18,0,0
F07-StepEllipsoidal,MC-ESO,1,19,0,0
F07-StepEllipsoidal,MC-ESO,1,20,0,0
F07-StepEllipsoidal,MC-ESO,1,21,0,0
F07-StepEllipsoidal,MC-ESO,1,22,0,0
F07-StepEllipsoidal,MC-ESO,1,23,5576.14,1
F07-StepEllipsoidal,MC-ESO,1,24,5694.94,1
F07-StepEllipsoidal,MC-ESO,1,25,0,0
F07-StepEllipsoidal,MC-ESO,1,26,0,0
F07-StepEllipsoidal,MC-ESO,1,27,5739.59,1
F07-StepEllipsoidal,MC-ESO,1,28,0,0
F07-StepEllipsoidal,MC-ESO,1,29,4829.34,1
F07-StepEllipsoidal,MC-ESO,1,30,0,0
F07-StepEllipsoidal,MC-ESO,1,31,5346.73,1
F07-StepEllipsoidal,MC-ESO,1,32,0,0
F07-StepEllipsoidal,MC-ESO,1,33,5558.83,1
F07-StepEllipsoidal,MC-ESO,1,34,0,0
F07-StepEllipsoidal,MC-ESO,1,35,5537.47,1
F07-StepEllipsoidal,MC-ESO,1,36,4813,1
F07-StepEllipsoidal,MC-ESO,1,37,0,0
F07-StepEllipsoidal,MC-ESO,1,38,0,0
F07-StepEllipsoidal,MC-ESO,1,39,0,0
F07-StepEllipsoidal,MC-ESO,1,40,0,0
F07-StepEllipsoidal,MC-ESO,1,41,0,0
F07-StepEllipsoidal,MC-ESO,1,42,0,0
F07-StepEllipsoidal,MC-ESO,1,43,0,0
F07-StepEllipsoidal,MC-ESO,1,44,0,0
F07-StepEllipsoidal,NMMSO,1,15,0.016835,0
F07-StepEllipsoidal,NMMSO,1,16,4803.38,1
F07-StepEllipsoidal,NMMSO,1,17,5511.25,1
F07-StepEllipsoidal,NMMSO,1,18,0.016835,0
F07-StepEllipsoidal,NMMSO,1,19,0.600916,0
F07-StepEllipsoidal,NMMSO,1,20,0.016835,0
F07-StepEllipsoidal,NMMSO,1,21,0.016835,0
F07-StepEllipsoidal,NMMSO,1,22,0.600916,0
F07-StepEllipsoidal,NMMSO,1,23,5385.51,1
F07-StepEllipsoidal,NMMSO,1,24,5873.53,1
F07-StepEllipsoidal,NMMSO,1,25,0.016835,0
F07-StepEllipsoidal,NMMSO,1,26,0.016835,0
F07-StepEllipsoidal,NMMSO,1,27,5510.49,1
F07-StepEllipsoidal,NMMSO,1,28,0.016835,0
F07-StepEllipsoidal,NMMSO,1,29,5186.43,1
F07-StepEllipsoidal,NMMSO,1,30,0,0
F07-StepEllipsoidal,NMMSO,1,31,5499.18,1
F07-StepEllipsoidal,NMMSO,1,32,0.016835,0
F07-StepEllipsoidal,NMMSO,1,33,5397.42,1
F07-StepEllipsoidal,NMMSO,1,34,5186.89,1
F07-StepEllipsoidal,NMMSO,1,35,5357.9,1
F07-StepEllipsoidal,NMMSO,1,36,5316.06,1
F07-StepEllipsoidal,NMMSO,1,37,5036.25,1
F07-StepEllipsoidal,NMMSO,1,38,0.016835,0
F07-StepEllipsoidal,NMMSO,1,39,0,0
F07-StepEllipsoidal,NMMSO,1,40,0.016835,0
F07-StepEllipsoidal,NMMSO,1,41,0.016835,0
F07-StepEllipsoidal,NMMSO,1,42,0.016835,0
F07-StepEllipsoidal,NMMSO,1,43,0.016835,0
F07-StepEllipsoidal,NMMSO,1,44,0.016835,0
F07-StepEllipsoidal,NCDE,1,15,0,0
F07-StepEllipsoidal,NCDE,1,16,0,0
F07-StepEllipsoidal,NCDE,1,17,5188.64,1
F07-StepEllipsoidal,NCDE,1,18,0,0
F07-StepEllipsoidal,NCDE,1,19,0,0
F07-StepEllipsoidal,NCDE,1,20,0,0
F07-StepEllipsoidal,NCDE,1,21,0,0
F07-StepEllipsoidal,NCDE,1,22,0,0
F07-StepEllipsoidal,NCDE,1,23,5299.02,1
F07-StepEllipsoidal,NCDE,1,24,5739.58,1
