function,method,seed,scenario,regret
F01-Sphere,quality,0,44,3.32491e-09
F01-Sphere,complement,0,15,0
F01-Sphere,complement,0,16,0
F01-Sphere,complement,0,17,1.14481e-08
F01-Sphere,complement,0,18,7.99465e-09
F01-Sphere,complement,0,19,1.56903e-08
F01-Sphere,complement,0,20,0
F01-Sphere,complement,0,21,1.48771e-08
F01-Sphere,complement,0,22,1.53285e-08
F01-Sphere,complement,0,23,8.4118e-09
F01-Sphere,complement,0,24,0
F01-Sphere,complement,0,25,0
F01-Sphere,complement,0,26,0
F01-Sphere,complement,0,27,0
F01-Sphere,complement,0,28,4.78199e-10
F01-Sphere,complement,0,29,1.33771e-08
F01-Sphere,complement,0,30,0
F01-Sphere,complement,0,31,1.18797e-08
F01-Sphere,complement,0,32,0
F01-Sphere,complement,0,33,1.4826e-08
F01-Sphere,complement,0,34,1.04203e-09
F01-Sphere,complement,0,35,1.58481e-08
F01-Sphere,complement,0,36,1.496e-08
F01-Sphere,complement,0,37,1.56615e-08
F01-Sphere,complement,0,38,1.3969e-08
F01-Sphere,complement,0,39,0
F01-Sphere,complement,0,40,0
F01-Sphere,complement,0,41,0
F01-Sphere,complement,0,42,1.35327e-08
F01-Sphere,complement,0,43,0
F01-Sphere,complement,0,44,3.32491e-09
F01-Sphere,MC-ESO,1,15,1.72174e-08
F01-Sphere,MC-ESO,1,16,3.14861e-09
F01-Sphere,MC-ESO,1,17,3.43646e-09
F01-Sphere,MC-ESO,1,18,1.50625e-08
F01-Sphere,MC-ESO,1,19,1.01333e-08
F01-Sphere,MC-ESO,1,20,1.81423e-08
F01-Sphere,MC-ESO,1,21,4.60291e-09
F01-Sphere,MC-ESO,1,22,7.38699e-09
F01-Sphere,MC-ESO,1,23,1.6392e-08
F01-Sphere,MC-ESO,1,24,7.86444e-09
F01-Sphere,MC-ESO,1,25,7.88142e-09
F01-Sphere,MC-ESO,1,26,1.85201e-08
F01-Sphere,MC-ESO,1,27,1.5559e-08
F01-Sphere,MC-ESO,1,28,3.23719e-09
F01-Sphere,MC-ESO,1,29,1.46854e-08
F01-Sphere,MC-ESO,1,30,7.55681e-09
F01-Sphere,MC-ESO,1,31,1.81059e-08
F01-Sphere,MC-ESO,1,32,8.5686e-09
F01-Sphere,MC-ESO,1,33,8.57798e-09
F01-Sphere,MC-ESO,1,34,1.12001e-08
F01-Sphere,MC-ESO,1,35,1.66028e-08
F01-Sphere,MC-ESO,1,36,4.23352e-09
F01-Sphere,MC-ESO,1,37,1.43495e-08
F01-Sphere,MC-ESO,1,38,3.30445e-09
F01-Sphere,MC-ESO,1,39,7.46096e-09
F01-Sphere,MC-ESO,1,40,6.78784e-09
F01-Sphere,MC-ESO,1,41,1.35224e-08
F01-Sphere,MC-ESO,1,42,6.43962e-09
F01-Sphere,MC-ESO,1,43,1.72002e-08
F01-Sphere,MC-ESO,1,44,1.4897e-08
F01-Sphere,NMMSO,1,15,1.72525e-08
F01-Sphere,NMMSO,1,16,1.11067e-08
F01-Sphere,NMMSO,1,17,1.11406e-08
F01-Sphere,NMMSO,1,18,1.30977e-08
F01-Sphere,NMMSO,1,19,5.36102e-09
F01-Sphere,NMMSO,1,20,1.95863e-08
F01-Sphere,NMMSO,1,21,9.57742e-09
F01-Sphere,NMMSO,1,22,0
F01-Sphere,NMMSO,1,23,1.55469e-08
F01-Sphere,NMMSO,1,24,7.96557e-09
F01-Sphere,NMMSO,1,25,0
F01-Sphere,NMMSO,1,26,2.22633e-08
F01-Sphere,NMMSO,1,27,1.39817e-08
F01-Sphere,NMMSO,1,28,1.11253e-08
F01-Sphere,NMMSO,1,29,2.19488e-08
F01-Sphere,NMMSO,1,30,6.18579e-10
F01-Sphere,NMMSO,1,31,2.29295e-08
F01-Sphere,NMMSO,1,32,3.47228e-09
F01-Sphere,NMMSO,1,33,3.5165e-09
F01-Sphere,NMMSO,1,34,1.93078e-08
F01-Sphere,NMMSO,1,35,1.59642e-08
F01-Sphere,NMMSO,1,36,1.06326e-08
F01-Sphere,NMMSO,1,37,2.17315e-08
F01-Sphere,NMMSO,1,38,1.11348e-08
F01-Sphere,NMMSO,1,39,0
F01-Sphere,NMMSO,1,40,8.78382e-09
F01-Sphere,NMMSO,1,41,2.1156e-08
F01-Sphere,NMMSO,1,42,8.92593e-09
F01-Sphere,NMMSO,1,43,1.72146e-08
F01-Sphere,NMMSO,1,44,2.20802e-08
F01-Sphere,NCDE,1,15,1.81653e-08
F01-Sphere,NCDE,1,16,3.57393e-09
F01-Sphere,NCDE,1,17,3.76361e-09
F01-Sphere,NCDE,1,18,1.58022e-08
F01-Sphere,NCDE,1,19,1.04761e-08
F01-Sphere,NCDE,1,20,1.92041e-08
F01-Sphere,NCDE,1,21,4.29472e-09
F01-Sphere,NCDE,1,22,6.26781e-09
F01-Sphere,NCDE,1,23,1.7255e-08
F01-Sphere,NCDE,1,24,6.92906e-09
F01-Sphere,NCDE,1,25,7.48785e-09
F01-Sphere,NCDE,1,26,1.97059e-08
F01-Sphere,NCDE,1,27,1.63433e-08
F01-Sphere,NCDE,1,28,3.63344e-09
F01-Sphere,NCDE,1,29,1.58183e-08
F01-Sphere,NCDE,1,30,6.39508e-09
F01-Sphere,NCDE,1,31,1.93174e-08
F01-Sphere,NCDE,1,32,7.35489e-09
F01-Sphere,NCDE,1,33,7.36445e-09
F01-Sphere,NCDE,1,34,1.21793e-08
F01-Sphere,NCDE,1,35,1.74867e-08
F01-Sphere,NCDE,1,36,4.20474e-09
F01-Sphere,NCDE,1,37,1.54692e-08
F01-Sphere,NCDE,1,38,3.67797e-09
F01-Sphere,NCDE,1,39,7.21405e-09
F01-Sphere,NCDE,1,40,6.05184e-09
F01-Sphere,NCDE,1,41,1.4608e-08
F01-Sphere,NCDE,1,42,5.76353e-09
F01-Sphere,NCDE,1,43,1.81462e-08
F01-Sphere,NCDE,1,44,1.6038e-08
F01-Sphere,r3pso,1,15,2.51435e-08
F01-Sphere,r3pso,1,16,4.21964e-09
F01-Sphere,r3pso,1,17,3.76484e-09
F01-Sphere,r3pso,1,18,2.18715e-08
F01-Sphere,r3pso,1,19,1.44978e-08
F01-Sphere,r3pso,1,20,2.65822e-08
F01-Sphere,r3pso,1,21,4.65265e-10
F01-Sphere,r3pso,1,22,3.26941e-10
F01-Sphere,r3pso,1,23,2.38831e-08
F01-Sphere,r3pso,1,24,0
F01-Sphere,r3pso,1,25,7.0523e-09
F01-Sphere,r3pso,1,26,2.72781e-08
F01-Sphere,r3pso,1,27,2.26207e-08
F01-Sphere,r3pso,1,28,4.08667e-09
F01-Sphere,r3pso,1,29,2.1899e-08
F01-Sphere,r3pso,1,30,0
F01-Sphere,r3pso,1,31,2.67409e-08
F01-Sphere,r3pso,1,32,0
F01-Sphere,r3pso,1,33,0
F01-Sphere,r3pso,1,34,1.68626e-08
F01-Sphere,r3pso,1,35,2.42038e-08
F01-Sphere,r3pso,1,36,1.9899e-09
F01-Sphere,r3pso,1,37,2.1416e-08
F01-Sphere,r3pso,1,38,3.98171e-09
F01-Sphere,r3pso,1,39,7.72833e-09
F01-Sphere,r3pso,1,40,0
F01-Sphere,r3pso,1,41,2.0224e-08
F01-Sphere,r3pso,1,42,0
F01-Sphere,r3pso,1,43,2.5117e-08
F01-Sphere,r3pso,1,44,2.22031e-08
F01-Sphere,NM-Restart,1,15,2.15452e-08
F01-Sphere,NM-Restart,1,16,0
F01-Sphere,NM-Restart,1,17,0
F01-Sphere,NM-Restart,1,18,1.97167e-08
F01-Sphere,NM-Restart,1,19,1.47656e-08
F01-Sphere,NM-Restart,1,20,2.20903e-08
F01-Sphere,NM-Restart,1,21,0
F01-Sphere,NM-Restart,1,22,6.98499e-09
F01-Sphere,NM-Restart,1,23,2.08945e-08
F01-Sphere,NM-Restart,1,24,3.50653e-09
F01-Sphere,NM-Restart,1,25,1.11266e-08
F01-Sphere,NM-Restart,1,26,2.15632e-08
F01-Sphere,NM-Restart,1,27,2.01699e-08
F01-Sphere,NM-Restart,1,28,0
F01-Sphere,NM-Restart,1,29,1.52295e-08
F01-Sphere,NM-Restart,1,30,6.67189e-09
F01-Sphere,NM-Restart,1,31,2.05745e-08
F01-Sphere,NM-Restart,1,32,6.26451e-09
F01-Sphere,NM-Restart,1,33,6.25239e-09
F01-Sphere,NM-Restart,1,34,1.04978e-08
F01-Sphere,NM-Restart,1,35,2.10686e-08
F01-Sphere,NM-Restart,1,36,0
F01-Sphere,NM-Restart,1,37,1.47573e-08
F01-Sphere,NM-Restart,1,38,0
F01-Sphere,NM-Restart,1,39,1.11098e-08
F01-Sphere,NM-Restart,1,40,2.13054e-09
F01-Sphere,NM-Restart,1,41,1.36122e-08
F01-Sphere,NM-Restart,1,42,1.74301e-09
F01-Sphere,NM-Restart,1,43,2.15326e-08
F01-Sphere,NM-Restart,1,44,1.55296e-08
F01-Sphere,IPOP-CMA-ES,1,15,1.69216e-08
F01-Sphere,IPOP-CMA-ES,1,16,2.84238e-09
F01-Sphere,IPOP-CMA-ES,1,17,3.16634e-09
F01-Sphere,IPOP-CMA-ES,1,18,1.48752e-08
F01-Sphere,IPOP-CMA-ES,1,19,1.01308e-08
F01-Sphere,IPOP-CMA-ES,1,20,1.77802e-08
F01-Sphere,IPOP-CMA-ES,1,21,4.59018e-09
F01-Sphere,IPOP-CMA-ES,1,22,7.8967e-09
F01-Sphere,IPOP-CMA-ES,1,23,1.61419e-08
F01-Sphere,IPOP-CMA-ES,1,24,8.15337e-09
F01-Sphere,IPOP-CMA-ES,1,25,8.17609e-09
F01-Sphere,IPOP-CMA-ES,1,26,1.80693e-08
F01-Sphere,IPOP-CMA-ES,1,27,1.53493e-08
F01-Sphere,IPOP-CMA-ES,1,28,2.94154e-09
F01-Sphere,IPOP-CMA-ES,1,29,1.41741e-08
F01-Sphere,IPOP-CMA-ES,1,30,8.06997e-09
F01-Sphere,IPOP-CMA-ES,1,31,1.76235e-08
F01-Sphere,IPOP-CMA-ES,1,32,9.05771e-09
F01-Sphere,IPOP-CMA-ES,1,33,9.06627e-09
F01-Sphere,IPOP-CMA-ES,1,34,1.07182e-08
F01-Sphere,IPOP-CMA-ES,1,35,1.63417e-08
F01-Sphere,IPOP-CMA-ES,1,36,4.10269e-09
F01-Sphere,IPOP-CMA-ES,1,37,1.38397e-08
F01-Sphere,IPOP-CMA-ES,1,38,3.01714e-09
F01-Sphere,IPOP-CMA-ES,1,39,7.7008e-09
F01-Sphere,IPOP-CMA-ES,1,40,6.97332e-09
F01-Sphere,IPOP-CMA-ES,1,41,1.30177e-08
F01-Sphere,IPOP-CMA-ES,1,42,6.59574e-09
F01-Sphere,IPOP-CMA-ES,1,43,1.69055e-08
F01-Sphere,IPOP-CMA-ES,1,44,1.4385e-08
F01-Sphere,DE,1,15,1.70559e-08
F01-Sphere,DE,1,16,6.40633e-09
F01-Sphere,DE,1,17,6.60597e-09
F01-Sphere,DE,1,18,1.41011e-08
F01-Sphere,DE,1,19,8.06852e-09
F01-Sphere,DE,1,20,1.85503e-08
F01-Sphere,DE,1,21,6.74602e-09
F01-Sphere,DE,1,22,4.49775e-09
F01-Sphere,DE,1,23,1.58772e-08
F01-Sphere,DE,1,24,8.08077e-09
F01-Sphere,DE,1,25,4.64994e-09
F01-Sphere,DE,1,26,1.98692e-08
F01-Sphere,DE,1,27,1.47518e-08
F01-Sphere,DE,1,28,6.47097e-09
F01-Sphere,DE,1,29,1.75203e-08
F01-Sphere,DE,1,30,4.86365e-09
F01-Sphere,DE,1,31,1.99032e-08
F01-Sphere,DE,1,32,6.65742e-09
F01-Sphere,DE,1,33,6.68137e-09
F01-Sphere,DE,1,34,1.44176e-08
F01-Sphere,DE,1,35,1.61707e-08
F01-Sphere,DE,1,36,6.92198e-09
F01-Sphere,DE,1,37,1.72365e-08
F01-Sphere,DE,1,38,6.51822e-09
F01-Sphere,DE,1,39,4.37851e-09
F01-Sphere,DE,1,40,7.76161e-09
F01-Sphere,DE,1,41,1.65213e-08
F01-Sphere,DE,1,42,7.60784e-09
F01-Sphere,DE,1,43,1.70304e-08
F01-Sphere,DE,1,44,1.76968e-08
F01-Sphere,quality,1,15,0
F01-Sphere,quality,1,16,1.90488e-09
F01-Sphere,quality,1,17,3.77185e-09
F01-Sphere,quality,1,18,0
F01-Sphere,quality,1,19,0
F01-Sphere,quality,1,20,0
F01-Sphere,quality,1,21,1.42708e-08
F01-Sphere,quality,1,22,2.1722e-08
F01-Sphere,quality,1,23,0
F01-Sphere,quality,1,24,2.49667e-08
F01-Sphere,quality,1,25,8.61012e-09
F01-Sphere,quality,1,26,0
F01-Sphere,quality,1,27,0
F01-Sphere,quality,1,28,2.46533e-09
F01-Sphere,quality,1,29,0
F01-Sphere,quality,1,30,2.30324e-08
F01-Sphere,quality,1,31,0
F01-Sphere,quality,1,32,2.64934e-08
F01-Sphere,quality,1,33,2.65279e-08
F01-Sphere,quality,1,34,0
F01-Sphere,quality,1,35,0
F01-Sphere,quality,1,36,9.97987e-09
F01-Sphere,quality,1,37,0
F01-Sphere,quality,1,38,2.89893e-09
F01-Sphere,quality,1,39,5.86438e-09
F01-Sphere,quality,1,40,2.18088e-08
F01-Sphere,quality,1,41,0
F01-Sphere,quality,1,42,2.07707e-08
F01-Sphere,quality,1,43,0
F01-Sphere,quality,1,44,0
F01-Sphere,complement,1,15,0
F01-Sphere,complement,1,16,1.90488e-09
F01-Sphere,complement,1,17,3.77185e-09
F01-Sphere,complement,1,18,0
F01-Sphere,complement,1,19,0
F01-Sphere,complement,1,20,0
F01-Sphere,complement,1,21,1.42708e-08
F01-Sphere,complement,1,22,2.1722e-08
F01-Sphere,complement,1,23,0
F01-Sphere,complement,1,24,2.49667e-08
F01-Sphere,complement,1,25,8.61012e-09
F01-Sphere,complement,1,26,0
F01-Sphere,complement,1,27,0
F01-Sphere,complement,1,28,2.46533e-09
F01-Sphere,complement,1,29,0
F01-Sphere,complement,1,30,2.30324e-08
F01-Sphere,complement,1,31,0
F01-Sphere,complement,1,32,2.64934e-08
F01-Sphere,complement,1,33,2.65279e-08
F01-Sphere,complement,1,34,0
F01-Sphere,complement,1,35,0
F01-Sphere,complement,1,36,9.97987e-09
F01-Sphere,complement,1,37,0
F01-Sphere,complement,1,38,2.89893e-09
F01-Sphere,complement,1,39,5.86438e-09
F01-Sphere,complement,1,40,2.18088e-08
F01-Sphere,complement,1,41,0
F01-Sphere,complement,1,42,2.07707e-08
F01-Sphere,complement,1,43,0
F01-Sphere,complement,1,44,0
F01-Sphere,MC-ESO,2,15,4.88841e-09
F01-Sphere,MC-ESO,2,16,0
F01-Sphere,MC-ESO,2,17,9.06668e-09
F01-Sphere,MC-ESO,2,18,9.4623e-09
F01-Sphere,MC-ESO,2,19,9.19395e-09
F01-Sphere,MC-ESO,2,20,9.9243e-09
F01-Sphere,MC-ESO,2,21,1.13161e-09
F01-Sphere,MC-ESO,2,22,0
F01-Sphere,MC-ESO,2,23,1.67734e-10
F01-Sphere,MC-ESO,2,24,0
F01-Sphere,MC-ESO,2,25,0
F01-Sphere,MC-ESO,2,26,7.74041e-10
F01-Sphere,MC-ESO,2,27,5.26498e-09
F01-Sphere,MC-ESO,2,28,8.7506e-09
F01-Sphere,MC-ESO,2,29,7.48483e-10
F01-Sphere,MC-ESO,2,30,9.38192e-09
F01-Sphere,MC-ESO,2,31,5.39e-09
F01-Sphere,MC-ESO,2,32,7.82385e-09
F01-Sphere,MC-ESO,2,33,9.44759e-09
F01-Sphere,MC-ESO,2,34,0
F01-Sphere,MC-ESO,2,35,7.91129e-09
F01-Sphere,MC-ESO,2,36,7.58904e-10
F01-Sphere,MC-ESO,2,37,9.75569e-09
