function,method,seed,scenario,regret,spread,wiped
F01-Sphere,NCDE,2,20,0.420905,0.19278,0
F01-Sphere,NCDE,2,21,0,0.19278,0
F01-Sphere,NCDE,2,22,6.97492,0.19278,0
F01-Sphere,NCDE,2,23,0.207712,0.19278,1
F01-Sphere,NCDE,2,24,0,0.19278,0
F01-Sphere,NCDE,2,25,0,0.19278,0
F01-Sphere,NCDE,2,26,0.189986,0.19278,1
F01-Sphere,NCDE,2,27,0.139416,0.19278,1
F01-Sphere,NCDE,2,28,0.0423639,0.19278,1
F01-Sphere,NCDE,2,29,0,0.19278,0
F01-Sphere,NCDE,2,30,0,0.19278,0
F01-Sphere,NCDE,2,31,0,0.19278,0
F01-Sphere,NCDE,2,32,0,0.19278,0
F01-Sphere,NCDE,2,33,0.0592214,0.19278,1
F01-Sphere,NCDE,2,34,0,0.19278,0
F01-Sphere,NCDE,2,35,0.471936,0.19278,0
F01-Sphere,NCDE,2,36,6.28278,0.19278,0
F01-Sphere,NCDE,2,37,0.0680288,0.19278,1
F01-Sphere,NCDE,2,38,0.0925423,0.19278,1
F01-Sphere,NCDE,2,39,1.45532,0.19278,0
F01-Sphere,NCDE,2,40,0,0.19278,0
F01-Sphere,NCDE,2,41,0.180075,0.19278,1
F01-Sphere,NCDE,2,42,0.192691,0.19278,1
F01-Sphere,NCDE,2,43,0,0.19278,0
F01-Sphere,NCDE,2,44,0,0.19278,0
F01-Sphere,NCDE+s,2,15,0,0.00462,0
F01-Sphere,NCDE+s,2,16,0,0.00462,0
F01-Sphere,NCDE+s,2,17,0.212438,0.00462,1
F01-Sphere,NCDE+s,2,18,0,0.00462,0
F01-Sphere,NCDE+s,2,19,0.182171,0.00462,1
F01-Sphere,NCDE+s,2,20,10.1649,0.00462,1
F01-Sphere,NCDE+s,2,21,0,0.00462,0
F01-Sphere,NCDE+s,2,22,10.0918,0.00462,1
F01-Sphere,NCDE+s,2,23,0.148118,0.00462,1
F01-Sphere,NCDE+s,2,24,0,0.00462,0
F01-Sphere,NCDE+s,2,25,0,0.00462,0
F01-Sphere,NCDE+s,2,26,0.127352,0.00462,1
F01-Sphere,NCDE+s,2,27,0.0785972,0.00462,1
F01-Sphere,NCDE+s,2,28,0.22893,0.00462,1
F01-Sphere,NCDE+s,2,29,0,0.00462,0
F01-Sphere,NCDE+s,2,30,0,0.00462,0
F01-Sphere,NCDE+s,2,31,0,0.00462,0
F01-Sphere,NCDE+s,2,32,0,0.00462,0
F01-Sphere,NCDE+s,2,33,0.201349,0.00462,1
F01-Sphere,NCDE+s,2,34,0,0.00462,0
F01-Sphere,NCDE+s,2,35,10.0993,0.00462,1
F01-Sphere,NCDE+s,2,36,9.93618,0.00462,1
F01-Sphere,NCDE+s,2,37,0.185643,0.00462,1
F01-Sphere,NCDE+s,2,38,0.191453,0.00462,1
F01-Sphere,NCDE+s,2,39,9.9969,0.00462,1
F01-Sphere,NCDE+s,2,40,4.01035,0.00462,1
F01-Sphere,NCDE+s,2,41,0.190836,0.00462,1
F01-Sphere,NCDE+s,2,42,0.126418,0.00462,1
F01-Sphere,NCDE+s,2,43,0,0.00462,0
F01-Sphere,NCDE+s,2,44,10.1148,0.00462,1
F01-Sphere,r3pso,2,15,0,0.00000,0
F01-Sphere,r3pso,2,16,0,0.00000,0
F01-Sphere,r3pso,2,17,0.222644,0.00000,1
F01-Sphere,r3pso,2,18,0,0.00000,0
F01-Sphere,r3pso,2,19,0.194039,0.00000,1
F01-Sphere,r3pso,2,20,10.1707,0.00000,1
F01-Sphere,r3pso,2,21,0,0.00000,0
F01-Sphere,r3pso,2,22,10.1366,0.00000,1
F01-Sphere,r3pso,2,23,0.207712,0.00000,1
F01-Sphere,r3pso,2,24,0,0.00000,0
F01-Sphere,r3pso,2,25,0,0.00000,0
F01-Sphere,r3pso,2,26,0.189986,0.00000,1
F01-Sphere,r3pso,2,27,0.139416,0.00000,1
F01-Sphere,r3pso,2,28,0.229919,0.00000,1
F01-Sphere,r3pso,2,29,0,0.00000,0
F01-Sphere,r3pso,2,30,0,0.00000,0
F01-Sphere,r3pso,2,31,0,0.00000,0
F01-Sphere,r3pso,2,32,0,0.00000,0
F01-Sphere,r3pso,2,33,0.21271,0.00000,1
F01-Sphere,r3pso,2,34,0,0.00000,0
F01-Sphere,r3pso,2,35,10.1105,0.00000,1
F01-Sphere,r3pso,2,36,9.99875,0.00000,1
F01-Sphere,r3pso,2,37,0.190066,0.00000,1
F01-Sphere,r3pso,2,38,0.205869,0.00000,1
F01-Sphere,r3pso,2,39,10.0638,0.00000,1
F01-Sphere,r3pso,2,40,4.05569,0.00000,1
F01-Sphere,r3pso,2,41,0.197947,0.00000,1
F01-Sphere,r3pso,2,42,0.192691,0.00000,1
F01-Sphere,r3pso,2,43,0,0.00000,0
F01-Sphere,r3pso,2,44,10.1259,0.00000,1
F01-Sphere,r3pso+s,2,15,0,0.00000,0
F01-Sphere,r3pso+s,2,16,0,0.00000,0
F01-Sphere,r3pso+s,2,17,0.222642,0.00000,1
F01-Sphere,r3pso+s,2,18,0,0.00000,0
F01-Sphere,r3pso+s,2,19,0.194037,0.00000,1
F01-Sphere,r3pso+s,2,20,10.1707,0.00000,1
F01-Sphere,r3pso+s,2,21,0,0.00000,0
F01-Sphere,r3pso+s,2,22,10.1366,0.00000,1
F01-Sphere,r3pso+s,2,23,0.20771,0.00000,1
F01-Sphere,r3pso+s,2,24,0,0.00000,0
F01-Sphere,r3pso+s,2,25,0,0.00000,0
F01-Sphere,r3pso+s,2,26,0.189984,0.00000,1
F01-Sphere,r3pso+s,2,27,0.139415,0.00000,1
F01-Sphere,r3pso+s,2,28,0.229919,0.00000,1
F01-Sphere,r3pso+s,2,29,0,0.00000,0
F01-Sphere,r3pso+s,2,30,0,0.00000,0
F01-Sphere,r3pso+s,2,31,0,0.00000,0
F01-Sphere,r3pso+s,2,32,0,0.00000,0
F01-Sphere,r3pso+s,2,33,0.212709,0.00000,1
F01-Sphere,r3pso+s,2,34,0,0.00000,0
F01-Sphere,r3pso+s,2,35,10.1105,0.00000,1
F01-Sphere,r3pso+s,2,36,9.99875,0.00000,1
F01-Sphere,r3pso+s,2,37,0.190065,0.00000,1
F01-Sphere,r3pso+s,2,38,0.205868,0.00000,1
F01-Sphere,r3pso+s,2,39,10.0638,0.00000,1
F01-Sphere,r3pso+s,2,40,4.05569,0.00000,1
F01-Sphere,r3pso+s,2,41,0.197946,0.00000,1
F01-Sphere,r3pso+s,2,42,0.19269,0.00000,1
F01-Sphere,r3pso+s,2,43,0,0.00000,0
F01-Sphere,r3pso+s,2,44,10.1259,0.00000,1
F01-Sphere,NM-Restart,2,15,0,0.00000,0
F01-Sphere,NM-Restart,2,16,0,0.00000,0
F01-Sphere,NM-Restart,2,17,0.222644,0.00000,1
F01-Sphere,NM-Restart,2,18,0,0.00000,0
F01-Sphere,NM-Restart,2,19,0.194039,0.00000,1
F01-Sphere,NM-Restart,2,20,10.1707,0.00000,1
F01-Sphere,NM-Restart,2,21,0,0.00000,0
F01-Sphere,NM-Restart,2,22,10.1366,0.00000,1
F01-Sphere,NM-Restart,2,23,0.207712,0.00000,1
F01-Sphere,NM-Restart,2,24,0,0.00000,0
F01-Sphere,NM-Restart,2,25,0,0.00000,0
F01-Sphere,NM-Restart,2,26,0.189986,0.00000,1
F01-Sphere,NM-Restart,2,27,0.139416,0.00000,1
F01-Sphere,NM-Restart,2,28,0.229919,0.00000,1
F01-Sphere,NM-Restart,2,29,0,0.00000,0
F01-Sphere,NM-Restart,2,30,0,0.00000,0
F01-Sphere,NM-Restart,2,31,0,0.00000,0
F01-Sphere,NM-Restart,2,32,0,0.00000,0
F01-Sphere,NM-Restart,2,33,0.21271,0.00000,1
F01-Sphere,NM-Restart,2,34,0,0.00000,0
F01-Sphere,NM-Restart,2,35,10.1105,0.00000,1
F01-Sphere,NM-Restart,2,36,9.99875,0.00000,1
F01-Sphere,NM-Restart,2,37,0.190066,0.00000,1
F01-Sphere,NM-Restart,2,38,0.205869,0.00000,1
F01-Sphere,NM-Restart,2,39,10.0638,0.00000,1
F01-Sphere,NM-Restart,2,40,4.05569,0.00000,1
F01-Sphere,NM-Restart,2,41,0.197947,0.00000,1
F01-Sphere,NM-Restart,2,42,0.192691,0.00000,1
F01-Sphere,NM-Restart,2,43,0,0.00000,0
F01-Sphere,NM-Restart,2,44,10.1259,0.00000,1
F01-Sphere,NM-Restart+s,2,15,0,0.00000,0
F01-Sphere,NM-Restart+s,2,16,0,0.00000,0
F01-Sphere,NM-Restart+s,2,17,0.222644,0.00000,1
F01-Sphere,NM-Restart+s,2,18,0,0.00000,0
F01-Sphere,NM-Restart+s,2,19,0.194033,0.00000,1
F01-Sphere,NM-Restart+s,2,20,10.1707,0.00000,1
F01-Sphere,NM-Restart+s,2,21,0,0.00000,0
F01-Sphere,NM-Restart+s,2,22,10.1365,0.00000,1
F01-Sphere,NM-Restart+s,2,23,0.207705,0.00000,1
F01-Sphere,NM-Restart+s,2,24,0,0.00000,0
F01-Sphere,NM-Restart+s,2,25,0,0.00000,0
F01-Sphere,NM-Restart+s,2,26,0.189982,0.00000,1
F01-Sphere,NM-Restart+s,2,27,0.139416,0.00000,1
F01-Sphere,NM-Restart+s,2,28,0.229919,0.00000,1
F01-Sphere,NM-Restart+s,2,29,0,0.00000,0
F01-Sphere,NM-Restart+s,2,30,0,0.00000,0
F01-Sphere,NM-Restart+s,2,31,0,0.00000,0
F01-Sphere,NM-Restart+s,2,32,0,0.00000,0
F01-Sphere,NM-Restart+s,2,33,0.21271,0.00000,1
F01-Sphere,NM-Restart+s,2,34,0,0.00000,0
F01-Sphere,NM-Restart+s,2,35,10.1105,0.00000,1
F01-Sphere,NM-Restart+s,2,36,9.99875,0.00000,1
F01-Sphere,NM-Restart+s,2,37,0.190066,0.00000,1
F01-Sphere,NM-Restart+s,2,38,0.205849,0.00000,1
F01-Sphere,NM-Restart+s,2,39,10.0638,0.00000,1
F01-Sphere,NM-Restart+s,2,40,4.05567,0.00000,1
F01-Sphere,NM-Restart+s,2,41,0.197947,0.00000,1
F01-Sphere,NM-Restart+s,2,42,0.192691,0.00000,1
F01-Sphere,NM-Restart+s,2,43,0,0.00000,0
F01-Sphere,NM-Restart+s,2,44,10.1259,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,15,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,16,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,17,0.222644,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,18,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,19,0.194039,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,20,10.1707,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,21,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,22,10.1366,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,23,0.207712,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,24,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,25,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,26,0.189986,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,27,0.139416,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,28,0.229919,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,29,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,30,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,31,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,32,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,33,0.21271,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,34,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,35,10.1105,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,36,9.99875,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,37,0.190066,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,38,0.205869,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,39,10.0638,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,40,4.05569,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,41,0.197947,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,42,0.192691,0.00000,1
F01-Sphere,IPOP-CMA-ES,2,43,0,0.00000,0
F01-Sphere,IPOP-CMA-ES,2,44,10.1259,0.00000,1
F01-Sphere,IPOP-CMA-ES+s,2,15,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,16,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,17,0.222358,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,18,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,19,0.193664,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,20,10.1705,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,21,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,22,10.1365,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,23,0.207526,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,24,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,25,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,26,0.189776,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,27,0.139112,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,28,0.229791,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,29,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,30,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,31,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,32,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,33,0.212372,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,34,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,35,10.1101,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,36,9.99854,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,37,0.189914,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,38,0.205502,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,39,10.0635,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,40,4.05559,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,41,0.197771,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,42,0.192445,0.00003,1
F01-Sphere,IPOP-CMA-ES+s,2,43,0,0.00003,0
F01-Sphere,IPOP-CMA-ES+s,2,44,10.1256,0.00003,1
F01-Sphere,DE,2,15,0,0.00000,0
F01-Sphere,DE,2,16,0,0.00000,0
F01-Sphere,DE,2,17,0.222644,0.00000,1
F01-Sphere,DE,2,18,0,0.00000,0
F01-Sphere,DE,2,19,0.194039,0.00000,1
F01-Sphere,DE,2,20,10.1707,0.00000,1
F01-Sphere,DE,2,21,0,0.00000,0
F01-Sphere,DE,2,22,10.1366,0.00000,1
F01-Sphere,DE,2,23,0.207712,0.00000,1
F01-Sphere,DE,2,24,0,0.00000,0
F01-Sphere,DE,2,25,0,0.00000,0
F01-Sphere,DE,2,26,0.189986,0.00000,1
F01-Sphere,DE,2,27,0.139416,0.00000,1
F01-Sphere,DE,2,28,0.229919,0.00000,1
F01-Sphere,DE,2,29,0,0.00000,0
F01-Sphere,DE,2,30,0,0.00000,0
F01-Sphere,DE,2,31,0,0.00000,0
F01-Sphere,DE,2,32,0,0.00000,0
F01-Sphere,DE,2,33,0.21271,0.00000,1
F01-Sphere,DE,2,34,0,0.00000,0
F01-Sphere,DE,2,35,10.1105,0.00000,1
F01-Sphere,DE,2,36,9.99875,0.00000,1
F01-Sphere,DE,2,37,0.190066,0.00000,1
F01-Sphere,DE,2,38,0.205869,0.00000,1
F01-Sphere,DE,2,39,10.0638,0.00000,1
F01-Sphere,DE,2,40,4.05569,0.00000,1
F01-Sphere,DE,2,41,0.197947,0.00000,1
F01-Sphere,DE,2,42,0.192691,0.00000,1
F01-Sphere,DE,2,43,0,0.00000,0
F01-Sphere,DE,2,44,10.1259,0.00000,1
F01-Sphere,DE+s,2,15,0,0.00000,0
F01-Sphere,DE+s,2,16,0,0.00000,0
F01-Sphere,DE+s,2,17,0.222644,0.00000,1
F01-Sphere,DE+s,2,18,0,0.00000,0
F01-Sphere,DE+s,2,19,0.194039,0.00000,1
F01-Sphere,DE+s,2,20,10.1707,0.00000,1
F01-Sphere,DE+s,2,21,0,0.00000,0
F01-Sphere,DE+s,2,22,10.1366,0.00000,1
F01-Sphere,DE+s,2,23,0.207712,0.00000,1
F01-Sphere,DE+s,2,24,0,0.00000,0
F01-Sphere,DE+s,2,25,0,0.00000,0
F01-Sphere,DE+s,2,26,0.189986,0.00000,1
F01-Sphere,DE+s,2,27,0.139416,0.00000,1
F01-Sphere,DE+s,2,28,0.229919,0.00000,1
F01-Sphere,DE+s,2,29,0,0.00000,0
F01-Sphere,DE+s,2,30,0,0.00000,0
F01-Sphere,DE+s,2,31,0,0.00000,0
F01-Sphere,DE+s,2,32,0,0.00000,0
F01-Sphere,DE+s,2,33,0.21271,0.00000,1
F01-Sphere,DE+s,2,34,0,0.00000,0
F01-Sphere,DE+s,2,35,10.1105,0.00000,1
F01-Sphere,DE+s,2,36,9.99875,0.00000,1
F01-Sphere,DE+s,2,37,0.190066,0.00000,1
F01-Sphere,DE+s,2,38,0.205869,0.00000,1
F01-Sphere,DE+s,2,39,10.0638,0.00000,1
F01-Sphere,DE+s,2,40,4.05569,0.00000,1
F01-Sphere,DE+s,2,41,0.197947,0.00000,1
F01-Sphere,DE+s,2,42,0.192691,0.00000,1
F01-Sphere,DE+s,2,43,0,0.00000,0
F01-Sphere,DE+s,2,44,10.1259,0.00000,1
F01-Sphere,PSO,2,15,0,0.00000,0
F01-Sphere,PSO,2,16,0,0.00000,0
F01-Sphere,PSO,2,17,0.222644,0.00000,1
F01-Sphere,PSO,2,18,0,0.00000,0
F01-Sphere,PSO,2,19,0.194039,0.00000,1
F01-Sphere,PSO,2,20,10.1707,0.00000,1
F01-Sphere,PSO,2,21,0,0.00000,0
F01-Sphere,PSO,2,22,10.1366,0.00000,1
F01-Sphere,PSO,2,23,0.207712,0.00000,1
F01-Sphere,PSO,2,24,0,0.00000,0
F01-Sphere,PSO,2,25,0,0.00000,0
F01-Sphere,PSO,2,26,0.189986,0.00000,1
F01-Sphere,PSO,2,27,0.139416,0.00000,1
F01-Sphere,PSO,2,28,0.229919,0.00000,1
F01-Sphere,PSO,2,29,0,0.00000,0
F01-Sphere,PSO,2,30,0,0.00000,0
F01-Sphere,PSO,2,31,0,0.00000,0
F01-Sphere,PSO,2,32,0,0.00000,0
F01-Sphere,PSO,2,33,0.21271,0.00000,1
F01-Sphere,PSO,2,34,0,0.00000,0
F01-Sphere,PSO,2,35,10.1105,0.00000,1
F01-Sphere,PSO,2,36,9.99875,0.00000,1
F01-Sphere,PSO,2,37,0.190066,0.00000,1
F01-Sphere,PSO,2,38,0.20587,0.00000,1
F01-Sphere,PSO,2,39,10.0638,0.00000,1
F01-Sphere,PSO,2,40,4.05569,0.00000,1
F01-Sphere,PSO,2,41,0.197947,0.00000,1
F01-Sphere,PSO,2,42,0.192691,0.00000,1
F01-Sphere,PSO,2,43,0,0.00000,0
F01-Sphere,PSO,2,44,10.1259,0.00000,1
F01-Sphere,PSO+s,2,15,0,0.00000,0
F01-Sphere,PSO+s,2,16,0,0.00000,0
F01-Sphere,PSO+s,2,17,0.222626,0.00000,1
F01-Sphere,PSO+s,2,18,0,0.00000,0
F01-Sphere,PSO+s,2,19,0.194018,0.00000,1
F01-Sphere,PSO+s,2,20,10.1707,0.00000,1
F01-Sphere,PSO+s,2,21,0,0.00000,0
F01-Sphere,PSO+s,2,22,10.1365,0.00000,1
F01-Sphere,PSO+s,2,23,0.207668,0.00000,1
F01-Sphere,PSO+s,2,24,0,0.00000,0
F01-Sphere,PSO+s,2,25,0,0.00000,0
F01-Sphere,PSO+s,2,26,0.18994,0.00000,1
F01-Sphere,PSO+s,2,27,0.139371,0.00000,1
F01-Sphere,PSO+s,2,28,0.229918,0.00000,1
F01-Sphere,PSO+s,2,29,0,0.00000,0
F01-Sphere,PSO+s,2,30,0,0.00000,0
F01-Sphere,PSO+s,2,31,0,0.00000,0
F01-Sphere,PSO+s,2,32,0,0.00000,0
F01-Sphere,PSO+s,2,33,0.212691,0.00000,1
F01-Sphere,PSO+s,2,34,0,0.00000,0
F01-Sphere,PSO+s,2,35,10.1105,0.00000,1
F01-Sphere,PSO+s,2,36,9.99871,0.00000,1
F01-Sphere,PSO+s,2,37,0.190058,0.00000,1
F01-Sphere,PSO+s,2,38,0.205851,0.00000,1
F01-Sphere,PSO+s,2,39,10.0637,0.00000,1
F01-Sphere,PSO+s,2,40,4.05566,0.00000,1
F01-Sphere,PSO+s,2,41,0.197935,0.00000,1
F01-Sphere,PSO+s,2,42,0.192643,0.00000,1
F01-Sphere,PSO+s,2,43,0,0.00000,0
F01-Sphere,PSO+s,2,44,10.1259,0.00000,1
F01-Sphere,Crowding-DE,2,15,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,16,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,17,0.222725,0.00000,1
F01-Sphere,Crowding-DE,2,18,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,19,0.194077,0.00000,1
F01-Sphere,Crowding-DE,2,20,10.1708,0.00000,1
F01-Sphere,Crowding-DE,2,21,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,22,10.1365,0.00000,1
F01-Sphere,Crowding-DE,2,23,0.207641,0.00000,1
F01-Sphere,Crowding-DE,2,24,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,25,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,26,0.189923,0.00000,1
F01-Sphere,Crowding-DE,2,27,0.139431,0.00000,1
F01-Sphere,Crowding-DE,2,28,0.230019,0.00000,1
F01-Sphere,Crowding-DE,2,29,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,30,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,31,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,32,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,33,0.212774,0.00000,1
F01-Sphere,Crowding-DE,2,34,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,35,10.1105,0.00000,1
F01-Sphere,Crowding-DE,2,36,9.99869,0.00000,1
F01-Sphere,Crowding-DE,2,37,0.190169,0.00000,1
F01-Sphere,Crowding-DE,2,38,0.205859,0.00000,1
F01-Sphere,Crowding-DE,2,39,10.0637,0.00000,1
F01-Sphere,Crowding-DE,2,40,4.0556,0.00000,1
F01-Sphere,Crowding-DE,2,41,0.198046,0.00000,1
F01-Sphere,Crowding-DE,2,42,0.192645,0.00000,1
F01-Sphere,Crowding-DE,2,43,1.06431e-08,0.00000,0
F01-Sphere,Crowding-DE,2,44,10.126,0.00000,1
F01-Sphere,Crowding-DE+s,2,15,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,16,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,17,0.221499,0.00016,1
F01-Sphere,Crowding-DE+s,2,18,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,19,0.193174,0.00016,1
F01-Sphere,Crowding-DE+s,2,20,10.1689,0.00016,1
F01-Sphere,Crowding-DE+s,2,21,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,22,10.1354,0.00016,1
F01-Sphere,Crowding-DE+s,2,23,0.206453,0.00016,1
F01-Sphere,Crowding-DE+s,2,24,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,25,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,26,0.188729,0.00016,1
F01-Sphere,Crowding-DE+s,2,27,0.138481,0.00016,1
F01-Sphere,Crowding-DE+s,2,28,0.227933,0.00016,1
F01-Sphere,Crowding-DE+s,2,29,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,30,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,31,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,32,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,33,0.211658,0.00016,1
F01-Sphere,Crowding-DE+s,2,34,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,35,10.1099,0.00016,1
F01-Sphere,Crowding-DE+s,2,36,9.9975,0.00016,1
F01-Sphere,Crowding-DE+s,2,37,0.188204,0.00016,1
F01-Sphere,Crowding-DE+s,2,38,0.205464,0.00016,1
F01-Sphere,Crowding-DE+s,2,39,10.0626,0.00016,1
F01-Sphere,Crowding-DE+s,2,40,4.05451,0.00016,1
F01-Sphere,Crowding-DE+s,2,41,0.196328,0.00016,1
F01-Sphere,Crowding-DE+s,2,42,0.191471,0.00016,1
F01-Sphere,Crowding-DE+s,2,43,1.06431e-08,0.00016,0
F01-Sphere,Crowding-DE+s,2,44,10.1248,0.00016,1
F01-Sphere,MAP-Elites,2,15,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,16,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,17,0.176762,0.08633,1
F01-Sphere,MAP-Elites,2,18,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,19,0.0350532,0.08633,1
F01-Sphere,MAP-Elites,2,20,0.37077,0.08633,0
F01-Sphere,MAP-Elites,2,21,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,22,0.252071,0.08633,0
F01-Sphere,MAP-Elites,2,23,0,0.08633,1
F01-Sphere,MAP-Elites,2,24,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,25,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,26,0.00591558,0.08633,1
F01-Sphere,MAP-Elites,2,27,0.075977,0.08633,1
F01-Sphere,MAP-Elites,2,28,0.0361772,0.08633,1
F01-Sphere,MAP-Elites,2,29,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,30,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,31,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,32,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,33,0.0887465,0.08633,1
F01-Sphere,MAP-Elites,2,34,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,35,0.146966,0.08633,0
F01-Sphere,MAP-Elites,2,36,9.81409,0.08633,1
F01-Sphere,MAP-Elites,2,37,0.0718071,0.08633,1
F01-Sphere,MAP-Elites,2,38,0.00588516,0.08633,1
F01-Sphere,MAP-Elites,2,39,0,0.08633,0
F01-Sphere,MAP-Elites,2,40,3.81042,0.08633,1
F01-Sphere,MAP-Elites,2,41,0.164395,0.08633,1
F01-Sphere,MAP-Elites,2,42,0.0640076,0.08633,1
F01-Sphere,MAP-Elites,2,43,0.00763402,0.08633,0
F01-Sphere,MAP-Elites,2,44,0.0838212,0.08633,0
F01-Sphere,MAP-Elites+s,2,15,0.00763402,0.03234,0
F01-Sphere,MAP-Elites+s,2,16,0.00763402,0.03234,0
F01-Sphere,MAP-Elites+s,2,17,0,0.03234,1
F01-Sphere,MAP-Elites+s,2,18,0.00763402,0.03234,0
F01-Sphere,MAP-Elites+s,2,19,0,0.03234,1
F01-Sphere,MAP-Elites+s,2,20,0,0.03234,0
F01-Sphere,MAP-Elites+s,2,21,0.00763402,0.03234,0
F01-Sphere,MAP-Elites+s,2,22,0,0.03234,0
F01-Sphere,MAP-Elites+s,2,23,0.0230348,0.03234,1
F01-Sphere,MAP-Elites+s,2,24,0.00763402,0.03234,0
