function,method,seed,scenario,regret
F01-Sphere,Crowding-DE,0,43,3.08533
F01-Sphere,Crowding-DE,0,44,7.04291
F01-Sphere,MAP-Elites,0,15,1.61348
F01-Sphere,MAP-Elites,0,16,0.130841
F01-Sphere,MAP-Elites,0,17,0.893093
F01-Sphere,MAP-Elites,0,18,0.317157
F01-Sphere,MAP-Elites,0,19,17.1223
F01-Sphere,MAP-Elites,0,20,0.809788
F01-Sphere,MAP-Elites,0,21,1.57882
F01-Sphere,MAP-Elites,0,22,1.54782
F01-Sphere,MAP-Elites,0,23,0
F01-Sphere,MAP-Elites,0,24,2.76094
F01-Sphere,MAP-Elites,0,25,1.72036
F01-Sphere,MAP-Elites,0,26,0.426625
F01-Sphere,MAP-Elites,0,27,2.76858
F01-Sphere,MAP-Elites,0,28,2.88462
F01-Sphere,MAP-Elites,0,29,2.41342
F01-Sphere,MAP-Elites,0,30,0
F01-Sphere,MAP-Elites,0,31,2.16433
F01-Sphere,MAP-Elites,0,32,1.21927
F01-Sphere,MAP-Elites,0,33,2.55047
F01-Sphere,MAP-Elites,0,34,0.574064
F01-Sphere,MAP-Elites,0,35,2.70255
F01-Sphere,MAP-Elites,0,36,1.9129
F01-Sphere,MAP-Elites,0,37,2.62502
F01-Sphere,MAP-Elites,0,38,2.40128
F01-Sphere,MAP-Elites,0,39,3.82823
F01-Sphere,MAP-Elites,0,40,0.125014
F01-Sphere,MAP-Elites,0,41,2.61249
F01-Sphere,MAP-Elites,0,42,3.06533
F01-Sphere,MAP-Elites,0,43,0.861597
F01-Sphere,MAP-Elites,0,44,2.12499
F01-Sphere,MC-ESO-crowd,0,15,0
F01-Sphere,MC-ESO-crowd,0,16,5.83233
F01-Sphere,MC-ESO-crowd,0,17,0.359955
F01-Sphere,MC-ESO-crowd,0,18,1.68037
F01-Sphere,MC-ESO-crowd,0,19,11.6196
F01-Sphere,MC-ESO-crowd,0,20,3.06793
F01-Sphere,MC-ESO-crowd,0,21,2.81216
F01-Sphere,MC-ESO-crowd,0,22,4.88116
F01-Sphere,MC-ESO-crowd,0,23,1.77572
F01-Sphere,MC-ESO-crowd,0,24,0
F01-Sphere,MC-ESO-crowd,0,25,0
F01-Sphere,MC-ESO-crowd,0,26,4.90892
F01-Sphere,MC-ESO-crowd,0,27,0
F01-Sphere,MC-ESO-crowd,0,28,0
F01-Sphere,MC-ESO-crowd,0,29,1.96821
F01-Sphere,MC-ESO-crowd,0,30,0.0139181
F01-Sphere,MC-ESO-crowd,0,31,0
F01-Sphere,MC-ESO-crowd,0,32,2.93224
F01-Sphere,MC-ESO-crowd,0,33,3.92362
F01-Sphere,MC-ESO-crowd,0,34,1.50777
F01-Sphere,MC-ESO-crowd,0,35,2.3969
F01-Sphere,MC-ESO-crowd,0,36,5.31234
F01-Sphere,MC-ESO-crowd,0,37,0
F01-Sphere,MC-ESO-crowd,0,38,0
F01-Sphere,MC-ESO-crowd,0,39,1.44716
F01-Sphere,MC-ESO-crowd,0,40,0
F01-Sphere,MC-ESO-crowd,0,41,2.93001
F01-Sphere,MC-ESO-crowd,0,42,0.171858
F01-Sphere,MC-ESO-crowd,0,43,0
F01-Sphere,MC-ESO-crowd,0,44,7.03317
F01-Sphere,quality,0,15,4.70532
F01-Sphere,quality,0,16,5.9046
F01-Sphere,quality,0,17,1.09895
F01-Sphere,quality,0,18,2.01027
F01-Sphere,quality,0,19,21.9238
F01-Sphere,quality,0,20,4.20164
F01-Sphere,quality,0,21,5.46842
F01-Sphere,quality,0,22,4.88769
