function,method,seed,scenario,regret
F03-RastriginSep,r3pso,2,17,1673.54
F03-RastriginSep,r3pso,2,18,1546.17
F03-RastriginSep,r3pso,2,19,34.0708
F03-RastriginSep,r3pso,2,20,722.526
F03-RastriginSep,r3pso,2,21,5.69608
F03-RastriginSep,r3pso,2,22,55.2494
F03-RastriginSep,r3pso,2,23,3.98211
F03-RastriginSep,r3pso,2,24,28.4137
F03-RastriginSep,r3pso,2,25,273.621
F03-RastriginSep,r3pso,2,26,6.37167
F03-RastriginSep,r3pso,2,27,35.7017
F03-RastriginSep,r3pso,2,28,28.0515
F03-RastriginSep,r3pso,2,29,1426.12
F03-RastriginSep,r3pso,2,30,109.425
F03-RastriginSep,r3pso,2,31,394.932
F03-RastriginSep,r3pso,2,32,1325.06
F03-RastriginSep,r3pso,2,33,15.6468
F03-RastriginSep,r3pso,2,34,3.7075
F03-RastriginSep,r3pso,2,35,25.7995
F03-RastriginSep,r3pso,2,36,13.2042
F03-RastriginSep,r3pso,2,37,339.149
F03-RastriginSep,r3pso,2,38,20.6112
F03-RastriginSep,r3pso,2,39,573.294
F03-RastriginSep,r3pso,2,40,271.244
F03-RastriginSep,r3pso,2,41,42.9101
F03-RastriginSep,r3pso,2,42,666.285
F03-RastriginSep,r3pso,2,43,804.612
F03-RastriginSep,r3pso,2,44,1516.63
F03-RastriginSep,r3pso+s,2,15,36.4566
F03-RastriginSep,r3pso+s,2,16,20.5091
F03-RastriginSep,r3pso+s,2,17,1672.94
F03-RastriginSep,r3pso+s,2,18,1546.17
F03-RastriginSep,r3pso+s,2,19,32.4881
F03-RastriginSep,r3pso+s,2,20,720.775
F03-RastriginSep,r3pso+s,2,21,5.47788
F03-RastriginSep,r3pso+s,2,22,55.2494
F03-RastriginSep,r3pso+s,2,23,3.68629
F03-RastriginSep,r3pso+s,2,24,28.4137
F03-RastriginSep,r3pso+s,2,25,273.621
F03-RastriginSep,r3pso+s,2,26,5.16451
F03-RastriginSep,r3pso+s,2,27,35.0775
F03-RastriginSep,r3pso+s,2,28,28.0515
F03-RastriginSep,r3pso+s,2,29,1426.12
F03-RastriginSep,r3pso+s,2,30,108.821
F03-RastriginSep,r3pso+s,2,31,392.686
F03-RastriginSep,r3pso+s,2,32,1324.53
F03-RastriginSep,r3pso+s,2,33,13.8061
F03-RastriginSep,r3pso+s,2,34,3.41529
F03-RastriginSep,r3pso+s,2,35,21.8509
F03-RastriginSep,r3pso+s,2,36,12.5668
F03-RastriginSep,r3pso+s,2,37,339.149
F03-RastriginSep,r3pso+s,2,38,19.823
F03-RastriginSep,r3pso+s,2,39,573.294
F03-RastriginSep,r3pso+s,2,40,270.368
F03-RastriginSep,r3pso+s,2,41,42.9101
F03-RastriginSep,r3pso+s,2,42,666.285
F03-RastriginSep,r3pso+s,2,43,804.612
