function,method,seed,scenario,regret
F15-RastriginRot,MC-ESO,1,19,50.9771
F15-RastriginRot,MC-ESO,1,20,40.2785
F15-RastriginRot,MC-ESO,1,21,9.90021
F15-RastriginRot,MC-ESO,1,22,517.495
F15-RastriginRot,MC-ESO,1,23,635.235
F15-RastriginRot,MC-ESO,1,24,199.839
F15-RastriginRot,MC-ESO,1,25,17.7936
F15-RastriginRot,MC-ESO,1,26,178.127
F15-RastriginRot,MC-ESO,1,27,33.9627
F15-RastriginRot,MC-ESO,1,28,107.931
F15-RastriginRot,MC-ESO,1,29,598.27
F15-RastriginRot,MC-ESO,1,30,28.6605
F15-RastriginRot,MC-ESO,1,31,31.1801
F15-RastriginRot,MC-ESO,1,32,478.947
F15-RastriginRot,MC-ESO,1,33,297.918
F15-RastriginRot,MC-ESO,1,34,193.538
F15-RastriginRot,MC-ESO,1,35,422.198
F15-RastriginRot,MC-ESO,1,36,60.2288
F15-RastriginRot,MC-ESO,1,37,52.2038
F15-RastriginRot,MC-ESO,1,38,16.3419
F15-RastriginRot,MC-ESO,1,39,1412.46
F15-RastriginRot,MC-ESO,1,40,732.256
F15-RastriginRot,MC-ESO,1,41,12.6691
F15-RastriginRot,MC-ESO,1,42,38.3536
F15-RastriginRot,MC-ESO,1,43,32.0063
F15-RastriginRot,MC-ESO,1,44,124.856
F15-RastriginRot,NMMSO,1,15,15.6927
F15-RastriginRot,NMMSO,1,16,33.3958
F15-RastriginRot,NMMSO,1,17,212.453
F15-RastriginRot,NMMSO,1,18,18.6623
F15-RastriginRot,NMMSO,1,19,5.47288
F15-RastriginRot,NMMSO,1,20,29.0584
F15-RastriginRot,NMMSO,1,21,9.88987
F15-RastriginRot,NMMSO,1,22,267.215
F15-RastriginRot,NMMSO,1,23,89.5124
F15-RastriginRot,NMMSO,1,24,70.5262
F15-RastriginRot,NMMSO,1,25,15.9284
F15-RastriginRot,NMMSO,1,26,39.7035
F15-RastriginRot,NMMSO,1,27,11.4801
F15-RastriginRot,NMMSO,1,28,25.7907
F15-RastriginRot,NMMSO,1,29,203.499
F15-RastriginRot,NMMSO,1,30,7.35267
F15-RastriginRot,NMMSO,1,31,20.3133
F15-RastriginRot,NMMSO,1,32,450.878
F15-RastriginRot,NMMSO,1,33,297.911
F15-RastriginRot,NMMSO,1,34,34.6232
F15-RastriginRot,NMMSO,1,35,150.716
F15-RastriginRot,NMMSO,1,36,2.29691
F15-RastriginRot,NMMSO,1,37,19.6518
F15-RastriginRot,NMMSO,1,38,16.3399
F15-RastriginRot,NMMSO,1,39,435.827
F15-RastriginRot,NMMSO,1,40,117.895
F15-RastriginRot,NMMSO,1,41,12.7006
F15-RastriginRot,NMMSO,1,42,13.4962
F15-RastriginRot,NMMSO,1,43,24.8761
F15-RastriginRot,NMMSO,1,44,34.1879
F15-RastriginRot,NCDE,1,15,19.7216
F15-RastriginRot,NCDE,1,16,33.789
F15-RastriginRot,NCDE,1,17,178.542
F15-RastriginRot,NCDE,1,18,14.52
F15-RastriginRot,NCDE,1,19,6.56784
F15-RastriginRot,NCDE,1,20,20.8455
F15-RastriginRot,NCDE,1,21,9.32886
F15-RastriginRot,NCDE,1,22,276.46
F15-RastriginRot,NCDE,1,23,140.568
F15-RastriginRot,NCDE,1,24,71.9677
F15-RastriginRot,NCDE,1,25,16.5593
F15-RastriginRot,NCDE,1,26,47.5594
F15-RastriginRot,NCDE,1,27,9.92722
F15-RastriginRot,NCDE,1,28,21.1496
F15-RastriginRot,NCDE,1,29,212.814
F15-RastriginRot,NCDE,1,30,11.0602
F15-RastriginRot,NCDE,1,31,17.2309
F15-RastriginRot,NCDE,1,32,395.176
F15-RastriginRot,NCDE,1,33,263.386
F15-RastriginRot,NCDE,1,34,21.1066
F15-RastriginRot,NCDE,1,35,125.55
F15-RastriginRot,NCDE,1,36,0
F15-RastriginRot,NCDE,1,37,23.675
F15-RastriginRot,NCDE,1,38,16.0214
F15-RastriginRot,NCDE,1,39,442.21
F15-RastriginRot,NCDE,1,40,139.186
F15-RastriginRot,NCDE,1,41,33.7244
F15-RastriginRot,NCDE,1,42,17.1792
F15-RastriginRot,NCDE,1,43,23.2671
F15-RastriginRot,NCDE,1,44,47.907
F15-RastriginRot,r3pso,1,15,25.7531
F15-RastriginRot,r3pso,1,16,34.0939
F15-RastriginRot,r3pso,1,17,211.156
F15-RastriginRot,r3pso,1,18,26.1222
F15-RastriginRot,r3pso,1,19,6.69018
F15-RastriginRot,r3pso,1,20,40.2784
F15-RastriginRot,r3pso,1,21,9.90008
F15-RastriginRot,r3pso,1,22,365.831
F15-RastriginRot,r3pso,1,23,250.79
F15-RastriginRot,r3pso,1,24,134.511
F15-RastriginRot,r3pso,1,25,17.3047
F15-RastriginRot,r3pso,1,26,102.265
F15-RastriginRot,r3pso,1,27,27.5837
F15-RastriginRot,r3pso,1,28,64.8272
F15-RastriginRot,r3pso,1,29,348.018
F15-RastriginRot,r3pso,1,30,11.0456
F15-RastriginRot,r3pso,1,31,31.18
F15-RastriginRot,r3pso,1,32,448.522
F15-RastriginRot,r3pso,1,33,297.918
