function,method,seed,scenario,regret,wiped
F03-RastriginSep,Crowding-DE,0,35,0.0824818,0
F03-RastriginSep,Crowding-DE,0,36,0.0824818,0
F03-RastriginSep,Crowding-DE,0,37,0.0824818,0
F03-RastriginSep,Crowding-DE,0,38,0.0824818,0
F03-RastriginSep,Crowding-DE,0,39,991.769,1
F03-RastriginSep,Crowding-DE,0,40,902.876,1
F03-RastriginSep,Crowding-DE,0,41,0.0824818,0
F03-RastriginSep,Crowding-DE,0,42,0.0824818,0
F03-RastriginSep,Crowding-DE,0,43,1109.89,1
F03-RastriginSep,Crowding-DE,0,44,1016.29,1
F03-RastriginSep,MAP-Elites,0,15,0.698622,0
F03-RastriginSep,MAP-Elites,0,16,1121.98,1
F03-RastriginSep,MAP-Elites,0,17,902.236,1
F03-RastriginSep,MAP-Elites,0,18,962.32,1
F03-RastriginSep,MAP-Elites,0,19,1.10009,0
F03-RastriginSep,MAP-Elites,0,20,1100.04,1
F03-RastriginSep,MAP-Elites,0,21,922.676,1
F03-RastriginSep,MAP-Elites,0,22,0.698622,0
F03-RastriginSep,MAP-Elites,0,23,0.698622,0
F03-RastriginSep,MAP-Elites,0,24,1012,1
F03-RastriginSep,MAP-Elites,0,25,1050.53,1
F03-RastriginSep,MAP-Elites,0,26,1062.32,1
F03-RastriginSep,MAP-Elites,0,27,3.87279,0
F03-RastriginSep,MAP-Elites,0,28,0.698622,0
F03-RastriginSep,MAP-Elites,0,29,0.698622,0
F03-RastriginSep,MAP-Elites,0,30,0.698622,0
F03-RastriginSep,MAP-Elites,0,31,0.698622,0
F03-RastriginSep,MAP-Elites,0,32,988.83,1
F03-RastriginSep,MAP-Elites,0,33,0.698622,0
F03-RastriginSep,MAP-Elites,0,34,0.698622,0
F03-RastriginSep,MAP-Elites,0,35,0.698622,0
F03-RastriginSep,MAP-Elites,0,36,0.698622,0
F03-RastriginSep,MAP-Elites,0,37,0.698622,0
F03-RastriginSep,MAP-Elites,0,38,0.698622,0
F03-RastriginSep,MAP-Elites,0,39,1061.57,1
F03-RastriginSep,MAP-Elites,0,40,985.963,1
F03-RastriginSep,MAP-Elites,0,41,0.698622,0
F03-RastriginSep,MAP-Elites,0,42,0.698622,0
F03-RastriginSep,MAP-Elites,0,43,1165.19,1
F03-RastriginSep,MAP-Elites,0,44,1045.09,1
F03-RastriginSep,MC-ESO-crowd,0,15,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,16,1039.26,1
F03-RastriginSep,MC-ESO-crowd,0,17,907.478,1
F03-RastriginSep,MC-ESO-crowd,0,18,986.828,1
F03-RastriginSep,MC-ESO-crowd,0,19,0.707952,0
F03-RastriginSep,MC-ESO-crowd,0,20,1024.4,1
F03-RastriginSep,MC-ESO-crowd,0,21,0.751079,0
F03-RastriginSep,MC-ESO-crowd,0,22,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,23,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,24,926.586,1
F03-RastriginSep,MC-ESO-crowd,0,25,1000.14,1
F03-RastriginSep,MC-ESO-crowd,0,26,980.276,1
F03-RastriginSep,MC-ESO-crowd,0,27,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,28,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,29,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,30,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,31,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,32,910.653,1
F03-RastriginSep,MC-ESO-crowd,0,33,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,34,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,35,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,36,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,37,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,38,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,39,991.806,1
F03-RastriginSep,MC-ESO-crowd,0,40,901.041,1
F03-RastriginSep,MC-ESO-crowd,0,41,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,42,3.4505e-06,0
F03-RastriginSep,MC-ESO-crowd,0,43,1110.77,1
F03-RastriginSep,MC-ESO-crowd,0,44,1018.34,1
F03-RastriginSep,quality,0,15,9.09495e-13,0
F03-RastriginSep,quality,0,16,1123.95,1
F03-RastriginSep,quality,0,17,924.015,1
F03-RastriginSep,quality,0,18,960.076,1
F03-RastriginSep,quality,0,19,0,0
F03-RastriginSep,quality,0,20,1101.26,1
F03-RastriginSep,quality,0,21,944.559,1
F03-RastriginSep,quality,0,22,9.09495e-13,0
F03-RastriginSep,quality,0,23,9.09495e-13,0
F03-RastriginSep,quality,0,24,1013.74,1
F03-RastriginSep,quality,0,25,1049.67,1
F03-RastriginSep,quality,0,26,1064.2,1
F03-RastriginSep,quality,0,27,9.09495e-13,0
F03-RastriginSep,quality,0,28,9.09495e-13,0
F03-RastriginSep,quality,0,29,9.09495e-13,0
F03-RastriginSep,quality,0,30,9.09495e-13,0
F03-RastriginSep,quality,0,31,9.09495e-13,0
F03-RastriginSep,quality,0,32,979.325,1
F03-RastriginSep,quality,0,33,9.09495e-13,0
F03-RastriginSep,quality,0,34,9.09495e-13,0
F03-RastriginSep,quality,0,35,9.09495e-13,0
F03-RastriginSep,quality,0,36,9.09495e-13,0
F03-RastriginSep,quality,0,37,9.09495e-13,0
F03-RastriginSep,quality,0,38,9.09495e-13,0
F03-RastriginSep,quality,0,39,1062.26,1
F03-RastriginSep,quality,0,40,985.635,1
F03-RastriginSep,quality,0,41,9.09495e-13,0
F03-RastriginSep,quality,0,42,9.09495e-13,0
F03-RastriginSep,quality,0,43,1164.63,1
F03-RastriginSep,quality,0,44,1042.54,1
F03-RastriginSep,complement,0,15,9.09495e-13,0
F03-RastriginSep,complement,0,16,0,0
F03-RastriginSep,complement,0,17,0,0
F03-RastriginSep,complement,0,18,15.9178,0
F03-RastriginSep,complement,0,19,2.98487,0
F03-RastriginSep,complement,0,20,0,0
F03-RastriginSep,complement,0,21,0,0
F03-RastriginSep,complement,0,22,9.09495e-13,0
F03-RastriginSep,complement,0,23,9.09495e-13,0
F03-RastriginSep,complement,0,24,7.9596,0
F03-RastriginSep,complement,0,25,0,0
F03-RastriginSep,complement,0,26,6.96464,0
F03-RastriginSep,complement,0,27,9.09495e-13,0
F03-RastriginSep,complement,0,28,9.09495e-13,0
F03-RastriginSep,complement,0,29,9.09495e-13,0
F03-RastriginSep,complement,0,30,9.09495e-13,0
F03-RastriginSep,complement,0,31,9.09495e-13,0
F03-RastriginSep,complement,0,32,8.95454,0
F03-RastriginSep,complement,0,33,9.09495e-13,0
F03-RastriginSep,complement,0,34,9.09495e-13,0
F03-RastriginSep,complement,0,35,9.09495e-13,0
F03-RastriginSep,complement,0,36,9.09495e-13,0
F03-RastriginSep,complement,0,37,9.09495e-13,0
F03-RastriginSep,complement,0,38,9.09495e-13,0
F03-RastriginSep,complement,0,39,3.97977,0
F03-RastriginSep,complement,0,40,7.9596,0
F03-RastriginSep,complement,0,41,9.09495e-13,0
F03-RastriginSep,complement,0,42,9.09495e-13,0
F03-RastriginSep,complement,0,43,49.7457,0
F03-RastriginSep,complement,0,44,15.9178,0
F03-RastriginSep,MC-ESO,1,15,914.772,1
F03-RastriginSep,MC-ESO,1,16,0,0
F03-RastriginSep,MC-ESO,1,17,0,0
F03-RastriginSep,MC-ESO,1,18,950.235,1
F03-RastriginSep,MC-ESO,1,19,1107.65,1
F03-RastriginSep,MC-ESO,1,20,0,0
F03-RastriginSep,MC-ESO,1,21,0,0
F03-RastriginSep,MC-ESO,1,22,1039.37,1
F03-RastriginSep,MC-ESO,1,23,1077.21,1
F03-RastriginSep,MC-ESO,1,24,0,0
F03-RastriginSep,MC-ESO,1,25,1157.88,1
F03-RastriginSep,MC-ESO,1,26,0,0
F03-RastriginSep,MC-ESO,1,27,1079.35,1
F03-RastriginSep,MC-ESO,1,28,0,0
F03-RastriginSep,MC-ESO,1,29,0,0
F03-RastriginSep,MC-ESO,1,30,1027.5,1
F03-RastriginSep,MC-ESO,1,31,0,0
F03-RastriginSep,MC-ESO,1,32,941.444,1
F03-RastriginSep,MC-ESO,1,33,975.173,1
F03-RastriginSep,MC-ESO,1,34,0,0
F03-RastriginSep,MC-ESO,1,35,1067.92,1
F03-RastriginSep,MC-ESO,1,36,0,0
F03-RastriginSep,MC-ESO,1,37,0,0
F03-RastriginSep,MC-ESO,1,38,0,0
F03-RastriginSep,MC-ESO,1,39,1190.58,1
F03-RastriginSep,MC-ESO,1,40,0,0
F03-RastriginSep,MC-ESO,1,41,0,0
F03-RastriginSep,MC-ESO,1,42,0,0
F03-RastriginSep,MC-ESO,1,43,935.736,1
F03-RastriginSep,MC-ESO,1,44,0,0
F03-RastriginSep,NMMSO,1,15,0.000369626,0
F03-RastriginSep,NMMSO,1,16,7.03999e-06,0
F03-RastriginSep,NMMSO,1,17,7.03999e-06,0
F03-RastriginSep,NMMSO,1,18,0.000369626,0
F03-RastriginSep,NMMSO,1,19,929.478,1
F03-RastriginSep,NMMSO,1,20,7.03999e-06,0
F03-RastriginSep,NMMSO,1,21,7.03999e-06,0
F03-RastriginSep,NMMSO,1,22,997.692,1
F03-RastriginSep,NMMSO,1,23,921.106,1
F03-RastriginSep,NMMSO,1,24,7.03999e-06,0
F03-RastriginSep,NMMSO,1,25,1013.95,1
F03-RastriginSep,NMMSO,1,26,7.03999e-06,0
F03-RastriginSep,NMMSO,1,27,916.21,1
F03-RastriginSep,NMMSO,1,28,7.03999e-06,0
F03-RastriginSep,NMMSO,1,29,7.03999e-06,0
F03-RastriginSep,NMMSO,1,30,994.98,1
F03-RastriginSep,NMMSO,1,31,7.03999e-06,0
F03-RastriginSep,NMMSO,1,32,939.296,1
F03-RastriginSep,NMMSO,1,33,973.53,1
F03-RastriginSep,NMMSO,1,34,7.03999e-06,0
F03-RastriginSep,NMMSO,1,35,914.012,1
F03-RastriginSep,NMMSO,1,36,7.03999e-06,0
F03-RastriginSep,NMMSO,1,37,7.03999e-06,0
F03-RastriginSep,NMMSO,1,38,7.03999e-06,0
F03-RastriginSep,NMMSO,1,39,1034.52,1
F03-RastriginSep,NMMSO,1,40,7.03999e-06,0
F03-RastriginSep,NMMSO,1,41,7.03999e-06,0
F03-RastriginSep,NMMSO,1,42,7.03999e-06,0
F03-RastriginSep,NMMSO,1,43,0.000369626,0
F03-RastriginSep,NMMSO,1,44,7.03999e-06,0
F03-RastriginSep,NCDE,1,15,0.00689523,0
F03-RastriginSep,NCDE,1,16,1.34307e-05,0
F03-RastriginSep,NCDE,1,17,1.34307e-05,0
F03-RastriginSep,NCDE,1,18,0.00689523,0
F03-RastriginSep,NCDE,1,19,929.27,1
F03-RastriginSep,NCDE,1,20,1.34307e-05,0
F03-RastriginSep,NCDE,1,21,1.34307e-05,0
F03-RastriginSep,NCDE,1,22,1041.07,1
F03-RastriginSep,NCDE,1,23,920.805,1
F03-RastriginSep,NCDE,1,24,1.34307e-05,0
F03-RastriginSep,NCDE,1,25,1013.93,1
F03-RastriginSep,NCDE,1,26,1.34307e-05,0
F03-RastriginSep,NCDE,1,27,915.92,1
F03-RastriginSep,NCDE,1,28,1.34307e-05,0
F03-RastriginSep,NCDE,1,29,1.34307e-05,0
F03-RastriginSep,NCDE,1,30,1053.57,1
F03-RastriginSep,NCDE,1,31,1.34307e-05,0
F03-RastriginSep,NCDE,1,32,942.95,1
F03-RastriginSep,NCDE,1,33,976.197,1
F03-RastriginSep,NCDE,1,34,1.34307e-05,0
F03-RastriginSep,NCDE,1,35,913.708,1
F03-RastriginSep,NCDE,1,36,1.34307e-05,0
F03-RastriginSep,NCDE,1,37,1.34307e-05,0
F03-RastriginSep,NCDE,1,38,1.34307e-05,0
F03-RastriginSep,NCDE,1,39,1034.46,1
F03-RastriginSep,NCDE,1,40,1.34307e-05,0
F03-RastriginSep,NCDE,1,41,1.34307e-05,0
F03-RastriginSep,NCDE,1,42,1.34307e-05,0
F03-RastriginSep,NCDE,1,43,0.00689523,0
F03-RastriginSep,NCDE,1,44,1.34307e-05,0
F03-RastriginSep,r3pso,1,15,0.994959,0
F03-RastriginSep,r3pso,1,16,1.5541e-10,0
F03-RastriginSep,r3pso,1,17,1.5541e-10,0
F03-RastriginSep,r3pso,1,18,0.994959,0
F03-RastriginSep,r3pso,1,19,1019.08,1
F03-RastriginSep,r3pso,1,20,1.5541e-10,0
F03-RastriginSep,r3pso,1,21,1.5541e-10,0
F03-RastriginSep,r3pso,1,22,1055.93,1
F03-RastriginSep,r3pso,1,23,983.731,1
F03-RastriginSep,r3pso,1,24,1.5541e-10,0
F03-RastriginSep,r3pso,1,25,1105.33,1
F03-RastriginSep,r3pso,1,26,1.5541e-10,0
F03-RastriginSep,r3pso,1,27,984.971,1
F03-RastriginSep,r3pso,1,28,1.5541e-10,0
F03-RastriginSep,r3pso,1,29,1.5541e-10,0
F03-RastriginSep,r3pso,1,30,1053.57,1
F03-RastriginSep,r3pso,1,31,1.5541e-10,0
F03-RastriginSep,r3pso,1,32,994.718,1
F03-RastriginSep,r3pso,1,33,1028.85,1
F03-RastriginSep,r3pso,1,34,1.5541e-10,0
F03-RastriginSep,r3pso,1,35,974.826,1
F03-RastriginSep,r3pso,1,36,1.5541e-10,0
F03-RastriginSep,r3pso,1,37,1.5541e-10,0
F03-RastriginSep,r3pso,1,38,1.5541e-10,0
F03-RastriginSep,r3pso,1,39,1128.5,1
F03-RastriginSep,r3pso,1,40,1.5541e-10,0
F03-RastriginSep,r3pso,1,41,1.5541e-10,0
F03-RastriginSep,r3pso,1,42,1.5541e-10,0
F03-RastriginSep,r3pso,1,43,0.994959,0
F03-RastriginSep,r3pso,1,44,1.5541e-10,0
F03-RastriginSep,NM-Restart,1,15,48.7525,0
F03-RastriginSep,NM-Restart,1,16,7.95966,0
F03-RastriginSep,NM-Restart,1,17,7.95966,0
F03-RastriginSep,NM-Restart,1,18,48.7525,0
F03-RastriginSep,NM-Restart,1,19,39.7979,0
F03-RastriginSep,NM-Restart,1,20,49.7474,0
F03-RastriginSep,NM-Restart,1,21,7.95966,0
F03-RastriginSep,NM-Restart,1,22,179.076,0
F03-RastriginSep,NM-Restart,1,23,44.384,0
F03-RastriginSep,NM-Restart,1,24,7.95966,0
F03-RastriginSep,NM-Restart,1,25,33.8282,0
F03-RastriginSep,NM-Restart,1,26,49.7474,0
F03-RastriginSep,NM-Restart,1,27,44.384,0
F03-RastriginSep,NM-Restart,1,28,7.95966,0
F03-RastriginSep,NM-Restart,1,29,7.95966,0
F03-RastriginSep,NM-Restart,1,30,179.076,0
F03-RastriginSep,NM-Restart,1,31,49.7474,0
F03-RastriginSep,NM-Restart,1,32,0,0
F03-RastriginSep,NM-Restart,1,33,191.015,0
F03-RastriginSep,NM-Restart,1,34,7.95966,0
F03-RastriginSep,NM-Restart,1,35,44.384,0
F03-RastriginSep,NM-Restart,1,36,7.95966,0
F03-RastriginSep,NM-Restart,1,37,7.95966,0
F03-RastriginSep,NM-Restart,1,38,7.95966,0
F03-RastriginSep,NM-Restart,1,39,33.8282,0
F03-RastriginSep,NM-Restart,1,40,7.95966,0
F03-RastriginSep,NM-Restart,1,41,7.95966,0
F03-RastriginSep,NM-Restart,1,42,7.95966,0
F03-RastriginSep,NM-Restart,1,43,48.7525,0
F03-RastriginSep,NM-Restart,1,44,7.95966,0
F03-RastriginSep,IPOP-CMA-ES,1,15,0.707847,0
F03-RastriginSep,IPOP-CMA-ES,1,16,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,17,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,18,0.707847,0
F03-RastriginSep,IPOP-CMA-ES,1,19,1018.52,1
F03-RastriginSep,IPOP-CMA-ES,1,20,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,21,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,22,1046.41,1
F03-RastriginSep,IPOP-CMA-ES,1,23,999.922,1
F03-RastriginSep,IPOP-CMA-ES,1,24,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,25,1084.83,1
F03-RastriginSep,IPOP-CMA-ES,1,26,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,27,998.418,1
F03-RastriginSep,IPOP-CMA-ES,1,28,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,29,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,30,1053.39,1
F03-RastriginSep,IPOP-CMA-ES,1,31,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,32,994.695,1
F03-RastriginSep,IPOP-CMA-ES,1,33,1028.83,1
F03-RastriginSep,IPOP-CMA-ES,1,34,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,35,991.763,1
F03-RastriginSep,IPOP-CMA-ES,1,36,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,37,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,38,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,39,1111.67,1
F03-RastriginSep,IPOP-CMA-ES,1,40,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,41,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,42,0.000475765,0
F03-RastriginSep,IPOP-CMA-ES,1,43,0.707847,0
F03-RastriginSep,IPOP-CMA-ES,1,44,0.000475765,0
F03-RastriginSep,DE,1,15,914.772,1
F03-RastriginSep,DE,1,16,0,0
F03-RastriginSep,DE,1,17,0,0
F03-RastriginSep,DE,1,18,950.235,1
F03-RastriginSep,DE,1,19,1107.65,1
F03-RastriginSep,DE,1,20,0,0
F03-RastriginSep,DE,1,21,0,0
F03-RastriginSep,DE,1,22,1055.93,1
F03-RastriginSep,DE,1,23,1077.21,1
F03-RastriginSep,DE,1,24,0,0
F03-RastriginSep,DE,1,25,1157.88,1
F03-RastriginSep,DE,1,26,0,0
F03-RastriginSep,DE,1,27,1079.35,1
F03-RastriginSep,DE,1,28,0,0
F03-RastriginSep,DE,1,29,0,0
F03-RastriginSep,DE,1,30,1053.57,1
F03-RastriginSep,DE,1,31,0,0
F03-RastriginSep,DE,1,32,994.718,1
F03-RastriginSep,DE,1,33,1028.85,1
F03-RastriginSep,DE,1,34,0,0
F03-RastriginSep,DE,1,35,1067.92,1
F03-RastriginSep,DE,1,36,0,0
F03-RastriginSep,DE,1,37,0,0
F03-RastriginSep,DE,1,38,0,0
F03-RastriginSep,DE,1,39,1190.58,1
F03-RastriginSep,DE,1,40,0,0
F03-RastriginSep,DE,1,41,0,0
F03-RastriginSep,DE,1,42,0,0
F03-RastriginSep,DE,1,43,935.736,1
F03-RastriginSep,DE,1,44,0,0
F03-RastriginSep,PSO,1,15,914.772,1
F03-RastriginSep,PSO,1,16,1.68427e-10,0
F03-RastriginSep,PSO,1,17,1.68427e-10,0
F03-RastriginSep,PSO,1,18,950.234,1
F03-RastriginSep,PSO,1,19,1107.65,1
F03-RastriginSep,PSO,1,20,1.68427e-10,0
F03-RastriginSep,PSO,1,21,1.68427e-10,0
F03-RastriginSep,PSO,1,22,1055.93,1
F03-RastriginSep,PSO,1,23,1077.21,1
F03-RastriginSep,PSO,1,24,1.68427e-10,0
F03-RastriginSep,PSO,1,25,1157.88,1
F03-RastriginSep,PSO,1,26,1.68427e-10,0
F03-RastriginSep,PSO,1,27,1079.35,1
F03-RastriginSep,PSO,1,28,1.68427e-10,0
F03-RastriginSep,PSO,1,29,1.68427e-10,0
F03-RastriginSep,PSO,1,30,1053.57,1
F03-RastriginSep,PSO,1,31,1.68427e-10,0
F03-RastriginSep,PSO,1,32,973.988,1
F03-RastriginSep,PSO,1,33,1007.69,1
F03-RastriginSep,PSO,1,34,1.68427e-10,0
F03-RastriginSep,PSO,1,35,1067.92,1
F03-RastriginSep,PSO,1,36,1.68427e-10,0
F03-RastriginSep,PSO,1,37,1.68427e-10,0
F03-RastriginSep,PSO,1,38,1.68427e-10,0
F03-RastriginSep,PSO,1,39,1190.58,1
F03-RastriginSep,PSO,1,40,1.68427e-10,0
F03-RastriginSep,PSO,1,41,1.68427e-10,0
F03-RastriginSep,PSO,1,42,1.68427e-10,0
F03-RastriginSep,PSO,1,43,935.736,1
F03-RastriginSep,PSO,1,44,1.68427e-10,0
F03-RastriginSep,Crowding-DE,1,15,0.21168,0
F03-RastriginSep,Crowding-DE,1,16,0.0147739,0
F03-RastriginSep,Crowding-DE,1,17,0.0147739,0
F03-RastriginSep,Crowding-DE,1,18,0.21168,0
F03-RastriginSep,Crowding-DE,1,19,1016.76,1
F03-RastriginSep,Crowding-DE,1,20,0.0147739,0
F03-RastriginSep,Crowding-DE,1,21,0.0147739,0
F03-RastriginSep,Crowding-DE,1,22,998.661,1
F03-RastriginSep,Crowding-DE,1,23,997.191,1
F03-RastriginSep,Crowding-DE,1,24,0.0147739,0
F03-RastriginSep,Crowding-DE,1,25,1084.64,1
F03-RastriginSep,Crowding-DE,1,26,0.0147739,0
F03-RastriginSep,Crowding-DE,1,27,995.821,1
F03-RastriginSep,Crowding-DE,1,28,0.0147739,0
F03-RastriginSep,Crowding-DE,1,29,0.0147739,0
F03-RastriginSep,Crowding-DE,1,30,996.05,1
F03-RastriginSep,Crowding-DE,1,31,0.0147739,0
F03-RastriginSep,Crowding-DE,1,32,940.612,1
F03-RastriginSep,Crowding-DE,1,33,974.85,1
F03-RastriginSep,Crowding-DE,1,34,0.0147739,0
F03-RastriginSep,Crowding-DE,1,35,988.998,1
F03-RastriginSep,Crowding-DE,1,36,0.0147739,0
F03-RastriginSep,Crowding-DE,1,37,0.0147739,0
F03-RastriginSep,Crowding-DE,1,38,0.0147739,0
F03-RastriginSep,Crowding-DE,1,39,1111.15,1
F03-RastriginSep,Crowding-DE,1,40,0.0147739,0
F03-RastriginSep,Crowding-DE,1,41,0.0147739,0
F03-RastriginSep,Crowding-DE,1,42,0.0147739,0
F03-RastriginSep,Crowding-DE,1,43,0.21168,0
F03-RastriginSep,Crowding-DE,1,44,0.0147739,0
F03-RastriginSep,MAP-Elites,1,15,1.34759,0
F03-RastriginSep,MAP-Elites,1,16,2.25046,0
F03-RastriginSep,MAP-Elites,1,17,2.25046,0
F03-RastriginSep,MAP-Elites,1,18,1.34759,0
F03-RastriginSep,MAP-Elites,1,19,1017.14,1
F03-RastriginSep,MAP-Elites,1,20,2.25046,0
F03-RastriginSep,MAP-Elites,1,21,2.25046,0
F03-RastriginSep,MAP-Elites,1,22,1020.09,1
F03-RastriginSep,MAP-Elites,1,23,983.741,1
F03-RastriginSep,MAP-Elites,1,24,2.25046,0
F03-RastriginSep,MAP-Elites,1,25,1068.27,1
F03-RastriginSep,MAP-Elites,1,26,2.25046,0
F03-RastriginSep,MAP-Elites,1,27,984.661,1
F03-RastriginSep,MAP-Elites,1,28,2.25046,0
F03-RastriginSep,MAP-Elites,1,29,2.25046,0
F03-RastriginSep,MAP-Elites,1,30,1027.11,1
F03-RastriginSep,MAP-Elites,1,31,2.25046,0
F03-RastriginSep,MAP-Elites,1,32,970.258,1
F03-RastriginSep,MAP-Elites,1,33,1004.4,1
F03-RastriginSep,MAP-Elites,1,34,2.25046,0
F03-RastriginSep,MAP-Elites,1,35,974.928,1
F03-RastriginSep,MAP-Elites,1,36,2.25046,0
F03-RastriginSep,MAP-Elites,1,37,2.25046,0
F03-RastriginSep,MAP-Elites,1,38,2.25046,0
F03-RastriginSep,MAP-Elites,1,39,1097.84,1
F03-RastriginSep,MAP-Elites,1,40,2.25046,0
F03-RastriginSep,MAP-Elites,1,41,2.25046,0
F03-RastriginSep,MAP-Elites,1,42,2.25046,0
F03-RastriginSep,MAP-Elites,1,43,1.34759,0
F03-RastriginSep,MAP-Elites,1,44,2.25046,0
F03-RastriginSep,MC-ESO-crowd,1,15,0.0508023,0
F03-RastriginSep,MC-ESO-crowd,1,16,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,17,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,18,0.0508023,0
F03-RastriginSep,MC-ESO-crowd,1,19,933.518,1
F03-RastriginSep,MC-ESO-crowd,1,20,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,21,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,22,989.749,1
F03-RastriginSep,MC-ESO-crowd,1,23,0,0
F03-RastriginSep,MC-ESO-crowd,1,24,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,25,1036.25,1
F03-RastriginSep,MC-ESO-crowd,1,26,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,27,0,0
F03-RastriginSep,MC-ESO-crowd,1,28,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,29,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,30,996.091,1
F03-RastriginSep,MC-ESO-crowd,1,31,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,32,968.172,1
F03-RastriginSep,MC-ESO-crowd,1,33,1002.84,1
F03-RastriginSep,MC-ESO-crowd,1,34,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,35,0,0
F03-RastriginSep,MC-ESO-crowd,1,36,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,37,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,38,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,39,1053.54,1
F03-RastriginSep,MC-ESO-crowd,1,40,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,41,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,42,0.000616728,0
F03-RastriginSep,MC-ESO-crowd,1,43,0.0508023,0
F03-RastriginSep,MC-ESO-crowd,1,44,0.000616728,0
F03-RastriginSep,quality,1,15,0,0
F03-RastriginSep,quality,1,16,0.994959,0
F03-RastriginSep,quality,1,17,0.994959,0
F03-RastriginSep,quality,1,18,0,0
F03-RastriginSep,quality,1,19,1017.86,1
F03-RastriginSep,quality,1,20,0.994959,0
F03-RastriginSep,quality,1,21,0.994959,0
F03-RastriginSep,quality,1,22,1039.37,1
F03-RastriginSep,quality,1,23,975.383,1
F03-RastriginSep,quality,1,24,0.994959,0
F03-RastriginSep,quality,1,25,1085.15,1
F03-RastriginSep,quality,1,26,0.994959,0
F03-RastriginSep,quality,1,27,978.506,1
F03-RastriginSep,quality,1,28,0.994959,0
F03-RastriginSep,quality,1,29,0.994959,0
F03-RastriginSep,quality,1,30,1027.5,1
F03-RastriginSep,quality,1,31,0.994959,0
F03-RastriginSep,quality,1,32,941.446,1
F03-RastriginSep,quality,1,33,975.175,1
F03-RastriginSep,quality,1,34,0.994959,0
F03-RastriginSep,quality,1,35,965.965,1
F03-RastriginSep,quality,1,36,0.994959,0
F03-RastriginSep,quality,1,37,0.994959,0
F03-RastriginSep,quality,1,38,0.994959,0
F03-RastriginSep,quality,1,39,1111.81,1
F03-RastriginSep,quality,1,40,0.994959,0
F03-RastriginSep,quality,1,41,0.994959,0
F03-RastriginSep,quality,1,42,0.994959,0
F03-RastriginSep,quality,1,43,0,0
F03-RastriginSep,quality,1,44,0.994959,0
F03-RastriginSep,complement,1,15,0,0
F03-RastriginSep,complement,1,16,0.994959,0
F03-RastriginSep,complement,1,17,0.994959,0
F03-RastriginSep,complement,1,18,0,0
F03-RastriginSep,complement,1,19,23.8788,0
F03-RastriginSep,complement,1,20,0.994959,0
F03-RastriginSep,complement,1,21,0.994959,0
F03-RastriginSep,complement,1,22,168.127,0
F03-RastriginSep,complement,1,23,28.4648,0
F03-RastriginSep,complement,1,24,52.7318,0
F03-RastriginSep,complement,1,25,17.9091,0
F03-RastriginSep,complement,1,26,0.994959,0
