function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N07-Vincent2D,36,0.1,0,20000,100,36,6,36,100,6,0,57,31,31,31,31,0.0
N07-Vincent2D,36,0.1,1,20000,100,36,8,36,100,8,0,56,30,30,30,30,0.0
N07-Vincent2D,36,0.1,2,20000,100,36,12,36,100,12,0,55,29,29,29,29,0.0
N07-Vincent2D,36,0.1,3,20000,100,36,10,36,100,26,16,55,29,29,29,29,0.0
N07-Vincent2D,36,0.1,4,20000,100,36,10,36,100,28,18,55,29,29,29,29,0.0
N07-Vincent2D,36,0.1,5,20000,100,36,7,36,100,7,0,57,31,31,31,31,0.0
N07-Vincent2D,36,0.1,6,20000,100,36,7,36,100,7,0,55,29,29,29,29,0.0
N07-Vincent2D,36,0.1,7,20000,100,36,8,36,100,23,15,55,29,29,29,29,0.0
N07-Vincent2D,36,0.1,8,20000,100,36,7,36,100,7,0,57,31,31,31,31,0.0
N07-Vincent2D,36,0.1,9,20000,100,36,10,36,100,24,14,54,28,28,28,28,0.0
N07-Vincent2D,36,0.1,10,20000,100,36,8,36,100,8,0,56,30,30,30,30,0.0
N07-Vincent2D,36,0.1,11,20000,100,36,18,36,100,22,4,57,31,31,31,31,0.0
N07-Vincent2D,36,0.1,12,20000,100,36,16,36,100,19,3,53,27,27,27,27,0.0
N07-Vincent2D,36,0.1,13,20000,100,36,11,36,100,22,11,57,31,31,31,31,0.0
N07-Vincent2D,36,0.1,14,20000,100,36,8,36,100,8,0,55,29,29,29,29,0.0
N07-Vincent2D,36,0.001,0,20000,100,9,6,9,100,6,0,57,31,31,31,31,0.0
N07-Vincent2D,36,0.001,1,20000,100,10,8,10,100,8,0,56,30,30,30,30,0.0
N07-Vincent2D,36,0.001,2,20000,100,14,9,14,100,12,3,55,29,29,29,29,0.0
N07-Vincent2D,36,0.001,3,20000,100,11,8,11,100,26,18,55,29,29,29,29,0.0
N07-Vincent2D,36,0.001,4,20000,100,15,10,15,100,28,18,55,29,29,29,29,0.0
N07-Vincent2D,36,0.001,5,20000,100,11,7,11,100,7,0,57,31,31,31,31,0.0
N07-Vincent2D,36,0.001,6,20000,100,10,7,10,100,7,0,55,29,29,29,29,0.0
N07-Vincent2D,36,0.001,7,20000,100,11,7,11,100,23,16,55,29,29,29,29,0.0
N07-Vincent2D,36,0.001,8,20000,100,10,7,10,100,7,0,57,31,31,31,31,0.0
N07-Vincent2D,36,0.001,9,20000,100,8,7,8,100,24,17,54,28,28,28,28,0.0
N07-Vincent2D,36,0.001,10,20000,100,8,8,8,100,8,0,56,30,30,30,30,0.0
N07-Vincent2D,36,0.001,11,20000,100,11,9,11,100,22,13,57,31,31,31,31,0.0
N07-Vincent2D,36,0.001,12,20000,100,9,8,9,100,19,11,53,27,27,27,27,0.0
N07-Vincent2D,36,0.001,13,20000,100,9,7,9,100,22,15,57,31,31,31,31,0.0
N07-Vincent2D,36,0.001,14,20000,100,10,7,10,100,8,1,55,29,29,29,29,0.0
N07-Vincent2D,36,1e-05,0,20000,100,7,6,7,100,6,0,57,31,31,31,31,0.0
N07-Vincent2D,36,1e-05,1,20000,100,8,8,8,100,8,0,56,30,30,30,30,0.0
N07-Vincent2D,36,1e-05,2,20000,100,9,9,9,100,12,3,55,29,29,29,29,0.0
N07-Vincent2D,36,1e-05,3,20000,100,9,8,9,100,26,18,55,29,29,29,29,0.0
N07-Vincent2D,36,1e-05,4,20000,100,11,10,11,100,28,18,55,29,29,29,28,0.0
N07-Vincent2D,36,1e-05,5,20000,100,7,7,7,100,7,0,57,31,31,31,31,0.0
N07-Vincent2D,36,1e-05,6,20000,100,7,7,7,100,7,0,55,29,29,29,28,0.0
N07-Vincent2D,36,1e-05,7,20000,100,8,7,8,100,23,16,55,29,29,29,29,0.0
N07-Vincent2D,36,1e-05,8,20000,100,8,7,8,100,7,0,57,31,31,31,31,0.0
N07-Vincent2D,36,1e-05,9,20000,100,7,7,7,100,24,17,54,28,28,28,28,0.0
N07-Vincent2D,36,1e-05,10,20000,100,8,8,8,100,8,0,56,30,30,30,30,0.0
N07-Vincent2D,36,1e-05,11,20000,100,9,9,9,100,22,13,57,31,31,31,31,0.0
N07-Vincent2D,36,1e-05,12,20000,100,8,8,8,100,19,11,53,27,27,27,27,0.0
N07-Vincent2D,36,1e-05,13,20000,100,7,7,7,100,22,15,57,31,31,31,31,0.0
N07-Vincent2D,36,1e-05,14,20000,100,8,7,8,100,8,1,55,29,29,29,29,0.0
