function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N09-Vincent3D,216,0.1,0,40000,432,216,27,-1,-1,43,16,88,62,62,62,62,0.0
N09-Vincent3D,216,0.1,1,40000,432,216,27,-1,-1,27,0,90,64,64,64,64,0.0
N09-Vincent3D,216,0.1,2,40000,432,216,31,-1,-1,31,0,86,60,60,60,60,0.0
N09-Vincent3D,216,0.1,3,40000,432,216,31,-1,-1,31,0,90,64,64,64,64,0.0
N09-Vincent3D,216,0.1,4,40000,432,216,35,-1,-1,35,0,90,64,64,64,64,0.0
N09-Vincent3D,216,0.1,5,40000,432,216,30,-1,-1,46,16,94,68,68,68,68,0.0
N09-Vincent3D,216,0.1,6,40000,432,216,26,-1,-1,27,1,85,59,59,59,59,0.0
N09-Vincent3D,216,0.1,7,40000,432,216,25,-1,-1,25,0,89,63,62,63,63,0.0
N09-Vincent3D,216,0.1,8,40000,432,216,29,-1,-1,47,18,86,60,60,60,60,0.0
N09-Vincent3D,216,0.1,9,40000,432,216,29,-1,-1,40,11,92,66,66,66,66,0.0
N09-Vincent3D,216,0.1,10,40000,432,216,34,-1,-1,40,6,89,63,63,63,63,0.0
N09-Vincent3D,216,0.1,11,40000,432,216,34,-1,-1,34,0,89,63,63,63,63,0.0
N09-Vincent3D,216,0.1,12,40000,432,216,29,-1,-1,39,10,84,58,58,58,58,0.0
N09-Vincent3D,216,0.1,13,40000,432,216,30,-1,-1,47,17,90,64,64,64,64,0.0
N09-Vincent3D,216,0.1,14,40000,432,216,33,-1,-1,41,8,90,64,64,64,64,0.0
N09-Vincent3D,216,0.001,0,40000,432,30,27,-1,-1,43,16,88,62,62,62,62,0.0
N09-Vincent3D,216,0.001,1,40000,432,27,26,-1,-1,27,1,90,64,64,64,62,0.0
N09-Vincent3D,216,0.001,2,40000,432,32,30,-1,-1,31,1,86,60,60,60,59,0.0
N09-Vincent3D,216,0.001,3,40000,432,32,31,-1,-1,31,0,90,64,64,64,64,0.0
N09-Vincent3D,216,0.001,4,40000,432,37,35,-1,-1,35,0,90,64,64,64,63,0.0
N09-Vincent3D,216,0.001,5,40000,432,33,29,-1,-1,46,17,94,68,68,68,67,0.0
N09-Vincent3D,216,0.001,6,40000,432,27,25,-1,-1,27,2,85,59,59,59,58,0.0
N09-Vincent3D,216,0.001,7,40000,432,25,24,-1,-1,25,1,89,63,62,63,61,0.0
N09-Vincent3D,216,0.001,8,40000,432,31,25,-1,-1,47,22,86,60,60,60,57,0.0
N09-Vincent3D,216,0.001,9,40000,432,29,28,-1,-1,40,12,92,66,66,66,65,0.0
N09-Vincent3D,216,0.001,10,40000,432,29,27,-1,-1,40,13,89,63,63,63,61,0.0
N09-Vincent3D,216,0.001,11,40000,432,31,30,-1,-1,34,4,89,63,63,63,62,0.0
N09-Vincent3D,216,0.001,12,40000,432,29,29,-1,-1,39,10,84,58,58,58,58,0.0
N09-Vincent3D,216,0.001,13,40000,432,31,30,-1,-1,47,17,90,64,64,64,64,0.0
N09-Vincent3D,216,0.001,14,40000,432,32,32,-1,-1,41,9,90,64,64,64,62,0.0
N09-Vincent3D,216,1e-05,0,40000,432,26,26,-1,-1,43,17,88,62,62,62,60,0.0
N09-Vincent3D,216,1e-05,1,40000,432,24,24,-1,-1,27,3,90,64,64,64,59,0.0
N09-Vincent3D,216,1e-05,2,40000,432,30,30,-1,-1,31,1,86,60,60,60,58,0.0
N09-Vincent3D,216,1e-05,3,40000,432,29,29,-1,-1,31,2,90,64,64,64,62,0.0
N09-Vincent3D,216,1e-05,4,40000,432,34,34,-1,-1,35,1,90,64,64,64,61,0.0
N09-Vincent3D,216,1e-05,5,40000,432,28,28,-1,-1,46,18,94,68,68,68,64,0.0
N09-Vincent3D,216,1e-05,6,40000,432,25,25,-1,-1,27,2,85,59,59,59,58,0.0
N09-Vincent3D,216,1e-05,7,40000,432,22,22,-1,-1,25,3,89,63,62,63,58,0.0
N09-Vincent3D,216,1e-05,8,40000,432,24,24,-1,-1,47,23,86,60,60,60,55,0.0
N09-Vincent3D,216,1e-05,9,40000,432,27,27,-1,-1,40,13,92,66,66,66,62,0.0
N09-Vincent3D,216,1e-05,10,40000,432,26,26,-1,-1,40,14,89,63,63,63,59,0.0
N09-Vincent3D,216,1e-05,11,40000,432,29,29,-1,-1,34,5,89,63,63,63,57,0.0
N09-Vincent3D,216,1e-05,12,40000,432,29,29,-1,-1,39,10,84,58,58,58,57,0.0
N09-Vincent3D,216,1e-05,13,40000,432,30,30,-1,-1,47,17,90,64,64,64,63,0.0
N09-Vincent3D,216,1e-05,14,40000,432,31,31,-1,-1,41,10,90,64,64,64,59,0.0
