function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,20000,100,15,15,-1,-1,19,4,61,35,35,35,30,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,20000,100,17,17,-1,-1,18,1,62,36,36,36,35,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,20000,100,15,15,-1,-1,42,27,62,36,36,36,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,20000,100,17,16,-1,-1,20,4,59,33,33,33,29,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,20000,100,15,15,-1,-1,22,7,63,37,37,37,33,1.4210854715202004e-13
N06-Shubert2D,18,0.1,5,20000,100,15,15,-1,-1,20,5,64,38,38,38,32,8.526512829121202e-14
N06-Shubert2D,18,0.1,6,20000,100,17,17,-1,-1,27,10,61,35,35,35,29,1.1368683772161603e-13
N06-Shubert2D,18,0.1,7,20000,100,16,16,-1,-1,17,1,61,35,35,35,34,1.1368683772161603e-13
N06-Shubert2D,18,0.1,8,20000,100,14,14,-1,-1,34,20,63,37,37,37,32,8.526512829121202e-14
N06-Shubert2D,18,0.1,9,20000,100,13,13,-1,-1,16,3,58,32,32,32,29,8.526512829121202e-14
N06-Shubert2D,18,0.1,10,20000,100,15,14,-1,-1,18,4,59,33,33,33,30,8.526512829121202e-14
N06-Shubert2D,18,0.1,11,20000,100,14,14,-1,-1,27,13,64,38,38,38,32,8.526512829121202e-14
N06-Shubert2D,18,0.1,12,20000,100,17,17,-1,-1,19,2,59,33,33,33,31,1.4210854715202004e-13
N06-Shubert2D,18,0.1,13,20000,100,14,14,-1,-1,16,2,59,33,33,33,31,8.526512829121202e-14
N06-Shubert2D,18,0.1,14,20000,100,15,14,-1,-1,17,3,60,34,34,34,31,1.4210854715202004e-13
N06-Shubert2D,18,0.1,15,20000,100,14,14,-1,-1,14,0,59,33,33,33,32,8.526512829121202e-14
N06-Shubert2D,18,0.1,16,20000,100,15,15,-1,-1,21,6,58,32,32,32,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,17,20000,100,18,18,-1,-1,33,15,60,34,34,34,29,1.1368683772161603e-13
N06-Shubert2D,18,0.1,18,20000,100,15,15,-1,-1,26,11,58,32,32,32,30,8.526512829121202e-14
N06-Shubert2D,18,0.1,19,20000,100,17,17,-1,-1,19,2,60,34,34,34,30,5.684341886080802e-14
N06-Shubert2D,18,0.001,0,20000,100,15,15,-1,-1,19,4,61,35,35,35,29,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,20000,100,17,17,-1,-1,18,1,62,36,36,36,35,8.526512829121202e-14
N06-Shubert2D,18,0.001,2,20000,100,15,15,-1,-1,42,27,62,36,36,36,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,3,20000,100,16,15,-1,-1,20,5,59,33,33,33,29,1.4210854715202004e-13
N06-Shubert2D,18,0.001,4,20000,100,15,15,-1,-1,22,7,63,37,37,37,33,1.4210854715202004e-13
N06-Shubert2D,18,0.001,5,20000,100,15,15,-1,-1,20,5,64,38,38,38,32,8.526512829121202e-14
N06-Shubert2D,18,0.001,6,20000,100,17,17,-1,-1,27,10,61,35,35,35,29,1.1368683772161603e-13
N06-Shubert2D,18,0.001,7,20000,100,16,16,-1,-1,17,1,61,35,35,35,34,1.1368683772161603e-13
N06-Shubert2D,18,0.001,8,20000,100,14,14,-1,-1,34,20,63,37,37,37,32,8.526512829121202e-14
N06-Shubert2D,18,0.001,9,20000,100,13,13,-1,-1,16,3,58,32,32,32,29,8.526512829121202e-14
N06-Shubert2D,18,0.001,10,20000,100,14,14,-1,-1,18,4,59,33,33,33,30,8.526512829121202e-14
N06-Shubert2D,18,0.001,11,20000,100,14,14,-1,-1,27,13,64,38,38,38,32,8.526512829121202e-14
N06-Shubert2D,18,0.001,12,20000,100,16,16,-1,-1,19,3,59,33,33,33,28,1.4210854715202004e-13
