function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,20000,100,16,15,16,100,25,10,71,45,45,45,27,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,20000,100,15,15,15,100,28,13,70,44,44,44,23,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,20000,100,11,11,11,100,44,33,71,45,45,45,13,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,20000,100,13,13,13,100,40,27,69,43,43,43,17,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,20000,100,9,9,9,100,41,32,69,43,43,43,12,1.4210854715202004e-13
N06-Shubert2D,18,0.001,0,20000,100,15,15,15,100,25,10,71,45,45,45,27,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,20000,100,14,14,14,100,28,14,70,44,44,44,22,8.526512829121202e-14
N06-Shubert2D,18,0.001,2,20000,100,11,11,11,100,44,33,71,45,45,45,13,8.526512829121202e-14
N06-Shubert2D,18,0.001,3,20000,100,12,12,12,100,40,28,69,43,43,43,16,1.4210854715202004e-13
N06-Shubert2D,18,0.001,4,20000,100,9,9,9,100,41,32,69,43,43,43,12,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,0,20000,100,9,9,9,100,25,16,71,45,45,45,11,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,1,20000,100,6,6,6,100,28,22,70,44,44,44,7,8.526512829121202e-14
N06-Shubert2D,18,1e-05,2,20000,100,3,3,3,100,44,41,71,45,45,45,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,3,20000,100,3,3,3,100,40,37,69,43,43,43,3,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,4,20000,100,1,1,1,100,41,40,69,43,43,43,1,1.4210854715202004e-13
N07-Vincent2D,36,0.1,0,20000,100,36,15,36,100,30,15,76,50,50,50,36,0.0
N07-Vincent2D,36,0.1,1,20000,100,36,21,36,100,21,0,76,50,50,50,50,0.0
N07-Vincent2D,36,0.1,2,20000,100,36,13,36,100,13,0,75,49,49,49,49,0.0
N07-Vincent2D,36,0.1,3,20000,100,36,15,36,100,21,6,77,51,51,51,44,0.0
N07-Vincent2D,36,0.1,4,20000,100,36,15,36,100,15,0,75,49,49,49,49,0.0
N07-Vincent2D,36,0.001,0,20000,100,11,11,11,100,30,19,76,50,50,50,29,0.0
N07-Vincent2D,36,0.001,1,20000,100,16,16,16,100,21,5,76,50,50,50,41,0.0
N07-Vincent2D,36,0.001,2,20000,100,12,12,12,100,13,1,75,49,49,49,41,0.0
N07-Vincent2D,36,0.001,3,20000,100,15,15,15,100,21,6,77,51,51,51,43,0.0
N07-Vincent2D,36,0.001,4,20000,100,14,13,14,100,15,2,75,49,49,49,41,0.0
N07-Vincent2D,36,1e-05,0,20000,100,11,11,11,100,30,19,76,50,50,50,28,0.0
N07-Vincent2D,36,1e-05,1,20000,100,14,14,14,100,21,7,76,50,50,50,36,0.0
N07-Vincent2D,36,1e-05,2,20000,100,11,11,11,100,13,2,75,49,49,49,38,0.0
N07-Vincent2D,36,1e-05,3,20000,100,15,15,15,100,21,6,77,51,51,51,43,0.0
N07-Vincent2D,36,1e-05,4,20000,100,13,13,13,100,15,2,75,49,49,49,33,0.0
