function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N07-Vincent2D,36,0.1,0,20000,100,36,10,-1,-1,10,0,68,42,42,42,42,0.0
N07-Vincent2D,36,0.1,1,20000,100,36,8,-1,-1,14,6,64,38,38,38,38,0.0
N07-Vincent2D,36,0.1,2,20000,100,36,12,-1,-1,23,11,62,36,36,36,36,0.0
N07-Vincent2D,36,0.1,3,20000,100,36,13,-1,-1,13,0,61,35,35,35,35,0.0
N07-Vincent2D,36,0.1,4,20000,100,36,12,-1,-1,12,0,62,36,36,36,36,0.0
N07-Vincent2D,36,0.1,5,20000,100,36,9,-1,-1,9,0,66,40,40,40,40,0.0
N07-Vincent2D,36,0.1,6,20000,100,36,11,-1,-1,11,0,63,37,37,37,37,0.0
N07-Vincent2D,36,0.1,7,20000,100,36,11,-1,-1,11,0,60,34,34,34,34,0.0
N07-Vincent2D,36,0.1,8,20000,100,36,11,-1,-1,26,15,67,41,41,41,41,0.0
N07-Vincent2D,36,0.1,9,20000,100,36,9,-1,-1,9,0,61,35,35,35,35,0.0
N07-Vincent2D,36,0.1,10,20000,100,36,12,-1,-1,13,1,65,39,39,39,39,0.0
N07-Vincent2D,36,0.1,11,20000,100,36,10,-1,-1,10,0,63,37,37,37,37,0.0
N07-Vincent2D,36,0.1,12,20000,100,36,14,-1,-1,23,9,57,31,31,31,31,0.0
N07-Vincent2D,36,0.1,13,20000,100,36,16,-1,-1,19,3,64,38,38,38,38,0.0
N07-Vincent2D,36,0.1,14,20000,100,36,8,-1,-1,15,7,63,37,37,37,37,0.0
N07-Vincent2D,36,0.001,0,20000,100,12,10,-1,-1,10,0,68,42,42,42,42,0.0
N07-Vincent2D,36,0.001,1,20000,100,9,8,-1,-1,14,6,64,38,38,38,38,0.0
N07-Vincent2D,36,0.001,2,20000,100,13,11,-1,-1,23,12,62,36,36,36,36,0.0
N07-Vincent2D,36,0.001,3,20000,100,15,8,-1,-1,13,5,61,35,35,35,35,0.0
N07-Vincent2D,36,0.001,4,20000,100,13,12,-1,-1,12,0,62,36,36,36,36,0.0
N07-Vincent2D,36,0.001,5,20000,100,13,9,-1,-1,9,0,66,40,40,40,40,0.0
N07-Vincent2D,36,0.001,6,20000,100,12,11,-1,-1,11,0,63,37,37,37,37,0.0
N07-Vincent2D,36,0.001,7,20000,100,11,11,-1,-1,11,0,60,34,34,34,34,0.0
N07-Vincent2D,36,0.001,8,20000,100,13,11,-1,-1,26,15,67,41,41,41,41,0.0
N07-Vincent2D,36,0.001,9,20000,100,12,9,-1,-1,9,0,61,35,35,35,35,0.0
N07-Vincent2D,36,0.001,10,20000,100,14,11,-1,-1,13,2,65,39,39,39,39,0.0
N07-Vincent2D,36,0.001,11,20000,100,14,10,-1,-1,10,0,63,37,37,37,37,0.0
N07-Vincent2D,36,0.001,12,20000,100,11,11,-1,-1,23,12,57,31,31,31,31,0.0
N07-Vincent2D,36,0.001,13,20000,100,10,9,-1,-1,19,10,64,38,38,38,38,0.0
N07-Vincent2D,36,0.001,14,20000,100,12,8,-1,-1,15,7,63,37,37,37,37,0.0
N07-Vincent2D,36,1e-05,0,20000,100,10,10,-1,-1,10,0,68,42,42,42,42,0.0
N07-Vincent2D,36,1e-05,1,20000,100,8,8,-1,-1,14,6,64,38,38,38,38,0.0
N07-Vincent2D,36,1e-05,2,20000,100,13,11,-1,-1,23,12,62,36,36,36,36,0.0
N07-Vincent2D,36,1e-05,3,20000,100,10,8,-1,-1,13,5,61,35,35,35,35,0.0
N07-Vincent2D,36,1e-05,4,20000,100,12,12,-1,-1,12,0,62,36,36,36,36,0.0
N07-Vincent2D,36,1e-05,5,20000,100,10,9,-1,-1,9,0,66,40,40,40,40,0.0
N07-Vincent2D,36,1e-05,6,20000,100,11,11,-1,-1,11,0,63,37,37,37,37,0.0
N07-Vincent2D,36,1e-05,7,20000,100,11,11,-1,-1,11,0,60,34,34,34,34,0.0
N07-Vincent2D,36,1e-05,8,20000,100,11,11,-1,-1,26,15,67,41,41,41,41,0.0
N07-Vincent2D,36,1e-05,9,20000,100,10,9,-1,-1,9,0,61,35,35,35,35,0.0
N07-Vincent2D,36,1e-05,10,20000,100,11,11,-1,-1,13,2,65,39,39,39,39,0.0
N07-Vincent2D,36,1e-05,11,20000,100,10,10,-1,-1,10,0,63,37,37,37,37,0.0
N07-Vincent2D,36,1e-05,12,20000,100,11,11,-1,-1,23,12,57,31,31,31,31,0.0
N07-Vincent2D,36,1e-05,13,20000,100,9,9,-1,-1,19,10,64,38,38,38,38,0.0
N07-Vincent2D,36,1e-05,14,20000,100,8,8,-1,-1,15,7,63,37,37,37,37,0.0
