function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N07-Vincent2D,36,0.1,0,22000,100,36,9,-1,-1,9,0,68,42,42,42,42,0.0
N07-Vincent2D,36,0.1,1,22000,100,36,9,-1,-1,9,0,64,38,38,38,38,0.0
N07-Vincent2D,36,0.1,2,22000,100,36,8,-1,-1,8,0,63,37,37,37,37,0.0
N07-Vincent2D,36,0.1,3,22000,100,36,7,-1,-1,7,0,65,39,39,39,39,0.0
N07-Vincent2D,36,0.1,4,22000,100,36,17,-1,-1,17,0,65,39,39,39,39,0.0
N07-Vincent2D,36,0.1,5,22000,100,36,9,-1,-1,9,0,67,41,41,41,41,0.0
N07-Vincent2D,36,0.1,6,22000,100,36,10,-1,-1,10,0,68,42,42,42,42,0.0
N07-Vincent2D,36,0.1,7,22000,100,36,7,-1,-1,7,0,63,37,37,37,37,0.0
N07-Vincent2D,36,0.1,8,22000,100,36,8,-1,-1,28,20,72,46,46,46,46,0.0
N07-Vincent2D,36,0.1,9,22000,100,36,7,-1,-1,7,0,62,36,36,36,36,0.0
N07-Vincent2D,36,0.1,10,22000,100,36,13,-1,-1,15,2,69,43,43,43,43,0.0
N07-Vincent2D,36,0.1,11,22000,100,36,12,-1,-1,27,15,65,39,39,39,39,0.0
N07-Vincent2D,36,0.1,12,22000,100,36,11,-1,-1,11,0,59,33,33,33,33,0.0
N07-Vincent2D,36,0.1,13,22000,100,36,10,-1,-1,28,18,68,42,42,42,42,0.0
N07-Vincent2D,36,0.1,14,22000,100,36,6,-1,-1,6,0,64,38,38,38,38,0.0
N07-Vincent2D,36,0.1,15,22000,100,36,7,-1,-1,7,0,65,39,39,39,39,0.0
N07-Vincent2D,36,0.1,16,22000,100,36,10,-1,-1,19,9,66,40,40,40,40,0.0
N07-Vincent2D,36,0.1,17,22000,100,36,14,-1,-1,23,9,64,38,38,38,38,0.0
N07-Vincent2D,36,0.1,18,22000,100,36,8,-1,-1,8,0,62,36,36,36,36,0.0
