function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N09-Vincent3D,216,0.001,23,43500,432,24,23,-1,-1,36,13,95,69,69,69,67,0.0
N09-Vincent3D,216,0.001,24,43500,432,25,25,-1,-1,25,0,96,70,70,70,69,0.0
N09-Vincent3D,216,0.001,25,43500,432,27,26,-1,-1,26,0,95,69,69,69,69,0.0
N09-Vincent3D,216,0.001,26,43500,432,19,19,-1,-1,19,0,96,70,70,70,68,1.1102230246251565e-16
N09-Vincent3D,216,0.001,27,43500,432,26,25,-1,-1,25,0,98,72,72,72,71,0.0
N09-Vincent3D,216,0.001,28,43500,432,25,24,-1,-1,25,1,94,68,68,68,67,0.0
N09-Vincent3D,216,0.001,29,43500,432,29,28,-1,-1,42,14,95,69,69,69,69,3.3306690738754696e-16
N09-Vincent3D,216,1e-05,0,43500,432,25,24,-1,-1,42,18,94,68,68,68,67,0.0
N09-Vincent3D,216,1e-05,1,43500,432,28,28,-1,-1,45,17,97,71,71,71,68,0.0
N09-Vincent3D,216,1e-05,2,43500,432,24,24,-1,-1,27,3,91,65,65,65,57,0.0
N09-Vincent3D,216,1e-05,3,43500,432,24,24,-1,-1,26,2,95,69,69,69,65,0.0
N09-Vincent3D,216,1e-05,4,43500,432,22,22,-1,-1,24,2,95,69,69,69,63,0.0
N09-Vincent3D,216,1e-05,5,43500,432,20,20,-1,-1,41,21,101,75,75,75,72,0.0
N09-Vincent3D,216,1e-05,6,43500,432,19,19,-1,-1,20,1,92,66,66,66,64,0.0
N09-Vincent3D,216,1e-05,7,43500,432,24,24,-1,-1,25,1,96,70,69,70,63,0.0
N09-Vincent3D,216,1e-05,8,43500,432,25,25,-1,-1,26,1,92,66,66,66,62,0.0
N09-Vincent3D,216,1e-05,9,43500,432,24,24,-1,-1,45,21,97,71,71,71,64,0.0
N09-Vincent3D,216,1e-05,10,43500,432,26,26,-1,-1,48,22,94,68,68,68,63,0.0
N09-Vincent3D,216,1e-05,11,43500,432,24,24,-1,-1,26,2,97,71,71,71,69,0.0
N09-Vincent3D,216,1e-05,12,43500,432,23,23,-1,-1,28,5,88,62,62,62,56,0.0
N09-Vincent3D,216,1e-05,13,43500,432,25,25,-1,-1,45,20,96,70,70,70,66,0.0
N09-Vincent3D,216,1e-05,14,43500,432,22,22,-1,-1,23,1,96,70,70,70,66,0.0
N09-Vincent3D,216,1e-05,15,43500,432,23,23,-1,-1,40,17,97,71,71,71,65,0.0
N09-Vincent3D,216,1e-05,16,43500,432,27,27,-1,-1,27,0,95,69,69,69,64,0.0
N09-Vincent3D,216,1e-05,17,43500,432,24,24,-1,-1,26,2,95,69,69,69,65,0.0
N09-Vincent3D,216,1e-05,18,43500,432,28,28,-1,-1,49,21,95,69,69,69,63,0.0
