function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,15,15,-1,-1,70,55,99,73,71,73,15,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,40000,162,22,22,-1,-1,69,47,98,72,72,72,24,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,40000,162,15,15,-1,-1,72,57,98,72,72,72,15,-8.185452315956354e-12
N08-Shubert3D,81,0.1,3,40000,162,18,18,-1,-1,71,53,100,74,73,74,21,-8.185452315956354e-12
N08-Shubert3D,81,0.1,4,40000,162,9,9,-1,-1,67,58,95,69,69,69,11,-8.185452315956354e-12
N08-Shubert3D,81,0.1,5,40000,162,16,16,-1,-1,70,54,98,72,72,72,17,-8.640199666842818e-12
N08-Shubert3D,81,0.1,6,40000,162,12,12,-1,-1,71,59,97,71,71,71,12,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,7,40000,162,13,13,-1,-1,74,61,101,75,73,75,12,-9.094947017729282e-12
N08-Shubert3D,81,0.1,8,40000,162,10,10,-1,-1,67,57,98,72,70,72,10,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,9,40000,162,12,12,-1,-1,70,58,98,72,72,72,13,2.091837814077735e-11
N08-Shubert3D,81,0.1,10,40000,162,15,15,-1,-1,73,58,98,72,72,72,16,-3.183231456205249e-12
N08-Shubert3D,81,0.1,11,40000,162,11,11,-1,-1,71,60,98,72,72,72,12,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,12,40000,162,12,12,-1,-1,69,57,98,72,70,72,12,2.2737367544323206e-12
N08-Shubert3D,81,0.1,13,40000,162,10,10,-1,-1,75,65,100,74,73,74,10,-6.366462912410498e-12
N08-Shubert3D,81,0.1,14,40000,162,16,16,-1,-1,64,48,97,71,69,71,17,-8.185452315956354e-12
N08-Shubert3D,81,0.001,0,40000,162,6,6,-1,-1,70,64,99,73,71,73,6,-7.73070496506989e-12
N08-Shubert3D,81,0.001,1,40000,162,12,12,-1,-1,69,57,98,72,72,72,12,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,2,40000,162,8,8,-1,-1,72,64,98,72,72,72,8,-8.185452315956354e-12
N08-Shubert3D,81,0.001,3,40000,162,9,9,-1,-1,71,62,100,74,73,74,10,-8.185452315956354e-12
N08-Shubert3D,81,0.001,4,40000,162,4,4,-1,-1,67,63,95,69,69,69,4,-8.185452315956354e-12
N08-Shubert3D,81,0.001,5,40000,162,9,9,-1,-1,70,61,98,72,72,72,10,-8.640199666842818e-12
N08-Shubert3D,81,0.001,6,40000,162,4,4,-1,-1,71,67,97,71,71,71,4,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,7,40000,162,7,7,-1,-1,74,67,101,75,73,75,7,-9.094947017729282e-12
N08-Shubert3D,81,0.001,8,40000,162,4,4,-1,-1,67,63,98,72,70,72,4,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,9,40000,162,6,6,-1,-1,70,64,98,72,72,72,6,2.091837814077735e-11
N08-Shubert3D,81,0.001,10,40000,162,10,10,-1,-1,73,63,98,72,72,72,10,-3.183231456205249e-12
N08-Shubert3D,81,0.001,11,40000,162,5,5,-1,-1,71,66,98,72,72,72,5,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,12,40000,162,4,4,-1,-1,69,65,98,72,70,72,4,2.2737367544323206e-12
N08-Shubert3D,81,0.001,13,40000,162,4,4,-1,-1,75,71,100,74,73,74,4,-6.366462912410498e-12
N08-Shubert3D,81,0.001,14,40000,162,5,5,-1,-1,64,59,97,71,69,71,6,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,0,40000,162,1,1,-1,-1,70,69,99,73,71,73,1,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,1,40000,162,5,5,-1,-1,69,64,98,72,72,72,5,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,2,40000,162,2,2,-1,-1,72,70,98,72,72,72,2,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,3,40000,162,1,1,-1,-1,71,70,100,74,73,74,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,4,40000,162,1,1,-1,-1,67,66,95,69,69,69,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,5,40000,162,1,1,-1,-1,70,69,98,72,72,72,1,-8.640199666842818e-12
N08-Shubert3D,81,1e-05,6,40000,162,2,2,-1,-1,71,69,97,71,71,71,2,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,7,40000,162,3,3,-1,-1,74,71,101,75,73,75,3,-9.094947017729282e-12
N08-Shubert3D,81,1e-05,8,40000,162,1,1,-1,-1,67,66,98,72,70,72,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,9,40000,162,2,2,-1,-1,70,68,98,72,72,72,2,2.091837814077735e-11
N08-Shubert3D,81,1e-05,10,40000,162,3,3,-1,-1,73,70,98,72,72,72,3,-3.183231456205249e-12
N08-Shubert3D,81,1e-05,11,40000,162,2,2,-1,-1,71,69,98,72,72,72,2,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,12,40000,162,1,1,-1,-1,69,68,98,72,70,72,1,2.2737367544323206e-12
N08-Shubert3D,81,1e-05,13,40000,162,1,1,-1,-1,75,74,100,74,73,74,1,-6.366462912410498e-12
N08-Shubert3D,81,1e-05,14,40000,162,1,1,-1,-1,64,63,97,71,69,71,1,-8.185452315956354e-12
