function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,20000,100,13,13,-1,-1,25,12,65,39,39,39,34,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,20000,100,15,15,-1,-1,31,16,64,38,38,38,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,20000,100,15,15,-1,-1,29,14,67,41,41,41,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,20000,100,17,15,-1,-1,22,7,65,39,39,39,33,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,20000,100,15,15,-1,-1,26,11,66,40,40,40,29,1.4210854715202004e-13
N06-Shubert2D,18,0.1,5,20000,100,14,14,-1,-1,32,18,66,40,40,40,24,8.526512829121202e-14
N06-Shubert2D,18,0.1,6,20000,100,18,18,-1,-1,23,5,68,42,42,42,36,1.1368683772161603e-13
N06-Shubert2D,18,0.1,7,20000,100,15,15,-1,-1,20,5,62,36,36,36,29,1.1368683772161603e-13
N06-Shubert2D,18,0.1,8,20000,100,13,13,-1,-1,19,6,64,38,38,38,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,9,20000,100,14,14,-1,-1,32,18,66,40,40,40,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,10,20000,100,14,14,-1,-1,26,12,65,39,39,39,23,8.526512829121202e-14
N06-Shubert2D,18,0.1,11,20000,100,13,13,-1,-1,20,7,65,39,39,39,29,8.526512829121202e-14
N06-Shubert2D,18,0.1,12,20000,100,16,16,-1,-1,30,14,66,40,40,40,33,1.4210854715202004e-13
N06-Shubert2D,18,0.1,13,20000,100,15,15,-1,-1,17,2,66,40,40,40,38,8.526512829121202e-14
N06-Shubert2D,18,0.1,14,20000,100,14,14,-1,-1,25,11,62,36,36,36,26,1.4210854715202004e-13
N06-Shubert2D,18,0.1,15,20000,100,15,14,-1,-1,18,4,62,36,36,36,32,8.526512829121202e-14
N06-Shubert2D,18,0.1,16,20000,100,16,15,-1,-1,23,8,64,38,38,38,31,1.4210854715202004e-13
N06-Shubert2D,18,0.1,17,20000,100,15,14,-1,-1,20,6,64,38,38,38,26,1.1368683772161603e-13
N06-Shubert2D,18,0.1,18,20000,100,14,14,-1,-1,21,7,64,38,38,38,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,19,20000,100,16,16,-1,-1,22,6,63,37,37,37,28,5.684341886080802e-14
N06-Shubert2D,18,0.001,0,20000,100,13,13,-1,-1,25,12,65,39,39,39,34,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,20000,100,15,15,-1,-1,31,16,64,38,38,38,28,8.526512829121202e-14
N06-Shubert2D,18,0.001,2,20000,100,15,15,-1,-1,29,14,67,41,41,41,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,3,20000,100,17,15,-1,-1,22,7,65,39,39,39,33,1.4210854715202004e-13
N06-Shubert2D,18,0.001,4,20000,100,15,15,-1,-1,26,11,66,40,40,40,29,1.4210854715202004e-13
N06-Shubert2D,18,0.001,5,20000,100,14,14,-1,-1,32,18,66,40,40,40,24,8.526512829121202e-14
N06-Shubert2D,18,0.001,6,20000,100,17,17,-1,-1,23,6,68,42,42,42,36,1.1368683772161603e-13
N06-Shubert2D,18,0.001,7,20000,100,15,15,-1,-1,20,5,62,36,36,36,29,1.1368683772161603e-13
N06-Shubert2D,18,0.001,8,20000,100,13,13,-1,-1,19,6,64,38,38,38,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,9,20000,100,14,14,-1,-1,32,18,66,40,40,40,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,10,20000,100,14,14,-1,-1,26,12,65,39,39,39,23,8.526512829121202e-14
N06-Shubert2D,18,0.001,11,20000,100,13,13,-1,-1,20,7,65,39,39,39,29,8.526512829121202e-14
N06-Shubert2D,18,0.001,12,20000,100,16,16,-1,-1,30,14,66,40,40,40,33,1.4210854715202004e-13
