function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,20000,100,13,13,-1,-1,14,1,59,33,33,33,30,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,20000,100,16,16,-1,-1,39,23,62,36,36,36,30,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,20000,100,15,14,-1,-1,19,5,59,33,33,33,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,20000,100,14,14,-1,-1,26,12,60,34,34,34,31,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,20000,100,14,13,-1,-1,18,5,60,34,34,34,29,1.4210854715202004e-13
N06-Shubert2D,18,0.1,5,20000,100,14,13,-1,-1,29,16,63,37,37,37,31,8.526512829121202e-14
N06-Shubert2D,18,0.1,6,20000,100,12,12,-1,-1,22,10,59,33,33,33,32,1.1368683772161603e-13
N06-Shubert2D,18,0.1,7,20000,100,12,12,-1,-1,14,2,60,34,34,34,30,1.1368683772161603e-13
N06-Shubert2D,18,0.1,8,20000,100,17,17,-1,-1,37,20,61,35,35,35,33,8.526512829121202e-14
N06-Shubert2D,18,0.1,9,20000,100,14,14,-1,-1,16,2,61,35,35,35,34,8.526512829121202e-14
N06-Shubert2D,18,0.1,10,20000,100,16,16,-1,-1,18,2,63,37,37,37,35,8.526512829121202e-14
N06-Shubert2D,18,0.1,11,20000,100,17,16,-1,-1,20,4,63,37,37,37,34,8.526512829121202e-14
N06-Shubert2D,18,0.1,12,20000,100,14,14,-1,-1,30,16,60,34,34,34,30,1.4210854715202004e-13
N06-Shubert2D,18,0.1,13,20000,100,16,16,-1,-1,29,13,64,38,38,38,35,8.526512829121202e-14
N06-Shubert2D,18,0.1,14,20000,100,16,16,-1,-1,22,6,61,35,35,35,31,1.4210854715202004e-13
N06-Shubert2D,18,0.1,15,20000,100,16,16,-1,-1,22,6,61,35,35,35,32,8.526512829121202e-14
N06-Shubert2D,18,0.1,16,20000,100,16,14,-1,-1,15,1,58,32,32,32,31,1.4210854715202004e-13
N06-Shubert2D,18,0.1,17,20000,100,15,14,-1,-1,17,3,57,31,31,31,28,1.1368683772161603e-13
N06-Shubert2D,18,0.1,18,20000,100,16,16,-1,-1,18,2,59,33,33,33,31,8.526512829121202e-14
N06-Shubert2D,18,0.1,19,20000,100,15,15,-1,-1,16,1,60,34,34,34,33,5.684341886080802e-14
N06-Shubert2D,18,0.001,0,20000,100,13,13,-1,-1,14,1,59,33,33,33,30,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,20000,100,16,16,-1,-1,39,23,62,36,36,36,29,8.526512829121202e-14
