function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,15,15,-1,-1,71,56,99,73,71,73,15,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,40000,162,12,12,-1,-1,80,68,99,73,73,73,12,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,40000,162,15,15,-1,-1,67,52,98,72,72,72,17,-8.185452315956354e-12
N08-Shubert3D,81,0.1,3,40000,162,20,20,-1,-1,73,53,101,75,74,75,22,-8.185452315956354e-12
N08-Shubert3D,81,0.1,4,40000,162,19,19,-1,-1,63,44,96,70,70,70,23,-8.185452315956354e-12
N08-Shubert3D,81,0.1,5,40000,162,17,17,-1,-1,69,52,98,72,72,72,20,-8.640199666842818e-12
N08-Shubert3D,81,0.1,6,40000,162,17,17,-1,-1,70,53,97,71,71,71,17,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,7,40000,162,12,12,-1,-1,74,62,101,75,73,75,12,-9.094947017729282e-12
N08-Shubert3D,81,0.1,8,40000,162,14,14,-1,-1,66,52,99,73,71,73,17,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,9,40000,162,12,12,-1,-1,86,74,99,73,73,73,12,2.091837814077735e-11
N08-Shubert3D,81,0.1,10,40000,162,18,18,-1,-1,86,68,99,73,73,73,19,-3.183231456205249e-12
N08-Shubert3D,81,0.1,11,40000,162,18,18,-1,-1,70,52,99,73,73,73,19,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,12,40000,162,14,14,-1,-1,71,57,99,73,71,73,14,2.2737367544323206e-12
N08-Shubert3D,81,0.1,13,40000,162,14,14,-1,-1,72,58,100,74,73,74,13,-6.366462912410498e-12
N08-Shubert3D,81,0.1,14,40000,162,13,13,-1,-1,68,55,97,71,69,71,13,-8.185452315956354e-12
N08-Shubert3D,81,0.1,15,40000,162,18,18,-1,-1,67,49,98,72,70,72,18,4.547473508864641e-13
N08-Shubert3D,81,0.1,16,40000,162,21,21,-1,-1,67,46,99,73,73,73,22,-6.366462912410498e-12
N08-Shubert3D,81,0.1,17,40000,162,12,12,-1,-1,70,58,99,73,71,73,12,-7.73070496506989e-12
N08-Shubert3D,81,0.1,18,40000,162,12,12,-1,-1,81,69,100,74,72,74,13,-5.002220859751105e-12
N08-Shubert3D,81,0.1,19,40000,162,19,19,-1,-1,70,51,98,72,72,72,19,-8.640199666842818e-12
N08-Shubert3D,81,0.001,0,40000,162,4,4,-1,-1,71,67,99,73,71,73,4,-7.73070496506989e-12
N08-Shubert3D,81,0.001,1,40000,162,8,8,-1,-1,80,72,99,73,73,73,8,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,2,40000,162,6,6,-1,-1,67,61,98,72,72,72,7,-8.185452315956354e-12
N08-Shubert3D,81,0.001,3,40000,162,13,13,-1,-1,73,60,101,75,74,75,13,-8.185452315956354e-12
N08-Shubert3D,81,0.001,4,40000,162,11,11,-1,-1,63,52,96,70,70,70,11,-8.185452315956354e-12
