function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,20000,100,15,15,15,100,32,17,53,27,27,27,25,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,20000,100,12,12,12,100,33,21,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,20000,100,17,17,17,100,31,14,55,29,29,29,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,20000,100,16,13,16,100,19,6,53,27,27,27,27,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,20000,100,14,14,14,100,17,3,55,29,29,29,27,1.4210854715202004e-13
N06-Shubert2D,18,0.1,5,20000,100,15,15,15,100,36,21,55,29,29,29,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,6,20000,100,13,12,13,100,13,1,53,27,27,27,25,1.1368683772161603e-13
N06-Shubert2D,18,0.1,7,20000,100,15,14,15,100,15,1,52,26,26,26,26,1.1368683772161603e-13
N06-Shubert2D,18,0.1,8,20000,100,14,14,14,100,14,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,9,20000,100,16,15,16,100,15,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,10,20000,100,17,17,17,100,18,1,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.1,11,20000,100,17,16,17,100,16,0,54,28,28,28,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,12,20000,100,12,12,12,100,29,17,54,28,28,28,27,1.4210854715202004e-13
N06-Shubert2D,18,0.1,13,20000,100,15,15,15,100,29,14,54,28,28,28,28,8.526512829121202e-14
N06-Shubert2D,18,0.1,14,20000,100,15,15,15,100,15,0,53,27,27,27,27,1.4210854715202004e-13
N06-Shubert2D,18,0.001,0,20000,100,15,15,15,100,32,17,53,27,27,27,25,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,20000,100,12,12,12,100,33,21,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,2,20000,100,17,17,17,100,31,14,55,29,29,29,28,8.526512829121202e-14
N06-Shubert2D,18,0.001,3,20000,100,14,13,14,100,19,6,53,27,27,27,27,1.4210854715202004e-13
N06-Shubert2D,18,0.001,4,20000,100,14,14,14,100,17,3,55,29,29,29,27,1.4210854715202004e-13
N06-Shubert2D,18,0.001,5,20000,100,15,15,15,100,36,21,55,29,29,29,28,8.526512829121202e-14
N06-Shubert2D,18,0.001,6,20000,100,12,12,12,100,13,1,53,27,27,27,25,1.1368683772161603e-13
N06-Shubert2D,18,0.001,7,20000,100,13,13,13,100,15,2,52,26,26,26,25,1.1368683772161603e-13
N06-Shubert2D,18,0.001,8,20000,100,14,14,14,100,14,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,9,20000,100,15,15,15,100,15,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,0.001,10,20000,100,17,17,17,100,18,1,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,0.001,11,20000,100,16,16,16,100,16,0,54,28,28,28,28,8.526512829121202e-14
N06-Shubert2D,18,0.001,12,20000,100,12,12,12,100,29,17,54,28,28,28,27,1.4210854715202004e-13
N06-Shubert2D,18,0.001,13,20000,100,15,15,15,100,29,14,54,28,28,28,28,8.526512829121202e-14
N06-Shubert2D,18,0.001,14,20000,100,15,15,15,100,15,0,53,27,27,27,27,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,0,20000,100,11,11,11,100,32,21,53,27,27,27,17,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,1,20000,100,12,12,12,100,33,21,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,2,20000,100,12,12,12,100,31,19,55,29,29,29,16,8.526512829121202e-14
N06-Shubert2D,18,1e-05,3,20000,100,9,9,9,100,19,10,53,27,27,27,18,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,4,20000,100,10,10,10,100,17,7,55,29,29,29,18,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,5,20000,100,13,13,13,100,36,23,55,29,29,29,17,8.526512829121202e-14
N06-Shubert2D,18,1e-05,6,20000,100,8,8,8,100,13,5,53,27,27,27,18,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,7,20000,100,12,12,12,100,15,3,52,26,26,26,17,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,8,20000,100,14,14,14,100,14,0,53,27,27,27,25,8.526512829121202e-14
N06-Shubert2D,18,1e-05,9,20000,100,12,12,12,100,15,3,53,27,27,27,20,8.526512829121202e-14
N06-Shubert2D,18,1e-05,10,20000,100,17,17,17,100,18,1,53,27,27,27,26,8.526512829121202e-14
N06-Shubert2D,18,1e-05,11,20000,100,15,15,15,100,16,1,54,28,28,28,20,8.526512829121202e-14
N06-Shubert2D,18,1e-05,12,20000,100,10,10,10,100,29,19,54,28,28,28,19,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,13,20000,100,12,12,12,100,29,17,54,28,28,28,19,8.526512829121202e-14
N06-Shubert2D,18,1e-05,14,20000,100,14,14,14,100,15,1,53,27,27,27,20,1.4210854715202004e-13
