function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N09-Vincent3D,216,0.1,0,40000,432,216,40,-1,-1,43,3,102,76,76,76,76,0.0
N09-Vincent3D,216,0.1,1,40000,432,216,36,-1,-1,52,16,101,75,75,75,75,0.0
N09-Vincent3D,216,0.1,2,40000,432,216,38,-1,-1,39,1,101,75,75,75,74,0.0
N09-Vincent3D,216,0.1,3,40000,432,216,42,-1,-1,47,5,102,76,76,76,76,0.0
N09-Vincent3D,216,0.1,4,40000,432,216,39,-1,-1,39,0,100,74,74,74,74,0.0
N09-Vincent3D,216,0.1,5,40000,432,216,35,-1,-1,56,21,103,77,77,77,75,0.0
N09-Vincent3D,216,0.1,6,40000,432,216,34,-1,-1,34,0,101,75,75,75,75,0.0
N09-Vincent3D,216,0.1,7,40000,432,216,35,-1,-1,37,2,101,75,74,75,74,0.0
N09-Vincent3D,216,0.1,8,40000,432,216,39,-1,-1,43,4,102,76,76,76,76,0.0
N09-Vincent3D,216,0.1,9,40000,432,216,45,-1,-1,45,0,101,75,75,75,75,0.0
N09-Vincent3D,216,0.1,10,40000,432,216,37,-1,-1,38,1,100,74,74,74,73,0.0
N09-Vincent3D,216,0.1,11,40000,432,216,42,-1,-1,42,0,101,75,75,75,75,0.0
N09-Vincent3D,216,0.1,12,40000,432,216,50,-1,-1,51,1,101,75,75,75,74,0.0
N09-Vincent3D,216,0.1,13,40000,432,216,38,-1,-1,42,4,100,74,74,74,74,0.0
N09-Vincent3D,216,0.1,14,40000,432,216,34,-1,-1,35,1,99,73,73,73,72,0.0
N09-Vincent3D,216,0.001,0,40000,432,37,34,-1,-1,43,9,102,76,76,76,68,0.0
N09-Vincent3D,216,0.001,1,40000,432,25,25,-1,-1,52,27,101,75,75,75,49,0.0
N09-Vincent3D,216,0.001,2,40000,432,27,27,-1,-1,39,12,101,75,75,75,56,0.0
N09-Vincent3D,216,0.001,3,40000,432,32,32,-1,-1,47,15,102,76,76,76,59,0.0
N09-Vincent3D,216,0.001,4,40000,432,29,29,-1,-1,39,10,100,74,74,74,54,0.0
N09-Vincent3D,216,0.001,5,40000,432,29,29,-1,-1,56,27,103,77,77,77,59,0.0
N09-Vincent3D,216,0.001,6,40000,432,26,25,-1,-1,34,9,101,75,75,75,60,0.0
N09-Vincent3D,216,0.001,7,40000,432,24,24,-1,-1,37,13,101,75,74,75,54,0.0
N09-Vincent3D,216,0.001,8,40000,432,30,29,-1,-1,43,14,102,76,76,76,62,0.0
N09-Vincent3D,216,0.001,9,40000,432,24,24,-1,-1,45,21,101,75,75,75,44,0.0
N09-Vincent3D,216,0.001,10,40000,432,28,28,-1,-1,38,10,100,74,74,74,58,0.0
N09-Vincent3D,216,0.001,11,40000,432,32,32,-1,-1,42,10,101,75,75,75,61,0.0
N09-Vincent3D,216,0.001,12,40000,432,31,30,-1,-1,51,21,101,75,75,75,42,0.0
N09-Vincent3D,216,0.001,13,40000,432,30,30,-1,-1,42,12,100,74,74,74,57,0.0
N09-Vincent3D,216,0.001,14,40000,432,22,22,-1,-1,35,13,99,73,73,73,47,0.0
N09-Vincent3D,216,1e-05,0,40000,432,31,30,-1,-1,43,13,102,76,76,76,56,0.0
N09-Vincent3D,216,1e-05,1,40000,432,20,20,-1,-1,52,32,101,75,75,75,38,0.0
N09-Vincent3D,216,1e-05,2,40000,432,25,25,-1,-1,39,14,101,75,75,75,45,0.0
N09-Vincent3D,216,1e-05,3,40000,432,29,29,-1,-1,47,18,102,76,76,76,50,0.0
N09-Vincent3D,216,1e-05,4,40000,432,24,24,-1,-1,39,15,100,74,74,74,46,0.0
N09-Vincent3D,216,1e-05,5,40000,432,26,26,-1,-1,56,30,103,77,77,77,52,0.0
N09-Vincent3D,216,1e-05,6,40000,432,24,24,-1,-1,34,10,101,75,75,75,51,0.0
N09-Vincent3D,216,1e-05,7,40000,432,23,23,-1,-1,37,14,101,75,74,75,50,0.0
N09-Vincent3D,216,1e-05,8,40000,432,27,27,-1,-1,43,16,102,76,76,76,55,0.0
N09-Vincent3D,216,1e-05,9,40000,432,20,20,-1,-1,45,25,101,75,75,75,30,0.0
N09-Vincent3D,216,1e-05,10,40000,432,25,25,-1,-1,38,13,100,74,74,74,50,0.0
N09-Vincent3D,216,1e-05,11,40000,432,32,32,-1,-1,42,10,101,75,75,75,53,0.0
N09-Vincent3D,216,1e-05,12,40000,432,23,23,-1,-1,51,28,101,75,75,75,31,0.0
N09-Vincent3D,216,1e-05,13,40000,432,27,27,-1,-1,42,15,100,74,74,74,45,0.0
N09-Vincent3D,216,1e-05,14,40000,432,20,20,-1,-1,35,15,99,73,73,73,36,0.0
