function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,23,23,23,162,53,30,87,61,59,61,26,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,40000,162,26,26,26,162,67,41,89,63,63,63,30,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,40000,162,29,29,29,162,58,29,86,60,60,60,32,-8.185452315956354e-12
N08-Shubert3D,81,0.1,3,40000,162,31,31,31,162,50,19,87,61,60,61,40,-8.185452315956354e-12
N08-Shubert3D,81,0.1,4,40000,162,28,28,28,162,78,50,87,61,61,61,29,-8.185452315956354e-12
N08-Shubert3D,81,0.001,0,40000,162,9,9,9,162,53,44,87,61,59,61,10,-7.73070496506989e-12
N08-Shubert3D,81,0.001,1,40000,162,11,11,11,162,67,56,89,63,63,63,11,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,2,40000,162,11,11,11,162,58,47,86,60,60,60,12,-8.185452315956354e-12
N08-Shubert3D,81,0.001,3,40000,162,11,11,11,162,50,39,87,61,60,61,13,-8.185452315956354e-12
N08-Shubert3D,81,0.001,4,40000,162,14,14,14,162,78,64,87,61,61,61,14,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,0,40000,162,1,1,1,162,53,52,87,61,59,61,1,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,1,40000,162,1,1,1,162,67,66,89,63,63,63,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,2,40000,162,1,1,1,162,58,57,86,60,60,60,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,3,40000,162,1,1,1,162,50,49,87,61,60,61,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,4,40000,162,1,1,1,162,78,77,87,61,61,61,1,-8.185452315956354e-12
