function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,26,26,26,162,60,34,82,56,54,56,36,-7.73070496506989e-12
N08-Shubert3D,81,0.001,0,40000,162,4,4,4,162,60,56,82,56,54,56,5,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,0,40000,162,1,1,1,162,60,59,82,56,54,56,1,-7.73070496506989e-12
