function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,29,29,-1,-1,50,21,81,55,53,55,33,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,40000,162,28,28,-1,-1,61,33,79,53,53,53,33,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,40000,162,29,29,-1,-1,46,17,80,54,54,54,36,-8.185452315956354e-12
N08-Shubert3D,81,0.1,3,40000,162,30,30,-1,-1,63,33,80,54,53,54,38,-8.185452315956354e-12
N08-Shubert3D,81,0.1,4,40000,162,25,25,-1,-1,45,20,78,52,52,52,31,-8.185452315956354e-12
N08-Shubert3D,81,0.1,5,40000,162,29,29,-1,-1,51,22,79,53,53,53,32,-8.640199666842818e-12
N08-Shubert3D,81,0.1,6,40000,162,24,24,-1,-1,42,18,79,53,53,53,34,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,7,40000,162,27,27,-1,-1,45,18,81,55,53,55,35,-9.094947017729282e-12
N08-Shubert3D,81,0.1,8,40000,162,22,22,-1,-1,59,37,81,55,53,55,32,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,9,40000,162,29,29,-1,-1,47,18,80,54,54,54,35,2.091837814077735e-11
N08-Shubert3D,81,0.1,10,40000,162,30,30,-1,-1,65,35,79,53,53,53,34,-3.183231456205249e-12
N08-Shubert3D,81,0.1,11,40000,162,24,24,-1,-1,66,42,80,54,54,54,29,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,12,40000,162,30,30,-1,-1,45,15,81,55,53,55,40,2.2737367544323206e-12
N08-Shubert3D,81,0.1,13,40000,162,29,29,-1,-1,48,19,80,54,53,54,33,-6.366462912410498e-12
N08-Shubert3D,81,0.1,14,40000,162,24,24,-1,-1,55,31,79,53,51,53,29,-8.185452315956354e-12
N08-Shubert3D,81,0.1,15,40000,162,31,31,-1,-1,44,13,81,55,53,55,41,4.547473508864641e-13
N08-Shubert3D,81,0.1,16,40000,162,26,26,-1,-1,57,31,80,54,54,54,36,-6.366462912410498e-12
N08-Shubert3D,81,0.1,17,40000,162,23,23,-1,-1,45,22,80,54,52,54,30,-7.73070496506989e-12
N08-Shubert3D,81,0.1,18,40000,162,25,25,-1,-1,47,22,80,54,52,54,31,-5.002220859751105e-12
N08-Shubert3D,81,0.1,19,40000,162,29,29,-1,-1,46,17,79,53,53,53,37,-8.640199666842818e-12
N08-Shubert3D,81,0.001,0,40000,162,7,7,-1,-1,50,43,81,55,53,55,8,-7.73070496506989e-12
N08-Shubert3D,81,0.001,1,40000,162,7,7,-1,-1,61,54,79,53,53,53,7,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,2,40000,162,12,12,-1,-1,46,34,80,54,54,54,13,-8.185452315956354e-12
N08-Shubert3D,81,0.001,3,40000,162,16,16,-1,-1,63,47,80,54,53,54,16,-8.185452315956354e-12
N08-Shubert3D,81,0.001,4,40000,162,8,8,-1,-1,45,37,78,52,52,52,8,-8.185452315956354e-12
N08-Shubert3D,81,0.001,5,40000,162,7,7,-1,-1,51,44,79,53,53,53,8,-8.640199666842818e-12
N08-Shubert3D,81,0.001,6,40000,162,8,8,-1,-1,42,34,79,53,53,53,9,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,7,40000,162,7,7,-1,-1,45,38,81,55,53,55,7,-9.094947017729282e-12
N08-Shubert3D,81,0.001,8,40000,162,12,12,-1,-1,59,47,81,55,53,55,13,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,9,40000,162,11,11,-1,-1,47,36,80,54,54,54,11,2.091837814077735e-11
N08-Shubert3D,81,0.001,10,40000,162,9,9,-1,-1,65,56,79,53,53,53,9,-3.183231456205249e-12
N08-Shubert3D,81,0.001,11,40000,162,13,13,-1,-1,66,53,80,54,54,54,13,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,12,40000,162,10,10,-1,-1,45,35,81,55,53,55,10,2.2737367544323206e-12
N08-Shubert3D,81,0.001,13,40000,162,7,7,-1,-1,48,41,80,54,53,54,7,-6.366462912410498e-12
N08-Shubert3D,81,0.001,14,40000,162,7,7,-1,-1,55,48,79,53,51,53,7,-8.185452315956354e-12
N08-Shubert3D,81,0.001,15,40000,162,10,10,-1,-1,44,34,81,55,53,55,11,4.547473508864641e-13
N08-Shubert3D,81,0.001,16,40000,162,10,10,-1,-1,57,47,80,54,54,54,11,-6.366462912410498e-12
N08-Shubert3D,81,0.001,17,40000,162,7,7,-1,-1,45,38,80,54,52,54,7,-7.73070496506989e-12
N08-Shubert3D,81,0.001,18,40000,162,8,8,-1,-1,47,39,80,54,52,54,8,-5.002220859751105e-12
N08-Shubert3D,81,0.001,19,40000,162,8,8,-1,-1,46,38,79,53,53,53,9,-8.640199666842818e-12
N08-Shubert3D,81,1e-05,0,40000,162,1,1,-1,-1,50,49,81,55,53,55,1,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,1,40000,162,1,1,-1,-1,61,60,79,53,53,53,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,2,40000,162,1,1,-1,-1,46,45,80,54,54,54,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,3,40000,162,1,1,-1,-1,63,62,80,54,53,54,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,4,40000,162,1,1,-1,-1,45,44,78,52,52,52,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,5,40000,162,1,1,-1,-1,51,50,79,53,53,53,1,-8.640199666842818e-12
N08-Shubert3D,81,1e-05,6,40000,162,1,1,-1,-1,42,41,79,53,53,53,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,7,40000,162,1,1,-1,-1,45,44,81,55,53,55,1,-9.094947017729282e-12
N08-Shubert3D,81,1e-05,8,40000,162,1,1,-1,-1,59,58,81,55,53,55,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,9,40000,162,1,1,-1,-1,47,46,80,54,54,54,1,2.091837814077735e-11
N08-Shubert3D,81,1e-05,10,40000,162,1,1,-1,-1,65,64,79,53,53,53,1,-3.183231456205249e-12
N08-Shubert3D,81,1e-05,11,40000,162,1,1,-1,-1,66,65,80,54,54,54,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,12,40000,162,1,1,-1,-1,45,44,81,55,53,55,1,2.2737367544323206e-12
N08-Shubert3D,81,1e-05,13,40000,162,1,1,-1,-1,48,47,80,54,53,54,1,-6.366462912410498e-12
N08-Shubert3D,81,1e-05,14,40000,162,1,1,-1,-1,55,54,79,53,51,53,1,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,15,40000,162,1,1,-1,-1,44,43,81,55,53,55,1,4.547473508864641e-13
N08-Shubert3D,81,1e-05,16,40000,162,1,1,-1,-1,57,56,80,54,54,54,1,-6.366462912410498e-12
N08-Shubert3D,81,1e-05,17,40000,162,1,1,-1,-1,45,44,80,54,52,54,1,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,18,40000,162,1,1,-1,-1,47,46,80,54,52,54,1,-5.002220859751105e-12
N08-Shubert3D,81,1e-05,19,40000,162,1,1,-1,-1,46,45,79,53,53,53,1,-8.640199666842818e-12
