function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,26,26,26,162,60,34,82,56,54,56,36,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,40000,162,27,27,27,162,64,37,79,53,53,53,33,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,40000,162,28,28,28,162,66,38,80,54,54,54,32,-8.185452315956354e-12
N08-Shubert3D,81,0.001,0,40000,162,4,4,4,162,60,56,82,56,54,56,5,-7.73070496506989e-12
N08-Shubert3D,81,0.001,1,40000,162,10,10,10,162,64,54,79,53,53,53,10,-5.9117155615240335e-12
N08-Shubert3D,81,0.001,2,40000,162,13,13,13,162,66,53,80,54,54,54,14,-8.185452315956354e-12
N08-Shubert3D,81,1e-05,0,40000,162,1,1,1,162,60,59,82,56,54,56,1,-7.73070496506989e-12
N08-Shubert3D,81,1e-05,1,40000,162,1,1,1,162,64,63,79,53,53,53,1,-5.9117155615240335e-12
N08-Shubert3D,81,1e-05,2,40000,162,1,1,1,162,66,65,80,54,54,54,1,-8.185452315956354e-12
