function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,0.1,0,28000,100,16,16,16,100,30,14,69,43,43,43,43,1.4210854715202004e-13
N06-Shubert2D,18,0.1,1,28000,100,18,18,18,100,19,1,67,41,41,41,40,8.526512829121202e-14
N06-Shubert2D,18,0.1,2,28000,100,18,18,18,100,19,1,71,45,45,45,44,8.526512829121202e-14
N06-Shubert2D,18,0.1,3,28000,100,16,14,16,100,17,3,67,41,41,41,39,1.4210854715202004e-13
N06-Shubert2D,18,0.1,4,28000,100,16,16,16,100,17,1,72,46,46,46,45,1.4210854715202004e-13
N06-Shubert2D,18,0.1,5,28000,100,18,18,18,100,33,15,72,46,46,46,43,8.526512829121202e-14
N06-Shubert2D,18,0.1,6,28000,100,17,17,17,100,24,7,70,44,44,44,44,1.1368683772161603e-13
N06-Shubert2D,18,0.1,7,28000,100,17,17,17,100,32,15,67,41,41,41,40,1.1368683772161603e-13
N06-Shubert2D,18,0.1,8,28000,100,15,15,15,100,17,2,68,42,42,42,40,8.526512829121202e-14
N06-Shubert2D,18,0.1,9,28000,100,16,16,16,100,30,14,69,43,43,43,43,8.526512829121202e-14
N06-Shubert2D,18,0.1,10,28000,100,17,17,17,100,36,19,69,43,43,43,43,8.526512829121202e-14
N06-Shubert2D,18,0.1,11,28000,100,17,16,17,100,36,20,70,44,44,44,44,8.526512829121202e-14
N06-Shubert2D,18,0.1,12,28000,100,18,18,18,100,38,20,69,43,43,43,43,1.4210854715202004e-13
N06-Shubert2D,18,0.1,13,28000,100,17,16,17,100,36,20,70,44,44,44,43,8.526512829121202e-14
N06-Shubert2D,18,0.1,14,28000,100,17,17,17,100,17,0,70,44,44,44,44,1.4210854715202004e-13
N06-Shubert2D,18,0.001,0,28000,100,16,16,16,100,30,14,69,43,43,43,43,1.4210854715202004e-13
N06-Shubert2D,18,0.001,1,28000,100,18,18,18,100,19,1,67,41,41,41,40,8.526512829121202e-14
N06-Shubert2D,18,0.001,2,28000,100,17,17,17,100,19,2,71,45,45,45,44,8.526512829121202e-14
N06-Shubert2D,18,0.001,3,28000,100,14,14,14,100,17,3,67,41,41,41,39,1.4210854715202004e-13
N06-Shubert2D,18,0.001,4,28000,100,16,16,16,100,17,1,72,46,46,46,45,1.4210854715202004e-13
N06-Shubert2D,18,0.001,5,28000,100,18,18,18,100,33,15,72,46,46,46,43,8.526512829121202e-14
N06-Shubert2D,18,0.001,6,28000,100,17,17,17,100,24,7,70,44,44,44,44,1.1368683772161603e-13
N06-Shubert2D,18,0.001,7,28000,100,17,17,17,100,32,15,67,41,41,41,40,1.1368683772161603e-13
N06-Shubert2D,18,0.001,8,28000,100,14,14,14,100,17,3,68,42,42,42,40,8.526512829121202e-14
N06-Shubert2D,18,0.001,9,28000,100,16,16,16,100,30,14,69,43,43,43,43,8.526512829121202e-14
N06-Shubert2D,18,0.001,10,28000,100,17,17,17,100,36,19,69,43,43,43,43,8.526512829121202e-14
N06-Shubert2D,18,0.001,11,28000,100,16,16,16,100,36,20,70,44,44,44,44,8.526512829121202e-14
N06-Shubert2D,18,0.001,12,28000,100,18,18,18,100,38,20,69,43,43,43,43,1.4210854715202004e-13
N06-Shubert2D,18,0.001,13,28000,100,16,16,16,100,36,20,70,44,44,44,43,8.526512829121202e-14
N06-Shubert2D,18,0.001,14,28000,100,17,17,17,100,17,0,70,44,44,44,44,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,0,28000,100,4,4,4,100,30,26,69,43,43,43,6,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,1,28000,100,6,6,6,100,19,13,67,41,41,41,6,8.526512829121202e-14
N06-Shubert2D,18,1e-05,2,28000,100,2,2,2,100,19,17,71,45,45,45,2,8.526512829121202e-14
N06-Shubert2D,18,1e-05,3,28000,100,6,6,6,100,17,11,67,41,41,41,6,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,4,28000,100,3,3,3,100,17,14,72,46,46,46,4,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,5,28000,100,3,3,3,100,33,30,72,46,46,46,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,6,28000,100,2,2,2,100,24,22,70,44,44,44,3,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,7,28000,100,6,6,6,100,32,26,67,41,41,41,6,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,8,28000,100,5,5,5,100,17,12,68,42,42,42,6,8.526512829121202e-14
N06-Shubert2D,18,1e-05,9,28000,100,5,5,5,100,30,25,69,43,43,43,5,8.526512829121202e-14
N06-Shubert2D,18,1e-05,10,28000,100,3,3,3,100,36,33,69,43,43,43,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,11,28000,100,5,5,5,100,36,31,70,44,44,44,5,8.526512829121202e-14
N06-Shubert2D,18,1e-05,12,28000,100,5,5,5,100,38,33,69,43,43,43,5,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,13,28000,100,2,2,2,100,36,34,70,44,44,44,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,14,28000,100,3,3,3,100,17,14,70,44,44,44,3,1.4210854715202004e-13
