function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N08-Shubert3D,81,0.1,0,40000,162,21,21,-1,-1,65,44,95,69,67,69,22,-7.73070496506989e-12
N08-Shubert3D,81,0.1,1,40000,162,21,21,-1,-1,61,40,91,65,65,65,25,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,2,40000,162,24,24,-1,-1,78,54,93,67,67,67,31,-8.185452315956354e-12
N08-Shubert3D,81,0.1,3,40000,162,24,24,-1,-1,63,39,93,67,66,67,25,-8.185452315956354e-12
N08-Shubert3D,81,0.1,4,40000,162,21,21,-1,-1,80,59,92,66,66,66,25,-8.185452315956354e-12
N08-Shubert3D,81,0.1,5,40000,162,26,26,-1,-1,55,29,90,64,64,64,33,-8.640199666842818e-12
N08-Shubert3D,81,0.1,6,40000,162,27,27,-1,-1,61,34,92,66,66,66,33,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,7,40000,162,19,19,-1,-1,62,43,93,67,65,67,23,-9.094947017729282e-12
N08-Shubert3D,81,0.1,8,40000,162,22,22,-1,-1,63,41,91,65,63,65,24,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,9,40000,162,26,26,-1,-1,60,34,93,67,67,67,31,2.091837814077735e-11
N08-Shubert3D,81,0.1,10,40000,162,24,24,-1,-1,71,47,93,67,67,67,29,-3.183231456205249e-12
N08-Shubert3D,81,0.1,11,40000,162,25,25,-1,-1,70,45,94,68,68,68,29,-5.9117155615240335e-12
N08-Shubert3D,81,0.1,12,40000,162,20,20,-1,-1,78,58,93,67,65,67,26,2.2737367544323206e-12
N08-Shubert3D,81,0.1,13,40000,162,19,19,-1,-1,68,49,97,71,70,71,23,-6.366462912410498e-12
N08-Shubert3D,81,0.1,14,40000,162,18,18,-1,-1,64,46,93,67,65,67,19,-8.185452315956354e-12
N08-Shubert3D,81,0.1,15,40000,162,21,21,-1,-1,79,58,92,66,64,66,24,4.547473508864641e-13
N08-Shubert3D,81,0.1,16,40000,162,24,24,-1,-1,61,37,93,67,67,67,30,-6.366462912410498e-12
N08-Shubert3D,81,0.1,17,40000,162,23,23,-1,-1,62,39,94,68,66,68,26,-7.73070496506989e-12
N08-Shubert3D,81,0.1,18,40000,162,15,15,-1,-1,62,47,94,68,66,68,19,-5.002220859751105e-12
N08-Shubert3D,81,0.1,19,40000,162,28,28,-1,-1,72,44,92,66,66,66,34,-8.640199666842818e-12
N08-Shubert3D,81,0.001,0,40000,162,11,11,-1,-1,65,54,95,69,67,69,11,-7.73070496506989e-12
