function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N06-Shubert2D,18,1e-05,0,20000,100,3,3,-1,-1,19,16,55,29,29,29,4,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,1,20000,100,4,4,-1,-1,17,13,54,28,28,28,4,8.526512829121202e-14
N06-Shubert2D,18,1e-05,2,20000,100,2,2,-1,-1,17,15,57,31,31,31,2,8.526512829121202e-14
N06-Shubert2D,18,1e-05,3,20000,100,6,6,-1,-1,14,8,54,28,28,28,6,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,4,20000,100,3,3,-1,-1,27,24,58,32,32,32,4,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,5,20000,100,3,3,-1,-1,18,15,57,31,31,31,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,6,20000,100,2,2,-1,-1,20,18,56,30,30,30,2,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,7,20000,100,3,3,-1,-1,28,25,54,28,28,28,3,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,8,20000,100,5,5,-1,-1,32,27,55,29,29,29,5,8.526512829121202e-14
N06-Shubert2D,18,1e-05,9,20000,100,4,4,-1,-1,13,9,55,29,29,29,4,8.526512829121202e-14
N06-Shubert2D,18,1e-05,10,20000,100,3,3,-1,-1,21,18,55,29,29,29,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,11,20000,100,2,2,-1,-1,14,12,56,30,30,30,2,8.526512829121202e-14
N06-Shubert2D,18,1e-05,12,20000,100,3,3,-1,-1,16,13,55,29,29,29,3,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,13,20000,100,2,2,-1,-1,28,26,56,30,30,30,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,14,20000,100,2,2,-1,-1,15,13,56,30,30,30,2,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,15,20000,100,2,2,-1,-1,21,19,55,29,29,29,2,8.526512829121202e-14
N06-Shubert2D,18,1e-05,16,20000,100,1,1,-1,-1,16,15,55,29,29,29,1,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,17,20000,100,1,1,-1,-1,24,23,55,29,29,29,1,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,18,20000,100,15,15,-1,-1,15,0,53,27,27,27,27,8.526512829121202e-14
N06-Shubert2D,18,1e-05,19,20000,100,2,2,-1,-1,15,13,55,29,29,29,2,5.684341886080802e-14
N06-Shubert2D,18,1e-05,20,20000,100,12,12,-1,-1,22,10,54,28,28,28,15,8.526512829121202e-14
N06-Shubert2D,18,1e-05,21,20000,100,3,3,-1,-1,35,32,56,30,30,30,3,1.7053025658242404e-13
N06-Shubert2D,18,1e-05,22,20000,100,5,5,-1,-1,36,31,55,29,28,29,5,8.526512829121202e-14
N06-Shubert2D,18,1e-05,23,20000,100,1,1,-1,-1,32,31,56,30,30,30,2,8.526512829121202e-14
N06-Shubert2D,18,1e-05,24,20000,100,1,1,-1,-1,15,14,57,31,31,31,1,8.526512829121202e-14
N06-Shubert2D,18,1e-05,25,20000,100,3,3,-1,-1,32,29,56,30,30,30,3,8.526512829121202e-14
N06-Shubert2D,18,1e-05,26,20000,100,2,2,-1,-1,15,13,54,28,28,28,3,1.4210854715202004e-13
N06-Shubert2D,18,1e-05,27,20000,100,5,5,-1,-1,12,7,54,28,28,28,5,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,28,20000,100,4,4,-1,-1,29,25,56,30,30,30,4,1.1368683772161603e-13
N06-Shubert2D,18,1e-05,29,20000,100,2,2,-1,-1,30,28,55,29,29,29,2,1.4210854715202004e-13
